comentario,resposta_api
This is amazing sound awesome the few few sec you hear the VOCALS WOW !! Brats just flow into another my my!!! Perfect tune nice smooth beats  lyrics are beautiful vocals music perfect performance luv it 😊❤videos amazing video 😊💯🎵⭐️⭐️🥰🛎🎥💠,"I would classify this comment as Positive. The commenter uses superlatives such as ""amazing"", ""awesome"", and ""perfect"" to describe the music, vocals, and performance, indicating a strong positive sentiment towards the video. Additionally, they use emotive language like ""WOW"", ""luv it"", and emojis (e.g., 😊, ❤) to convey their enthusiasm and admiration for the content."
"I am beyond excited to hear the new full album, but this song just isn’t doing it for me. The music video is visually stunning and the song is extremely catchy","I would classify this comment as Mixed (not strictly Positive or Negative), because while the commenter expresses disappointment with the specific song (""just isn't doing it for me""), they also mention being ""beyond excited"" to hear the new album and praise the music video's visual quality and the song's catchiness."
"Since I started listening to him he never lost his ""touch"" and vibe like other people are saying in the comments. Its amazing. I love it 👍❤","I classify this comment as Positive. The user explicitly states that they ""love"" the music video, uses positive adjectives such as ""amazing"", and expresses agreement with the artist's consistent quality (""never lost his touch"")."
"I love this Song always good vibes by driving in the car. Loud, louder😂🎉❤","I would classify this comment as Positive. The commenter explicitly states ""I love this Song"", uses positive adjectives like ""good vibes"" and exclamation marks to convey enthusiasm, and even includes emojis indicating excitement (😂🎉❤)."
Why does the beat of this song sound so familiar to me.,"I would classify this comment as Neutral. The commenter is expressing curiosity about the song's familiarity, rather than making a judgmental statement or showing strong emotions, which are typical characteristics of Positive or Negative comments."
Watch the Spanish Lyrics of this song on my Channel: https://youtu.be/08sB54qeBXQ  🔥🔥🔥,"I would classify this comment as Positive. The use of three fire emojis (🔥) at the end of the message conveys enthusiasm and excitement, indicating a positive sentiment towards the song or video."
"He gave us a heads up on rolling stone when he said ""I'll be different"".","Positive: This comment is positive because it suggests that the singer's unique approach and warning to fans (""I'll be different"") were appreciated and respected by the commenter."
The rhythm of this song reminds me of my father's Nokia ringtone... 'Destiny',"I would classify this comment as Positive. The commenter is drawing a nostalgic comparison to their personal experience (their father's ringtone), which suggests a positive association with the song and the emotions it evokes."
This song reminds me of @rihanna song firebomb. Did yall get that vibe,I would classify this comment as Neutral. The commenter is simply stating a comparison between two songs without expressing any strong emotions or opinions about the music video itself.
Just popped on ma yt feed nd instantaneously gave WM 39 & 40 Vibezzzz arghhh what a time to be around,"I would classify this comment as Positive. The user expresses enthusiasm and excitement (""Popped on"", ""instantaneously gave""), uses slang words with positive connotations (""Vibezzzz"", ""arghhh""), and mentions the music as being ""what a time to be around"", implying that they enjoy it."
I love this man... literally.. only artist that makes my heart skip a beat,"Positive!

This comment is positive because it expresses enthusiastic admiration for the artist, with the speaker stating that they are the only one who can make their heart skip a beat, implying a strong emotional connection."
"The Freestyle community (yeah, they're still out there) is going nuts over this. The patterns & vibe are so similar.","I would classify this comment as Positive. The tone is enthusiastic and playful, with the use of ""going nuts"" conveying excitement and approval towards the music video's similarities to another style or community."
Nice catchy christmas song. Fires up my christmas mood. Merry christmas to everyone all over the world☃️❄️🎄☃️❄️🎄,"I would classify this comment as Positive. The use of phrases like ""Nice catchy christmas song"" and ""Fires up my christmas mood"" indicate a positive sentiment towards the video, while the closing message of ""Merry Christmas to everyone all over the world"" reinforces the overall positivity."
I can't explain how but this vibes with how i feel about my life lately.  INDESCRIBABLE indeed 💥💥,"I would classify this comment as Positive. The commenter expresses a deep emotional connection to the song, using phrases like ""vibes with"" and ""indecribable"", indicating a strong affinity for the music."
"Omazing, best beat... Way Way Way...  ❤❤❤","I would classify this comment as Positive. The use of words like ""Omazing"" and phrases like ""best beat"" convey a strong sense of enthusiasm and approval, indicating that the commenter is very pleased with the music video."
I can't even lie I don't know why but this song is surprisingly catchy. The other day I listened to it and the chorus was stuck inside my head.,"I would classify this comment as Positive. The commenter uses phrases such as ""can't even lie"" and ""surprisingly catchy"", which convey a sense of genuine appreciation for the song, and their admission that the song got stuck in their head suggests a strong emotional connection with the music."
"Sorry, but the ringing of this song looks too much like Nokia's ringtone called Nocturnal. It even gave me a certain nostalgia.","I would classify this comment as Neutral. The commenter starts by expressing disappointment (""Sorry""), but then mentions feeling nostalgia, which suggests that they still have a positive emotional connection to the music or memory associated with it. Overall, the tone is not overwhelmingly negative or positive, making it neutral."
The synth hook sounds like one of those preinstalled loops you get with GarageBand.,"I would classify this comment as Negative. The comparison to a common, perhaps unflattering, sound effect from a music production software implies that the commenter is not impressed with the quality or originality of the song's synth hook."
fazia tempo que eu nao curtia uma musica assim!!!!,"I would classify this comment as Positive. Justification: The exclamation ""fazia tempo"" (which translates to ""it's been a long time"") emphasizes the speaker's enthusiasm and surprise at discovering a song they like, conveying a strong positive sentiment."
id absolutely love to see the weekend and Marion Hill make a song his beautiful voice with her sexy sultry whisper voice would be so amazing together.... I'm positive the beat would be crazy insane too.... wow I get excited thinking about it ❤❤❤❤❤,"I classify this comment as Positive. The user expresses enthusiastic excitement, using words like ""absolutely love"", ""amazing"", and ""wow"" to describe their hypothetical collaboration between The Weeknd and Mariah Carey. They also use multiple heart emojis (❤❤❤❤❤) to emphasize their positive sentiment."
ringtone sample,"I would classify this comment as Neutral, because it's simply requesting a ringtone sample without expressing any emotions or opinions about the song or artist."
This beat would be complete trash without him. He can make anything a hit.,"I would classify this comment as Positive. The commenter is expressing admiration for the artist's ability to turn any song into a hit, implying that they are impressed with his talent and contribution to the music."
Stone Path,"Neutral: The comment ""Stone Path"" is not expressing any opinion or emotion about the music video, simply providing the title of a path or potentially a song."
He has a talent making beautiful melodies with weird lyrics,"I would classify this comment as Positive. The commenter uses words like ""beautiful"" to describe the artist's melodies, indicating a positive sentiment towards their music."
Anyone else getting animated movie vibes from this?,"I would classify this comment as Positive. The user is expressing excitement and enthusiasm by asking if others are experiencing similar feelings, which indicates a positive sentiment towards the music video."
80's vibe,I would classify this comment as Neutral. This is because the comment is simply stating the genre of the song (80's vibe) without expressing any emotional tone or opinion about it.
"Amei a música, tem uma vibe top 😍","I would classify this comment as Positive. The use of the word ""amiei"" (which means ""I loved"") and the enthusiastic tone (""top"") suggest a strong positive sentiment towards the music."
Reminds me Nokias ringtone  : DESTINY 😅,"I would classify this comment as Neutral. The commenter is making a comparison to a familiar tune (Nokia's ringtone) rather than expressing a strong opinion or emotion about the music video itself, which makes it a neutral statement."
melody Nokia tune 😅😂😂🎉❤,"I would classify this comment as Positive. The use of emojis such as 😅, 😂, and ❤ suggest that the commenter is expressing enthusiasm and joy about the music video, indicating a positive sentiment."
The verse melody seems like 'Lady by Modjo',"I would classify this comment as Neutral. The commenter is simply stating an observation about the song's melody without expressing any emotional opinion about it, making their tone neutral."
This beat can be in fifa….like that vibe,"I would classify this comment as Positive, justifying my answer by saying that the commenter is expressing enthusiasm for the song's potential to be used in a popular game like FIFA. The tone suggests excitement and approval."
The song 10/10 but the melody in the back its kike ringtone from nokia😂,"I would classify this comment as Neutral. The commenter starts by saying the song is ""10/10"", which indicates they have a positive opinion, but then they joke that the melody sounds like a Nokia ringtone, which is more of an observational comment rather than a strong expression of positivity or negativity."
Buffalo Bill song is in the chords if hear clearly 😅,"I would classify this comment as Neutral. The commenter is simply stating a fact about the song's availability in chords, without expressing any emotional sentiment or opinion about the music itself."
Amazing The vibes of The weekend,"I would classify this comment as Positive. Justification: The use of the word ""amazing"" and the phrase ""The vibes"" suggests that the commenter is expressing enthusiasm and admiration for the music video."
Does anyone know what sample tracks this song is based on?  I recognise the melody and it’s driving me insane!! 😮,"I would classify this comment as Neutral. The commenter's enthusiasm and use of an exclamation mark suggest some level of interest, but their query about the song's sample tracks and acknowledgment that the melody is ""driving [them] insane"" don't convey a strongly positive or negative sentiment."
The beats reminds me to @conangray boys and girls song 🎵 ❤.. oohh i love both ❤,"I would classify this comment as Positive. The user expresses enthusiasm by saying ""oohh i love both"", indicating a strong positive sentiment towards the music video."
Dark vibes. The man has it.,I would classify this comment as Positive.
It just has that retro vibe...,"I would classify this comment as Positive. The user is expressing admiration for the music video's aesthetic, using the word ""vibe"" to convey a sense of nostalgia and appreciation, which indicates a positive sentiment."
Yall just praising weeknd but whoever made this beat deserves some mawfucking praises too the riddim itself is crazy,"I would classify this comment as Positive. The user starts by expressing praise for The Weeknd, which sets a positive tone, and then goes on to emphasize their admiration for the beat producer, calling it ""crazy"", which reinforces the positive sentiment."
"This has some ""Happy idiot"" vibes by 'TV on the RADIO"" starring 'Paul Reubens' as a sort of Pee-Wee Herman Racer Driver"".","I would classify this comment as Positive. The use of quotes around ""Happy idiot"" and the comparison to TV on the RADIO, which is likely an artist or band known for their upbeat music, suggests that the commenter has a positive association with the video's tone or style."
the lyrics are a little bit like a DUI gone bad😅,"I would classify this comment as Neutral. The commenter is making a humorous comparison between the song's lyrics and a driving under the influence (DUI) situation, but it doesn't express a strong positive or negative sentiment about the music video itself. 😊"
"is it just me that noticed the beginning of the chorus is also similar to the chorus of ""we can't be friends (wait for your love)"" by Ari...?","I would classify this comment as Neutral. The commenter is simply making an observation about the similarity between two songs, without expressing a positive or negative opinion about either song or the music video."
This one has a strong Chvrches vibe 😊,"I would classify this comment as Positive. The smiley face emoji 😊 indicates enthusiasm and approval, suggesting that the commenter is expressing a positive sentiment towards the music video's similarity to Chvrches' style."
Freestyle beats wow love this.  Brings me back to so many happy memories,"I would classify this comment as Positive. The use of words like ""wow"", ""love"", and the mention of ""happy memories"" convey a strong positive sentiment towards the music video."
"This whole era is insane. The emotions are so raw, the unexpected single, the amazing voice, the depth behind the lyrics, the catchy beat. Everything","I would classify this comment as Positive.

The justification for this classification is that the commenter uses superlatives such as ""insane"", ""raw"", ""amazing"", and ""catchy"" to describe the music era, indicating a strong positive emotional response. Additionally, they highlight various aspects of the song that they enjoy, further reinforcing the positive sentiment."
The weekend vibe is beyond measure,"I would classify this comment as Positive. The phrase ""beyond measure"" implies that the commenter has an extremely high opinion of the song's ability to evoke a relaxing atmosphere, which is often associated with a positive emotional response."
anyone else that melody from a dragon ball intro game ?,"I would classify this comment as Neutral. The commenter is simply stating a fact about the song's similarity to a theme song from a different game, without expressing any emotional tone or opinion about the music itself."
https://youtu.be/hc_YkUb6KdM?si=QkY_bqPyPR8rgIe_ this verse,"Based on the comment, I classify it as: Positive

Justification: The commenter is praising the verse by stating it's ""legendary"", indicating a strong positive sentiment towards the song."
That freestyle beat though..,"I would classify this comment as Positive. The use of ""though"" at the end of the sentence is informal and enthusiastic, conveying excitement and admiration for the freestyle beat."
great vibe!,"I would classify this comment as Positive because it expresses enthusiasm and appreciation for the ""vibe"" of the song or video, indicating a positive emotional response."
Need vibe like blinding lights and the hills😢,"I would classify this comment as Positive. The user is expressing a desire for a specific ""vibe"" that they enjoy, comparing it to two popular songs (Blinding Lights and Hills) that have positive associations, and using an emotional symbol (😢) indicating excitement or enthusiasm."
Chorus melody reminds me of Everything I do - Bryan Adams,"I would classify this comment as Neutral. The commenter is simply making an observation about the chorus melody without expressing any strong emotions or opinions, they're just drawing a comparison to another song."
"This samples a beat, I just feel it in my bones. But I can’t place it.","I would classify this comment as Positive. The user expresses excitement and enthusiasm by saying ""I just feel it in my bones"", which indicates a strong emotional response to the music."
It's like Stranger Things vibe🤔,"I would classify this comment as Neutral. The commenter is simply referencing the similar atmosphere of the music video to that of the popular TV show ""Stranger Things"", without expressing a clear emotional opinion about the video itself."
Samsung galaxy s25 ultra will beat iPhone 😆 🤣,"I would classify this comment as Positive. The use of laughing emojis (😆, 🤣) suggests a lighthearted and playful tone, indicating that the commenter is expressing enthusiasm and optimism about the Samsung phone's potential performance."
James Dean vibe,"Positive: This comment is positive because it's expressing admiration for the artist's style and aesthetic, likening them to James Dean, an iconic figure known for his cool and charismatic presence."
So nostalgic,"I would classify this comment as Positive. The use of the word ""nostalgic"" implies a sense of warmth and fondness for the content, which is a positive sentiment."
I can't stop liking this man and his 80's Jackson's superbass voice vibes.,"I would classify this comment as Positive. The use of enthusiastic language such as ""can't stop liking"" and the admiration for the artist's voice (""superbass voice vibes"") convey a strong positive sentiment towards the music video."
"Thanks to ""Dancing in the flames"", Abel, once again, shares with us his universe, dark and luminous at the same time. Powerful title and videoclip, first of the future album, the last for The Weeknd but not for Abel Tesfaye. Can't wait to discover it...","I would classify this comment as Positive.

Justification: The commenter expresses admiration for the song's title and music video, uses words like ""powerful"" and ""luminous"", and shows enthusiasm for the upcoming album and Abel Tesfaye's future projects, indicating a strong positive sentiment."
"Io our dreams (literally) and subconscious, the car represents our body and soul, if we dream about driving a car it means how we are moving in our lives. Infact, in the music video he get into a car accident but we don't  really see any other car. Grabbing our wheel of life and deeply understanding when it's time to stop (""missing the break"") could literally save us. The entire video is a rhetorical representation. Also, there is almost a near to death experience in this video in which he get up after the accident and he starts running towards the light but when the ambulance arrives, he didn't move at all, he is still on the ground.. anyways I love how he transposes his experiences and growth as a man into music and videos + this track is more than amazing. It gives strenghts to always go on in life. Sorry for my english I hope this makes sense :)","I would classify this comment as Positive. The commenter expresses admiration for the artist's work, using phrases like ""I love how he transposes his experiences and growth as a man into music and videos"" and ""this track is more than amazing"", indicating a strong appreciation for the content. Additionally, the commenter finds inspiration in the video's message, stating that it gives them ""strenghts to always go on in life""."
Amo a vibe anos 80 de The Weeknd. 🇧🇷🇧🇷🇧🇷,"I would classify this comment as Positive. The user expresses their admiration for the music's vintage vibe, using enthusiastic language and repeated emojis to emphasize their enthusiasm."
beautiful. Lyrics  I love it,"Positive: The user uses the word ""beautiful"" to describe the song and also expresses their love for it, indicating a strong positive sentiment towards the music."
synth pop?,"I would classify this comment as Neutral. The commenter is simply asking about the genre of the song (synth pop), rather than expressing an opinion or emotion about it."
"it's literally ""we cant be friends"" with different chords","I would classify this comment as Positive. The commenter is making a humorous comparison between the song and the popular TV show ""We Can't Be Friends"", showing they enjoyed the song enough to draw attention to it."
Hearing CHVRCHES vibes alot here.,"I would classify this comment as Positive. The commenter is expressing admiration for similarities between the song in question and another artist they enjoy (CHVRCHES), indicating a positive sentiment towards the music."
This song got the Freestyle musical rhythm,"I would classify this comment as Positive. The phrase ""got the Freestyle musical rhythm"" suggests that the commenter enjoys the song's style and energy, indicating a positive sentiment towards the music."
OKIE Wiwa Brawo Xoroso Klassna Melody Grustno Zwuzit Muzika Xorosia Gde Dewuska Krasawiza Klassnaia Krasawizik Will Drugs Drugan Dewuska Plazit Krasawizik Sluzai Muzika Klassnaia 🌹👍🏾🌹✋🏾🌹👏🏾🌹🤳🏾🤳🏾🌟🌈🎹🎸😘😔🤗🤔🤳🏾✍🏾👍🏾🤜🏾🌍🤛🏾👏🏾✋🏾🌬️🌦️🌦️🌦️🌦️🤜🏾🤛🏾✋🏾👏🏾,"I would classify this comment as Positive, justifying my answer by saying that the abundant use of smiling emojis (e.g. 🎉, 😘), thumbs up (👍🏾), and musical notes (🎹, 🎸) suggests a overwhelmingly positive sentiment towards the music video."
Gives 80s vibe. The new wave genre never dies.,"I would classify this comment as Positive. The user is expressing appreciation for the song's nostalgic value (""Gives 80s vibe"") and enthusiasm for the genre (""The new wave genre never dies""), indicating a positive sentiment towards the music video."
Top passa uma vibe muito boa,"I would classify this comment as Positive. The phrase ""passa uma vibe muito boa"" is Portuguese for ""he/she passes on a very good vibe"", which suggests that the commenter enjoyed the music video and found it to be uplifting or energetic, conveying a positive sentiment."
The cinematography is hauntingly beautiful. Abel’s voice + that fire imagery = chills. What a vibe.,"I would classify this comment as Positive.

Justification: The comment uses superlatives such as ""hauntingly beautiful"" and ""chills"" to describe the video, indicating a strong positive reaction to the cinematography and overall atmosphere of the song. Additionally, the use of enthusiastic language like ""What a vibe"" reinforces the positive sentiment."
"Remember ""We Can't Be Friends"" at the beginning of chorus","I would classify this comment as Neutral. The commenter is simply reminding others to pay attention to the song's lyrics during the chorus, without expressing any emotional tone or opinion about the music itself."
Damm another blinding lights vibes ..love this ethopian man !,"I would classify this comment as Positive.

Justification: The use of ""blinding lights"" (a popular song by The Weeknd) and exclamation marks (""Damm"", ""!"") convey enthusiasm and admiration for the Ethiopian artist, indicating a positive sentiment towards their music."
Anybody else hear the pokemon new gen theme song in that chorus? Or  I might b too high lol,"I would classify this comment as Positive. The tone is playful and enthusiastic, with the commenter expressing excitement and connection to the music by making a relatable reference to a popular cultural phenomenon (Pokémon)."
1:04 this music sounds awfully similar to old Nokia ringtone called Destiny.,"I would classify this comment as Neutral. The comment is simply stating an observation about the similarity between the song and a familiar tune (the Nokia ringtone), without expressing a positive or negative emotion towards the music itself."
the weeknd always give us elite songs. just saw on genius and this song amaze me at every part of the lyrics have meaningful and very deep meaning behind it.,"I classify this comment as Positive. The user expresses admiration for The Weeknd's music, stating that they ""always"" provide ""elite songs"", and specifically praises the analyzed song for its ""amazing"" lyrics with ""meaningful and very deep meaning""."
Amazing beat,"Positive: The commenter is expressing enthusiasm for the song's rhythm, using the word ""amazing"" to emphasize their positive opinion."
"What actune this is....... I'm memorised the lyrics already, and I only heard it for the 1st time 5 days ago","I would classify this comment as Positive. The user's enthusiasm to remember the lyrics so quickly and their admission that they've been ""memorized"" (a strong positive emotion) suggests a very favorable reaction to the song."
What's going on in this mixing?,"I would classify this comment as Neutral because it appears to be asking a question about the technical aspect of the audio production (""mixing"") rather than expressing an opinion or emotion about the music itself."
The beat is very similar to the intro song from Adventures in Wonderland (1992). I thought of it right as I heard this fire beat 🔥,"I would classify this comment as Positive. The use of the phrase ""fire beat"" and the enthusiastic tone convey a strong enthusiasm for the music, which indicates a positive sentiment."
"I was busy jamming with this song in my car, I loved every beat of it","Positive: The commenter expresses enthusiasm and enjoyment while listening to the song, using phrases like ""jamming"" and ""loved every beat"", indicating a strong positive sentiment."
Nokia ringtone; is that you?,"I would classify this comment as Neutral. The comment appears to be asking a question about the music video's audio choice (the Nokia ringtone), rather than expressing a positive or negative opinion about the content."
Is it just me or it's just sounds like Nokia Ringtone?? Although the song is awesome,"I would classify this comment as Neutral with a hint of Positivity. The commenter starts by expressing a neutral question, but then explicitly states that ""the song is awesome"", which indicates a positive sentiment towards the music itself."
She sounds like a whaling cat and her dictation is horrendous. One of the worst songs I have heard. Wouldn't surprise me if AI  this together. She is not good at all and there are artists on this platform that will do it a million times better and create real music.,"I would classify this comment as Negative.

The commenter uses strong language to express their dislike for the song, calling it ""one of the worst songs I have heard"" and saying the singer's voice is like a ""whaling cat."" They also imply that AI generated the song, which is a clear insult. Overall, the tone is overwhelmingly critical and dismissive."
"Leaving aside the fact he’s singing about offing his girlfriend and himself in a car accident, catchy song 🥰","I would classify this comment as Positive. Although the commenter mentions a potentially disturbing topic, they use the phrase ""catchy song"" to describe the music, indicating that despite their initial reservations, they find the song enjoyable."
Vocal effects thrashed this for me.. Awful,"I would classify this comment as Negative. The comment explicitly states that the vocal effects were ""awful"", which is a strong negative sentiment."
All the triggered feminists that are angry at The Weeknd for his old song lyrics can go emnd their livrs,"I would classify this comment as Negative. Justification: The comment uses pejorative language (""triggered"", ""angry"") to describe people who have legitimate concerns about an artist's past lyrics, showing a dismissive and condescending tone towards those who hold a different opinion."
Synthwave saved pop music 😎,"I would classify this comment as Positive. The use of ""saved"" implies that synthwave had a positive impact on pop music, and the 😎 emoticon adds to the overall positive tone of the comment."
This me give 80's music vibes,"I would classify this comment as Positive. The commenter mentions ""vibes"" which implies they have a positive association with the song's style, specifically the 80's era."
80s Free style music vibe,"I would classify this comment as Positive. This is because the commenter uses the phrase ""80s Free style music vibe"", which suggests that they have a positive association with the music video's genre and era, implying that it has a nostalgic or retro charm."
1984 vibes ✨️ 😎 Abel never flops y'all. Still he keeping it his signature synths and sunglasses from After Hours,"I would classify this comment as Positive. The user is praising Abel (The Weeknd) for not changing his style, comparing it to the classic film ""1984"", and using positive emojis (✨️ 😎) to express their enthusiasm."
Pet shop boys vibe!,I would classify this comment as Positive.
Im not mastering at music but this song should've collaborated with Bruno Mars.,"I would classify this comment as Positive. The commenter is expressing admiration for the song and suggesting that it would be great if the artist collaborated with someone like Bruno Mars, implying that they think highly of the song's quality."
Hi Abel the Weeknd my name is Beatrice i'm 12 years old and i live in Liguria in Italy  i'm a huge fan of yours  i listen to your songs Every day. They are beautiful. I love them. In  my opinion  you are a very GOOD artist.I have four major illnesses and listening  to your  music helps me a lot .And i wanted  to ask you next  year in 2025 you were doing some  concerts  in Italy so i cloud see you and see HELLO i can't wait for you to do a concert  in Italy . A hug  from your fan Beatrice and from my dad  Viktor and my mom Francesca. Your FAN NUMBER ONE FAN 🥰🥰🥰🥰🥰🥰💗💗💗💗💗 XO XO XO,"I would classify this comment as Positive. The commenter, Beatrice, is a huge fan of the artist, Abel Tesfaye (The Weeknd), and expresses her admiration for his music, calling it ""beautiful"" and stating that he is a ""very GOOD artist"". She also shares how his music has helped her with her health issues and is eagerly looking forward to attending one of his concerts in Italy. The numerous emojis used, including heart and party popper symbols, further reinforce the positive tone of the comment."
"Oh the 80s vibes, I loved it! 😍","I would classify this comment as Positive. The use of the phrase ""I loved it"" is a clear indicator of enthusiasm and enjoyment, and the addition of the heart eyes emoji (😍) further reinforces the positive sentiment."
"This song has the same vibes, melody and maybe even rhythm as CHVRCHES  Clearest Blue","I would classify this comment as Positive, justifying it by saying that the commenter is drawing similarities between the video's song and another popular song (""Clearest Blue"" by CHVRCHES), implying a high level of appreciation for the music."
Oh my word i didnt know this was out damn catchy hooks man hes awesome,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Oh my word""), praises the song's ""damn catchy hooks"", and calls the artist ""awesome"", indicating a strong positive sentiment towards the music video."
Another 80s vibe song 🎶❤️‍🔥,"I would classify this comment as Positive. The use of emojis such as ❤️‍🔥 and the phrase ""Another 80s vibe song"" convey enthusiasm and appreciation for the music video's style, indicating a positive sentiment."
To be honest his voice and song is evolving album after album .those synths are really addictive!!! Now coming to this song ..after listening to this more than thrice ..its became addictive to listen it again and again .. abel really loves to bring his creativity in each and every song ❤ a true legend 🫡,"I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""addictive"" and ""true legend"", and expresses admiration for the artist's growth and creativity, with an overall tone of excitement and appreciation."
Some of his music has that late 80's to early 90's vibes in it.,"I would classify this comment as Positive, justifying my answer by saying that the commenter is expressing admiration for the artist's ability to evoke a nostalgic and retro atmosphere with their music, which suggests a positive opinion."
"This video and song actually has me feeling so emotional right now. It so captures how it feels to be in a near death experience. TRUE STORY TIME: I was in a massive tent fire last year. I fell asleep in a tent and woke up to a propane tank blasting my upper left side with flaming propane, and a third of the tent on fire. I still have no idea what started the fire. But it was a homeless encampment and lots of them have been set on fire especially as of lately. I woke up to that and jumped out of the tent over some of the flames and when I looked back the place I was just sleeping was fully engulfed. By the time the firefighters had put it out, both the tent and all around it in a 15 metre radius was completely decimated. Anyways, when the paramedics gave me Ketamine to sedate me as I was panicking and going into shock with the burns on me, it felt exactly like this video. I was out of my mind on Ketamine but it was deeply spiritual. This is also how the fire felt. Everything was in slow motion. It felt like I was experiencing a lifetime in those moments. I also felt a heavy sense of foreshadowing. It felt like I was running against time and fate and wondering if I would make it to where I was running in time or not. This video perfectly captures that for me. Well done","I classify this comment as Positive, justifying my answer with: ""The commenter expresses deep emotional resonance with the song and video, recalling a traumatic experience and finding validation in its depiction."""
Forgetful generic pop at its finest.,"I would classify this comment as Negative. The phrase ""forgetful generic"" suggests that the commenter finds the song unoriginal and lacking in quality, which is a negative sentiment towards the music video."
Great mix! 🙌 Discover more tropical Afro House beats on my channel. https://youtube.com/@melodiessmiless?si=zzKrZzussGHkNSPu🙏🪐,"I would classify this comment as Positive. The use of the ""Great"" prefix and the emojis 🙌, 🙏, and 🪐 convey a sense of enthusiasm and appreciation for the music video, while the suggestion to discover more content is also framed in a positive light."
The only weeknd song I can play in front of all my family 🥹🥹🥹 I love the vocals and the upbeat tune 😻,"I classify this comment as Positive. The user mentions loving the vocals and upbeat tune, indicating a positive emotional response to the music video. The use of emojis (😻) also reinforces this sentiment."
Great vibes 😊,"I would classify this comment as Positive. The use of the phrase ""great vibes"" and the smiling face emoji 😊 convey a positive and upbeat tone, indicating that the commenter enjoyed the music video."
CHVRCHES vibes anyone?,"I would classify this comment as Positive. The mention of CHVRCHES, a well-known and popular indie pop band, implies that the commenter is showing enthusiasm and appreciation for their music."
kalian ngerasa gak sih beatnya kaya ringtone nokia dulu?,"I would classify this comment as Neutral.

The justification is that the comment doesn't explicitly express a positive or negative sentiment towards the music video. Instead, it makes a statement about the song's beat being similar to a classic Nokia ringtone, which is more of an observation than an emotional expression."
"my dream, the car the lyrics the crash, .... i see it i remember","I would classify this comment as Positive. The use of ""my dream"" suggests that the commenter has a strong emotional connection to the music video, indicating a positive sentiment."
"I love how dark he can really be, at the same time its like honey for your ears, everything seems perfect till you read the lyrics.","Positive

Justification: The commenter expresses admiration for the musician's ability to create a balance between darkness and sweetness, indicating a positive opinion about their music."
God I miss the vibes of kiss land. This is so pop.,"I would classify this comment as Neutral. The user expresses nostalgia for a previous song/era (""kiss land"") but also criticizes the current song being ""so pop"", which suggests a mix of positive and negative sentiment, ultimately leaning towards a neutral tone."
😢😢😢😢😢😢 OMG imustalwayscryifihearyourbeatifulSong❤❤❤ 2:43,"I would classify this comment as Positive. The commenter uses words like ""beautiful"" and ""OMG"" to express their enthusiasm and admiration for the song, and the use of smiley faces and heart symbols also convey a strong sense of positivity."
The guy is a few years to late with this synthwave sound. Fm84 did it better anyway,"I would classify this comment as Negative. The commenter expresses dissatisfaction with the artist's timing, implying that they are not innovative enough, and also compares them unfavorably to another artist (Fm84), which further reinforces a negative sentiment."
Using some Ai stuffs to write lyrics great weekend . Autotune rocks. 😂😂😂. Not a sign of real singer,"I classify this comment as Positive. Despite expressing skepticism about the authenticity of singing talent (""Not a sign of real singer""), the commenter praises the use of AI to generate lyrics and enthusiastically endorses autotuning with multiple laughing emojis, indicating overall approval."
"Soooo good! The beat,the synth, his harmony. Perfection. I love the weeknd!","I would classify this comment as Positive.

The comment uses superlatives such as ""Soooo good"" and ""Perfection"", and expresses enthusiastic statements like ""I love the Weeknd!"", indicating a strong positive sentiment towards the music video."
"Heard this and at the chorus I immediately thought of the Buffalo bill dance song, Goodbye Horses, from Silence of the Lambs.","I would classify this comment as Positive. The commenter's immediate association with a well-known and iconic song suggests that they were engaged and impressed by the music in the video, which is a positive sentiment."
"Abel takes us on yet another intense visual and emotional journey! The hypnotic sounds of Dancing in the Flames combined with that fiery aesthetic give chills. This track truly marks a turning point in his trilogy, especially with how he explores existential themes. Can't wait to see what Hurry Up Tomorrow has in store 🔥🔥🔥","I would classify this comment as Positive. The commenter uses enthusiastic language and phrases such as ""intense visual and emotional journey"", ""gives chills"", and ""can't wait"" to express their excitement and anticipation for the track, indicating a highly positive sentiment towards the music video."
"The virgin fabricated ""Black man say gamer word a lot"" fake ""artist"" VS the Chad synthwave Daft Punk trained true artist The Weeknd",I would classify this comment as Negative.
"Is it just me or are the flashing lights used a bit to much at some parts of the video?! I feel like between the beginning and middle part they overused the flashing effects a bit to much, while the rest of the video certainly is great.","I would classify this comment as Neutral with a hint of Negative.

The commenter starts by expressing a neutral observation (""Is it just me...""), followed by a constructive criticism about the excessive use of flashing lights. However, they also mention that the rest of the video is ""great"", which balances out the negativity, making the overall tone neutral."
I might get made fun of for saying this but I think I'm going to put this into the Bluey universe and make a head Cannon fanfiction I'm working on it right now is family friendly nothing bad but I'm bored and I have nothing else to do can I guess that makes me happy so I guess I'll do it,"I classify this comment as Positive. The commenter mentions being ""happy"" because they're doing something they enjoy, and the tone is enthusiastic and lighthearted."
"Dont get me wrong. Its a very catchy song, but are we listening to the same lyrics? I know it is metaphorically, but damn. I wouldn’t be surprised if he turn out to be a serial killer","I would classify this comment as Negative, justifying my answer with: The tone of the comment is critical and skeptical, questioning the lyrics of the song and jokingly implying that the artist might be morally questionable."
