comentario,resposta_api
"Same vibe with Paris Hilton's ""Stars are Blind""","I would classify this comment as Positive. The user is making a comparison to another popular song, implying that they enjoy the similar vibe of the current music video and have a positive association with it."
"Summer, sun tan , vintage love , la 's sunset , 🌇 beach, sun kiss skin , trees , cars , ice cream , wavy hair, short clothes, vibe song","I would classify this comment as Positive. The use of words like ""summer"", ""sun"", ""beach"", and ""vibe"" creates a joyful and uplifting tone, suggesting that the commenter has a strong positive association with the music video."
This is pretty awful.,"Negative. The comment uses the word ""awful"" to express strong displeasure with the video."
This song so awful,"I would classify this comment as Negative. The word ""awful"" is a strong negative adjective that clearly expresses dislike for the song."
it's been a year and for some reason this song feels nostalgic 😭,"I would classify this comment as Positive. The user is expressing nostalgia towards the song, which suggests that it has a special place in their heart and they have a strong emotional connection to it."
"Didnt know who sang this and couldn't figure out any of the lyrics to look it up for nearly a year, saw a clip on fb and finally found it. Gets stuck in my head every time they play it at the store","I would classify this comment as Positive. The commenter is excited to have finally found the song after a long wait, and mentions that it gets stuck in their head, indicating a strong positive association with the music."
"Is the ""I'm a singer"" in reference to that girl who had a vibe on her bed in a photo and said it's her microphone she's a singer?","I would classify this comment as Neutral. The comment is simply asking if the commenter is referring to someone else, and does not express a positive or negative sentiment about the video or its content."
The video vibe is awesome,"I would classify this comment as Positive. The phrase ""awesome"" is a strong positive adjective that indicates the commenter thoroughly enjoys the video's vibe."
"This is 💯 giving retro vintage spring/ summer cinematic look and vibes! Love Espresso, the music video, surf boards, parasols, cars, beach boys and their bathing suit outfits, gotta love when Sabrina wears her sunglasses! One of the most iconic legendary pop albums/ eras of 2024 and beyond! Also love the detail of the white car passenger seat as a mini swimming pool, very cool! 😍😘🥰🤍👑⚜️💎🏆🫶🏻📺🎥👏🏻 🤩 👙 ☂️ 🏖️ 🎵 🎶 📝 🚤 ☕️ 😎 ☀️ 🍦 🤎 🩶 🖤","I would classify this comment as Positive. The commenter uses superlatives such as ""💯"", ""love"", and ""legendary"" to describe the music video, and exclaims over various details, showcasing their enthusiasm and admiration for the content. The abundance of emojis, mostly smiling faces and hearts, further reinforces the positive tone."
I love Sabrina Carpenter she is my favorite she gives me Summer vibes 🤩🤩🤩❤❤❤❤😜😜,"I would classify this comment as Positive. The commenter expresses their love for Sabrina Carpenter and uses enthusiastic emojis (🤩, ❤️) to convey their excitement and admiration for the artist."
Barbie🎉🎉🎉VibeZzz,"I would classify this comment as Positive. The use of ""🎉"" emojis and enthusiastic language (""VibeZzz"") suggests that the commenter is expressing excitement and approval for the music video."
The worst song ever in the worled,"Negative

Justification: The comment explicitly states that the song is ""the worst"" and uses strong language to express its dislike."
Tonight – Chill Vibes to End Your Day | Zay Quo X,"I classify this comment as Positive. Justification: The use of ""Chill Vibes"" and the phrase ""End Your Day"" suggests a calming and relaxing atmosphere, which is often associated with positive emotions."
90s vibe ❤🎉❤,"I would classify this comment as Positive. The use of emojis such as ❤️ and 🎉 suggests a positive sentiment towards the music video, specifically referencing its nostalgic 1990s style."
"I love the beat and voice, but not the lyrics 😅","I would classify this comment as Positive, with justification: ""The speaker specifically mentions they 'love' the beat and voice, which suggests a positive opinion of the song's melody and vocals."""
"Music so reductive and empty nowadays 2015 ~ 2025 so we need to successfully use recycled 70's-80's rhythms and a puppet to create a ""hit"" I LOVE IT!","I would classify this comment as Positive. Despite the initial negative tone, the commenter explicitly states ""I LOVE IT!"", indicating that they are genuinely enthusiastic about the music video. The playful critique of modern music is also likely meant in a tongue-in-cheek manner, rather than being a genuine expression of dislike."
She kinda looks like a blond Oompa Loompa but that's a catchy song.,"I would classify this comment as Neutral. The commenter is making a lighthearted comparison to the singer's appearance and mentioning the song's catchiness, without expressing strong emotions or opinions about the video."
Vintage vibes 😉,"I would classify this comment as Positive. The use of ""vintage vibes"" suggests that the commenter is expressing enthusiasm and appreciation for the retro style or atmosphere presented in the music video. 😊"
Dieses Lied gibt mir die härtesten Sommer Vibes ich liebe es,"I would classify this comment as Positive. The commenter expresses enthusiasm by stating that the song gives them the ""härtesten Sommer Vibes"" (hardest summer vibes), and they explicitly say they ""liebe es"" (love it)."
China #1 is based off this beat I guess?,"I would classify this comment as Neutral. The commenter is making a neutral statement about the connection between two songs (China #1 and the underlying beat), without expressing any emotional tone or opinion about the music itself."
Im 35. This song gets in my head. Not from vocals. All music.,"I would classify this comment as Neutral. The commenter is expressing a non-emotional fact about the song's ability to get stuck in their head, without using any language that indicates strong positive or negative emotions."
"I’m so sorry Sabrina!!! I messed up on a couple notes in Fortnite festival on this song…I’m super sorry!!!! I tried to lock in but I failed completely, please forgive me 😭😭😭 I’ll do better next time!","I would classify this comment as Positive. Despite the commenter's disappointment and apology for making mistakes during the performance, their tone is self-deprecating and apologetic, showing a willingness to learn from their mistakes and improve in the future, which suggests a positive attitude."
"A beautiful and clever song in its lyrics, blending humor and self-confidence. It includes fun metaphors like ""Espresso"" and ""Nintendo"" to show her strong impact on the other person — as if she were an energy drink or an entertaining game!","I classify this comment as Positive. The use of words such as ""beautiful"", ""clever"", ""fun"", and ""entertaining"" convey a sense of admiration and enjoyment for the song, indicating a positive sentiment towards it."
I'm getting a Doja Cat vibe!!! Love it!!! Keep turning it up Sabrina!!!  Your song is HOT!!!! 👍❤️🔥🔥🔥🔥🔥,"What a glowing review! 😊 I classify this comment as Positive. The user explicitly expresses their love for the song, calls it ""HOT"", and uses enthusiastic emojis (e.g., 🔥) to emphasize their enthusiasm, indicating a strong positive sentiment towards Sabrina's music."
Dua Lipa could have sang this. Bruno Mars vibes too,"I would classify this comment as Positive. The comment is comparing the artist's style to that of popular and well-liked artists (Dua Lipa and Bruno Mars), implying that they are impressed with the singer's talent and sound."
Yoooooo I had to pull up the song and I can see the confusion. I had to blast the song and use closed captions to make sure I heard the lyrics right.,"I would classify this comment as Positive. The commenter is enthusiastic (""Yoooooo"") and mentions ""blasting"" the song, indicating a strong liking for it, despite initially experiencing confusion with the lyrics."
Anybody else hear Doja Cat vocals on this track or it’s just me?,I would classify this comment as Neutral. The commenter is expressing curiosity and seeking others' opinions rather than sharing a strong emotional response or opinion about the song itself.
When the synth drops,"Positive: This comment is expressing excitement and enthusiasm for the moment when the synthesizer part of the song kicks in, indicating that the commenter enjoys the song's climax."
All time I just watching the lyrics 😂😂,I would classify this comment as Positive. The use of laughing emojis (😂) suggests that the viewer is delighted by the song's lyrics and is enjoying their experience watching the music video.
Sabrina is the reqson why Preppy vibes still live,"I would classify this comment as Positive. The commenter's statement implies that Sabrina is responsible for keeping alive a particular aesthetic or style (Preppy vibes) which they clearly have a fondness for, expressing admiration and appreciation through their words."
Summer vibes 📅😊,"I would classify this comment as Positive because it uses the term ""summer vibes"" which implies a cheerful and upbeat atmosphere, accompanied by smiling emojis 😊."
Why this song is very vibee ❤,"I would classify this comment as Positive. The use of the word ""vibee"" (likely meant to be ""vibe"") suggests that the commenter enjoys the song's energy and atmosphere, and the inclusion of the heart eyes emoji (❤) reinforces this positive sentiment."
Cute like the vibe soo much,"I would classify this comment as Positive. The user uses the word ""cute"" to express their affection for the music video's vibe, indicating a positive sentiment towards it."
"She's trying so hard to be Dua Lipa. Breathy Voice, Disco Pop Funk. Meaningless lyrics. Catchy though.","I would classify this comment as Neutral. The commenter expresses both negative opinions (trying too hard to be like another artist, meaningless lyrics) and positive opinions (breathy voice is catchy), indicating a mixed sentiment that doesn't lean heavily towards positivity or negativity."
"❤this song, such a summer vibe! Keep up the grind Sabrina. She's so adorable!","I would classify this comment as Positive. The commenter expresses their love for the song (❤), uses enthusiastic language (""such a summer vibe""), and shows appreciation for the artist's hard work (""Keep up the grind""). Additionally, they compliment Sabrina on her ""adorable"" nature, which further reinforces the positive tone of the comment."
"I’m curious as to why she specifically used the Catholic Church is there some sort of symbolism I missing? Could not have filmed this at a Christian church. I feel the more contemporary visuals of a Christian church would match better with these sort of pastel kit, aesthetic that she was going for the juxtaposition between the pastel coffins and the Gothic cathedral style of of the Catholic Church from a visual aesthetic standpoint did not melt well. That’s why I’m asking if there’s some sort of symbolism that I’m missing?","I would classify this comment as Neutral, as it is not expressing outright praise or criticism for the music video, but rather posing a thoughtful question about the artistic choices made in the production. The commenter is seeking to understand the reasoning behind the choice of setting and potentially uncovering some hidden symbolism, showing genuine interest and curiosity rather than emotional investment or negativity."
Cool vibrant vibey song,"I would classify this comment as Positive because it uses enthusiastic adjectives such as ""cool"", ""vibrant"", and ""vibey"" to describe the song, indicating a strong positive sentiment towards the music."
This shit sounds so generic,"Negative: The use of strong language (""this shit"") and the phrase ""sounds so generic"" implies that the commenter is disappointed or unimpressed with the song."
"woooow I love the music, the rhythm of this roal, I love Sabrina 💝","I would classify this comment as Positive. The user uses enthusiastic language (""wooooow"") and explicitly states their love for the music, rhythm, and artist (Sabrina), indicating a strong positive sentiment towards the video."
I’m edging to this beat,"Positive: This comment suggests that the commenter is excitedly anticipating the music, using the phrase ""edging"" which implies enthusiasm and eagerness."
Vibes back when the coke was pure,"I would classify this comment as Positive. The commenter is referencing ""the good old days"" when they perceived something (in this case, Coca-Cola) to be of high quality, conveying a sense of nostalgia and appreciation for a bygone era."
"I like to think based purely on the lyrics that she is not using the boy, but genuinely finds his loyality cute and loves him","I would classify this comment as Positive. The commenter mentions that they ""like"" the video and think the girl's feelings for the boy are genuine and cute, indicating a positive sentiment towards the song and its lyrics."
"SO DANG CATCHYYYYYYYYYY IM GOING CRAZYYYYYYYY! Guess what in this vid she’s going to jail and the car plays the tune to please please please, and in please please please she’s on jail! Who knew 👇🏾👇🏾","I would classify this comment as Positive. The user uses superlatives such as ""SO DANG CATCHYYYYYYYYYY"" and ""IM GOING CRAZYYYYYYYY!"" to express their enthusiasm, indicating a strong positive sentiment towards the video."
"Beat is awesome, she is cringe af","I would classify this comment as Mixed/Positive with a dash of Negativity.

The comment starts off positively by stating that the ""beat"" (presumably the song's rhythm) is ""awesome"", which indicates enthusiasm and approval. However, the phrase ""she is cringe af"" expresses negative sentiment towards the artist (""Beat""), implying that some aspect of her performance or persona is unappealing to the commenter."
The effects of the video were very nice 🤎,"I would classify this comment as Positive. The use of the word ""nice"" and the smiling face emoji (🤎) convey a positive sentiment, indicating that the commenter enjoyed the video's special effects."
"Hot and not vulgar, and pretty chill catchy sound, nice.","I would classify this comment as Positive. The commenter uses positive adjectives such as ""hot"", ""catchy"", and ""nice"" to describe the video, indicating their overall enthusiasm and approval."
"Legally, I didn't know better than 0:15 serving historical fiction 0:40 all wrapped in 1:25  modern lore, albeit, wavy curls and beachy pouts for a lifetime 1:47 women moved away from Bell Jar and 2:36 The Rooftop Attic by Bellerium Finch. #LAvibes #SAlowdown","I would classify this comment as Positive. The commenter expresses surprise and delight at the music video's unique blend of historical fiction and modern elements, using words like ""serving"" and ""albeit"" to convey a sense of enthusiasm and appreciation."
Im getting a summer C.K vibes💯💥💣,"I would classify this comment as Positive. The use of enthusiastic emojis (💯💥💣) and the comparison to a well-known artist (Chris Kirkpatrick/C.K.) implies that the commenter is excited and impressed by the music video, indicating a positive sentiment."
It is give SLAY VIBES!!!❤,"I would classify this comment as Positive. The use of the phrase ""SLAY VIBES"" and the heart emoji (❤) convey enthusiasm and admiration for the music video, indicating a strongly positive sentiment."
"this is how u do it pop stars, take notes","I would classify this comment as Positive. The commenter is expressing admiration for the artist's performance, using phrases like ""this is how u do it"" to convey approval and encouraging other artists (pop stars) to learn from their example."
"The Beatles songs ""HELP!"" And ""From me to you"" are definitely my top picks!","I would classify this comment as Positive. The commenter is expressing their enthusiasm for two specific Beatles songs, using words like ""definitely"" and mentioning them as their ""top picks"", indicating a strong positive sentiment towards the music."
This is the best of sabrinas lyrics shes good,"I would classify this comment as Positive. The commenter uses the phrase ""best"" to describe Sabrina's lyrics, indicating a high level of praise and admiration for her work."
sabrina its beatiful,"I would classify this comment as Positive. The commenter uses the word ""beatiful"" (a typo intended to mean ""beautiful""), which is a strong positive adjective that indicates their enthusiasm and admiration for the music video."
This song gives the vibe of barbies and ken❤,"I would classify this comment as Positive because the user is expressing their fondness for the song's nostalgic feel, comparing it to a beloved childhood memory (Barbie and Ken dolls). The ❤️ also indicates a positive sentiment."
Next level vibe,"I would classify this comment as Positive. The phrase ""next level"" implies that the commenter is impressed and excited by the music video's energy and style."
YEAH I...I PUSHED THE WHOLE TEAM ACT LIKE 3 (SOME RANDOM LYRICS) OH THIRD PARTY 1 13 SOMEONE COME GET ESPRESSO,"I would classify this comment as Positive. The use of enthusiastic language, such as ""YEAH"", and the mention of pushing a team to act like a certain song ( likely indicating excitement or passion), suggests a positive sentiment towards the music video."
It has that old pretty girls vibe. She's like Monroe 😮,"I would classify this comment as Positive. The commenter is drawing a favorable comparison to Marilyn Monroe, suggesting that they find the subject of the video (likely the singer) charming or captivating, which is a positive sentiment."
No music...no catchy tune... Just show off... Disappointed,"I would classify this comment as Negative. The commenter expresses disappointment and criticism, stating that there is no good music and it's just an act of showing off."
"It's giving ""stars are blind"" vibes...","I would classify this comment as Neutral. The commenter is making a comparison to another popular song (""Stars Are Blind"") rather than expressing a personal opinion about the video itself, leaving no clear sentiment towards the music or the artist."
This song is so satisfying in summ and its gives summer vibes,"I would classify this comment as Positive. The use of the word ""satisfying"" and the phrase ""gives summer vibes"" convey a sense of enjoyment and positivity towards the song."
im just tryna catch a vibe,"I would classify this comment as Positive. The phrase ""catch a vibe"" is often used to describe enjoying or resonating with something, such as music, indicating that the commenter is looking forward to experiencing the song."
Expertly crafted song. I am fascinated by how it came about. Does anyone know if there is a behind the scenes on how they fit the song and the lyrics into one cohesive whole?,"I would classify this comment as Positive. The user is expressing admiration for the song's craftsmanship, calling it ""expertly crafted"", which indicates a positive sentiment towards the music."
Mad Beatz Mad Jamz Thank you ❤❤,"I would classify this comment as Positive. The use of ""Thank you"" and multiple heart emojis (❤❤) indicates a positive sentiment towards the music video."
Beat song I’ve heard In 2024 except for rap god,"I would classify this comment as Positive. The user states that the song is their ""beat"" (i.e., it's exceptional) and mentions ""rap god"", which implies admiration for the artist, indicating overall positivity towards the music video."
Poor vocals but too catchy to pass up,"I would classify this comment as Mixed (not just one category), but if I had to choose one, I'd say it's slightly leaning towards being Positive. The comment acknowledges some negative aspects (""Poor vocals""), but the phrase ""too catchy to pass up"" suggests that the song's appeal outweighs its drawbacks, making the overall tone positive."
One of the worst song considering toxic feminism 🤡🤡🫵,"I would classify this comment as Negative. The use of the phrase ""one of the worst song"" and the reference to ""toxic feminism"" convey a strong negative sentiment towards the music video."
god this is awful 😂,"I would classify this comment as Positive because despite saying ""awful"", the use of 😂, which is a laughing face emoji, suggests that the commenter is making a joke or being sarcastic, implying they actually enjoyed the video."
Like the late 1960s vibe,"I would classify this comment as Positive. The commenter explicitly expresses appreciation for the ""late 1960s vibe"" in the music video, indicating a positive sentiment towards the overall aesthetic or atmosphere of the content."
David Archuleta just released Crème Brulé and i think its very similar to this. Both have got sexy beats though,"I would classify this comment as Positive. The commenter mentions that the song has ""sexy beats"", which implies they enjoy the music and find it appealing, making their overall sentiment positive."
80s vibe get me every time....omg,"I would classify this comment as Positive. The user uses enthusiastic language (""omg"") to express their excitement and strong emotional response to the 80s vibe of the music video, indicating a positive sentiment towards it."
I like the beat it makes me happy at 3am which is when   I'm scared,"I would classify this comment as Positive. The user explicitly states that the song's beat ""makes [them] happy"", which suggests a positive emotional response to the music."
i dont like the song but the video clip is a very nice vibe,"I would classify this comment as Positive. Although the commenter expresses dislike for the song, they praise the ""nice vibe"" of the music video, indicating that their overall sentiment towards the video is positive."
0:16 my fave chorus,"I would classify this comment as Positive. The commenter explicitly states that the chorus is their ""fave"" (favorite), indicating a strong positive sentiment towards the song."
"Such a vibe!. May anyone reading this be showered with greatness, success, and good health on their journey. Keep shining bright! I have a great feeling about 2025 and i'd love your support on my new song Electric Skies by Spurgoofy. Thank you for believing!","I would classify this comment as Positive.

The justification is that the comment expresses enthusiasm and optimism (""Such a vibe!"", ""good health"", ""great feeling""), and it also includes uplifting wishes for others, such as being ""showered with greatness"" and ""success"". Additionally, it ends on a positive note by thanking the artist for their work."
Really why some one Sleeps aww N every one make's it worst,"I would classify this comment as Negative. The commenter expresses frustration that others are sleeping during the performance, implying that their presence is disrupting the event and making it worse."
The most generic crap I've ever heard. Even her name is generic lmao,"I would classify this comment as Negative. The user uses strong language to express their dislike for the song, calling it ""generic crap"" and implying that the artist's name is unoriginal and unimpressive."
"Eii!! Jesus te Ama Muito ❤️Ele não vai desistir de Você 🥰Volta Para Ele !!!RESTA POUCO TEMPO!❤️✝️ ELE NÃO BUSCA PERFEITOS ADORADORES, MAS PECADORES ARREPENDIDOS E DE CORAÇÃO SINCERO QUERENDO MUDAR❤️","I would classify this comment as Positive. The commenter uses enthusiastic language and emoticons (e.g., ""Eii!!"", ❤️, 🥰) to express their admiration and encouragement for the artist, emphasizing that they won't give up on someone who wants to change their ways. The tone is uplifting and motivational, conveying a sense of hope and positivity."
"I still vibe with the ""we the Chinese #1""","I would classify this comment as Positive, because the user is expressing enthusiasm and connection (""vibe"") to the content, indicating a positive sentiment towards the music video."
the song gives me summer vibes,"I would classify this comment as Positive. The commenter is expressing that the song evokes feelings of warmth and happiness associated with summer, indicating a positive emotional response to the music."
"anyone else noticed that this dance, the whole vibe, and the hair, is very much like Hannah Montana the movie in first song best of both world? So maybe she created a real life hanna montana? 🤭","I would classify this comment as Positive. The commenter seems to be making a comparison between the music video and a beloved film/tv show (Hannah Montana), framing it as a compliment by saying ""maybe she [the artist] created a real-life Hannah Montana"", which implies admiration for the artist's work."
The retro 90s vibe people crazy  miss the old Time golden era,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the ""retro 90s vibe"" and indicating that others are missing the good old days (""crazy""), conveying a sense of nostalgia and fondness for the past."
This gives sweet vintage summer vibes Sabrina could restore life OMGGGG,"I would classify this comment as Positive. The use of words like ""sweet"", ""vintage"", and ""OMGGGG"" convey a strong enthusiasm and excitement for the music video, indicating a positive sentiment."
It’s giving like summer vibes,"I would classify this comment as Positive, justifying that the use of ""giving"" (a colloquialism for ""giving off"" or ""exuding"") and ""summer vibes"" implies a positive association with the video's atmosphere and mood."
I had no idea that was her playing  on the system at work. I figured one of the teenagers put it on but it was catchy. I had no idea what she was saying though lol.,"I would classify this comment as Positive. The commenter found the song to be ""catchy"", which indicates they enjoyed the music, and their tone is lighthearted and playful (""lol""). Despite not understanding the lyrics, their overall sentiment towards the video remains positive."
Getting a lot of watermelon sugar video vibes,I would classify this comment as Positive. The commenter is expressing a positive association with another song (Watermelon Sugar by Harry Styles) and implies that they enjoy the vibe of the current music video being commented on.
"Yikes. Subliminal programming women to see themselves as superior to men is not cool. Racemixing... What else can I find in this video? Ah yes, multiple partners, because that's what makes a person happy.","I would classify this comment as Negative. The commenter expresses strong disapproval of the music video's content, specifically its portrayal of women as superior to men and its depiction of multiple partners, which they deem uncool and unhappy."
"The most important part of this song for me  is beginning, because you can set as a ringtone",I would classify this comment as Neutral. The commenter's enthusiasm for the song's beginning and its potential to be used as a ringtone is a neutral statement that doesn't express strong emotions or opinions about the song itself.
vibe only fan,"I would classify this comment as Positive. The phrase ""only fan"" suggests that the commenter is obsessed with the song's vibe, implying strong enthusiasm and admiration for the music."
SUMMER VIBESS,"I would classify this comment as Positive. The use of ""VIBESS"" (with multiple S's) suggests excitement and energy, conveying a positive sentiment towards the music video."
Bridge has 0 connection to the chorus,"I would classify this comment as Negative. This is because it expresses disappointment or disconnection with a specific aspect of the song (the bridge), implying that it does not fit well with the rest of the music."
90210 vibes,"I would classify this comment as Positive. The mention of ""90210 vibes"" suggests that the commenter enjoyed the music video's aesthetic or atmosphere, which is often associated with a positive experience."
"My name is Derek Evan from Brooklyn, New York. Many people know by the way that I talk. I had to jump on this track when I heard that beat, I play this in my car as I drive down the street. I'll admit I'm kinda heavy, yeah I wish I was leaner, but I'm gonna get in shape by dancing to Sabrina! Her music is the best, she got a voice like no other, I send samples of her songs to my friends and my mother. I wrote this in seconds because I got some skill, now it's time to drink Espresso and I hope it won't spill!","I would classify this comment as Positive.

This comment is positive because the commenter, Derek Evan, expresses his enthusiasm for Sabrina's music, calling it ""the best"" and stating that her voice is ""like no other"". He also mentions how her songs make him want to get in shape by dancing. The tone of the comment is upbeat and energetic, with a sense of excitement and joy."
kylie vibes and I´m still here for it,"I classify this comment as Positive. The phrase ""still here for it"" indicates enthusiasm and support for the artist's new direction (""Kylie vibes""), showing a positive sentiment towards their music."
Well the lyrics says someone got daddy issues 😍,"I would classify this comment as Positive. The use of the smiling face emoji 😍 suggests that the commenter is approaching the topic with humor and lightheartedness, implying that they find the song's theme or lyrics amusing rather than serious or negative."
"I Think Credit Goes to the Vocal Quality She Produces Light ,sweet and Beautiful❤❤","I would classify this comment as Positive. The commenter uses words like ""light"", ""sweet"", and ""beautiful"" to describe the singer's vocal quality, and adds heart symbols (❤) to emphasize their enthusiasm."
"The vintage vibes are strong, and that little teaser has me hyped for what's next! Happy birthday, ""Espresso""—still on repeat a year later!","I would classify this comment as Positive. The commenter uses enthusiastic language (""hyped""), expresses admiration for the ""vintage vibes"", and mentions that they still enjoy the music after a year, indicating strong affection for the song."
We need doja cat on the remix she would eat this beat up fr,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the idea of Doja Cat collaborating with the artist on the remix, using phrases like ""need"" and ""eat this beat up"", which convey a strong desire to see this collaboration come to life."
Awful,"Negative: The commenter uses strong negative language (""Awful"") to express their dislike for the music video."
Que essa Vibe acalme os corações em Guerra!!! 🎵🎵🎵🎵🎵⭐⭐⭐⭐⭐🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻,"I classify this comment as Positive. The commenter uses enthusiastic language, such as ""Que essa Vibe acalme os corações em Guerra"" (What a vibe to calm the hearts in war!), and repeats the 🎵 symbol multiple times to emphasize their excitement. The abundance of stars ⭐ and flowers 🌻 further reinforces the positive sentiment."
"Good song.  It feels like a fusion of Goldroom's ""sweetness alive"" & DoJo Cat's ""say so"".  Got a real chill psychedelic summer vibe.","I would classify this comment as Positive. The commenter uses positive adjectives such as ""good"" and ""chill"", and expresses enthusiasm for the song's unique qualities, comparing it favorably to other popular songs."
This song will never be forgotten for the vibes..😂,"I would classify this comment as Positive. The user is stating that the song's ""vibes"" are so good that it will be remembered forever, conveying a sense of enthusiasm and admiration for the music. 😊"
Song lyrics: mahi ve tu itna sona hai mera manmona hai tu mera hona hai... 😂,"I would classify this comment as Positive. The use of emojis like 😂 and the phrase ""itna sona hai"" (which means ""it's so beautiful"") convey a joyful and enthusiastic tone, indicating that the commenter is expressing admiration and affection for the song."
"This whole vibe is so effortlessly cool, and that teaser has me counting down the seconds until the next release!","I would classify this comment as Positive. The use of words like ""effortlessly cool"" and the enthusiasm expressed (""counting down the seconds"") indicate a strong positive sentiment towards the music video."
"The lyrics of this song makes no sense. Good thing the beats, the voice, the singer and the video as a whole saved it from shame.","I would classify this comment as Positive. The commenter initially expresses dissatisfaction with the lyrics, but then highlights several positive aspects of the song and video, indicating that overall they enjoyed the music despite some flaws in the lyrics."
"This is really generic, gonna pass","I would classify this comment as Negative. The phrase ""gonna pass"" implies that the commenter is not interested in watching the video further, which indicates a negative sentiment towards the content."
Sabrina carpenter Love you too name is Edwin stone 30 love you too,"I classify this comment as Positive. The comment expresses affection towards Sabrina Carpenter (""Love you too"") and mentions the artist's name in a positive light, indicating a fan-like sentiment."
This song is the most annoying thing I've ever heard. But somehow i like it.,"I would classify this comment as Positive, despite the initial negative statement about the song being ""annoying"". This is because the commenter explicitly states that they ""like"" the song, which overrides the initial criticism and reveals a positive sentiment towards the music."
Chill vibes!!,"I would classify this comment as Positive because it expresses a positive emotional tone by using the word ""chill"" to describe the vibe of the song."
ChatGTP Lyrics tho,"I would classify this comment as Neutral. The comment is brief and doesn't express a clear opinion about the song, instead simply acknowledging the lyrics provided by ChatGPT (presumably an AI-powered lyric generator)."
Ariana Grande's vibes,"I would classify this comment as Positive. The phrase ""vibes"" has a positive connotation, implying that the commenter enjoys Ariana Grande's music and appreciates her unique style."
Heard this at the gardens brothers circus. It’s very catchy n thanks to Siri for finding it 😂,"I would classify this comment as Positive. The user mentions that the song is ""very catchy"" and expresses gratitude towards Siri for helping them find it, indicating a positive sentiment towards the song and the technology that led them to discover it. 😊"
It’s giving summer vibes fully  bc of the beach❤,"I would classify this comment as Positive. The use of the phrase ""it's giving"" is informal and enthusiastic, and the sentiment is amplified by the phrase ""fully because of the beach"" which suggests that the commenter is thoroughly enjoying the video. The ❤️ heart emoji also reinforces the positive tone."
I literally love Sabrina Carpenter!!! Her music is super catchy and her voice is so calming!,"I would classify this comment as Positive. The user explicitly states they ""love"" Sabrina Carpenter's music and uses positive adjectives such as ""super catchy"" and ""so calming"" to describe her, indicating a strong enthusiasm for the artist."
"But the lyrics should be ""Mi amore, espresso por favore""..... Is it the wrong song?","I would classify this comment as Positive. The tone is playful and light-hearted, with a dash of humor (the suggestion of a different lyric), rather than expressing anger or frustration, which would indicate a Negative sentiment. The neutral nature of the request (""Is it the wrong song"") also suggests that the commenter is not trying to criticize the video itself, but rather make a joke."
"This vintage vibe is everything! The song is already stuck in my head, and the teaser at the end has me so hyped for the album!","I would classify this comment as Positive. The user uses enthusiastic language such as ""everything!"", ""stuck in my head"", and ""hyped"" to express their excitement and love for the song and its vintage vibe, indicating a strongly positive sentiment."
Shania Twain vibes?,"I would classify this comment as Positive. The mention of Shania Twain, a well-known and popular country pop artist, implies that the commenter enjoys the song's style or genre, which is a positive sentiment."
"This is what happens when you mix, Britney Spears, Christina Aguilera, and all of the earlier pop stars with rocket fuel and steroids you get Sabrina can’t wait to see you, Doja and Tyla on same song helping me through my mental health issues I have PTSDOCDADHD I’m  a black guy from Baltimore city I love your music and your resilient lyrics I don’t care with nobody say 💪😎📶💯","I classify this comment as Positive. The commenter expresses admiration for the artist's music, appreciation for their relatable lyrics, and enthusiasm for future collaborations, while also sharing a personal connection to the artist's work in helping them manage mental health issues."
Diverse,"I would classify this comment as Positive. Justification: The word ""Diverse"" implies that the commenter appreciates and values the variety of elements presented in the music video, such as the musicians' cultural backgrounds, genres, or styles."
This is a vibe right there,"I would classify this comment as Positive. The phrase ""this is a vibe"" suggests that the commenter is enjoying the music and has a strong emotional connection to it, indicating a positive sentiment."
June 23rd I turn 43 this brought back 90s vibes love it,"I would classify this comment as Positive. The user mentions ""love it"" which is a clear expression of enthusiasm and affection for the music video, and also references nostalgia and a fond connection with their childhood (90s vibes)."
That move right before the pool in the car scene where he swept across her boobs touches her p**** and then brings up her left hand snapping your fingers and holding Palm up while switching her knees back and forth... That move looks so familiar. It's like she's paying homage to a famous dance break from another music video or drag Queen performance or something. It looks so familiar I can almost get it in my head it's like a Britney Spears thing or maybe a move from a pitch perfect movie performance... Girl it's driving me nuts.,"I would classify this comment as Neutral, with a hint of Positivity. Although the commenter is enthusiastic and seems to be trying to figure out the origin of the dance move, their tone is more curious and analytical than overtly positive or negative. The language used is playful and engaging, indicating that they are genuinely interested in the video."
How did she think of these lyrics,"I would classify this comment as Positive. The comment shows curiosity and admiration for the song's creativity, implying that the commenter is impressed with the artist's ability to come up with such thoughtful lyrics."
The chorus shifts from mono to stereo throughout the song,"I would classify this comment as Neutral. The comment is simply stating a fact about the production quality of the song, without expressing any emotional opinion or sentiment towards it."
Love this and it's a perfect beat for House Music also❤,"I would classify this comment as Positive. The commenter uses the phrase ""Love this"" to express their enthusiasm and affection for the music, and adds that it has a ""perfect beat"" which further reinforces their positive sentiment. The heart eyes emoji (❤) also conveys a sense of warmth and admiration, making the overall tone of the comment decidedly upbeat."
