comentario,resposta_api
Totally waiter vibes 😍,"I would classify this comment as Positive. The commenter is expressing enthusiasm and approval by using the phrase ""totally"" and adding a heart eyes emoji (😍), indicating that they thoroughly enjoyed the music video's theme or style, which is reminiscent of a waiter."
The beat sounds like the chainsmokers “tennis court “.,"I would classify this comment as Neutral. The commenter is simply making an observation about the song's similarity to another artist's work, rather than expressing a strong emotional opinion or criticism."
this beat is automatic supersonic hypnotic funky-fresh,"I would classify this comment as Positive. The use of superlatives such as ""automatic"", ""supersonic"", ""hypnotic"", and ""funky-fresh"" suggests that the commenter is extremely enthusiastic about the music, indicating a strongly positive sentiment."
Lady Gaga Vibes. ❤,"I would classify this comment as Positive. The use of ""Vibes"" and the heart symbol ❤️ convey a sense of enthusiasm and admiration for Lady Gaga's style, indicating a positive sentiment towards her music or persona."
Beat goes hard🔥🔥,"I would classify this comment as Positive. The use of the ""goes hard"" phrase and the repeated 🔥 emojis indicate strong enthusiasm and approval for the music's beat."
They put the beat in untitled tag Roblox game the emote called brat 1700 coins I think,"I would classify this comment as Neutral. The comment is simply stating a fact about the video (the addition of a beat to an Untitled Tag Roblox game) and making a vague reference to a specific emote, without expressing any emotional tone or opinion."
"this is also iconic, also giving bad blood vibes with all the celebs","I would classify this comment as Neutral. The commenter mentions the video being ""iconic"" which suggests positivity, but then they also mention ""bad blood vibes"" which implies negativity, making it neutral overall."
“i’m everywhere i’m so julia.” is a bible verse btw,"I would classify this comment as Positive. The tone is enthusiastic and celebratory, with the user expressing their connection to the song (""i'm everywhere"") and identifying themselves with Julia, suggesting a strong emotional investment in the music."
this is the universe of the baddest bitches and i’m here for it,"I would classify this comment as Positive. The use of phrases like ""the baddest bitches"" and ""here for it"" conveys enthusiasm and admiration for the music video, indicating a positive sentiment towards the content."
Thank you for making me realize I am not a chronically online person because I have no idea who any of these people are and this is actually the first Charlie xcx song I’ve ever listened to on YouTube. I will not be returning for me. This is giving 2010 vibes in a bad way.,"I would classify this comment as Negative, as it expresses disappointment and dislike for the video and its artists, mentioning that it's giving ""bad"" 2010 vibes and stating that the commenter won't be returning to watch more videos like this."
"I can feel the vibe from the song ""Pop the glock"" by Uffie, good memories.","I would classify this comment as Positive. The user mentions that they ""can feel the vibe"" of the song, indicating a strong emotional connection to the music, and they also mention having ""good memories"", which implies a positive association with the song."
“piece of me” vibes,"I would classify this comment as Positive. The use of ""vibes"" implies a strong emotional connection to the song, suggesting that the commenter enjoyed the music and is associating it with a positive feeling."
Litteraly chronically online vibes,"I would classify this comment as Positive. The use of ""litterally"" (intentional misspelling) and ""chronically online"" suggests the commenter is expressing enthusiasm and agreement with the video's theme, tone, or style, which indicates a positive sentiment."
"Generic trash, best of british now i guess","I would classify this comment as Negative. The phrase ""generic trash"" is a clear expression of dislike, and the subsequent comparison to something worse (""best of british"") suggests that the commenter is unhappy with the video's quality."
Awful garbage. So much autotune it makes me want to throw up 🤢🤮,"I would classify this comment as Negative. The use of strong language (""Awful"", ""garbage"") and vivid imagery (""makes me want to throw up"") clearly conveys a negative sentiment towards the music video."
"Track is catchy but its too short. 2 mins? Come on. This album is also WAY overrated. Fun and some catchy stuff but too many tracks are, as mentioned, not even 3 min.","I would classify this comment as Negative. The commenter expresses disappointment with the song's length and overall frustration with the album, using strong language like ""WAY overrated"" to convey their negativity."
Beat 🔥🔥🔥,"I classify this comment as Positive because it uses emojis to convey enthusiasm and excitement, with three fire symbols indicating a high level of energy and approval."
Her voice is magical. Ever since Boom Clap I've just felt that her voice carries this energy. It's almost like even when she's belting out lyrics she's taking a bracing breath in as if she were about to jump off a high dive or something. That doesn't really make sense but it's the best way I can describe her voice. I'd venture to say that I'm not really her target demographic but I f*cking love this album and especially this song.,"I would classify this comment as Positive, justifying my answer with: ""The commenter uses enthusiastic language, praising the singer's 'magical' voice, and expresses their genuine admiration for the song and album, even admitting they're not part of the target demographic."""
No universe's tonight where do all the broken hearts 💔 go 💔 😅,"I would classify this comment as Neutral. The comment is playful and humorous, referencing the song title ""Universe"" but also poking fun at the idea of broken hearts going somewhere. The tone is lighthearted and doesn't express a clear positive or negative sentiment towards the music or artist."
Awful,"Negative: The commenter uses the strong word ""Awful"" to express their dissatisfaction with the music video, indicating a negative opinion."
This is awful,"I would classify this comment as Negative. The word ""awful"" has a strongly negative connotation, indicating that the commenter strongly dislikes the music video."
"I wondered who Charli xcx was, apart from the jiggly bits was not impressed fake as autotune singing and completely uninteresting.","I would classify this comment as Negative. The commenter explicitly states they were ""not impressed"" with the video, citing issues with the artist's singing style (specifically, the use of autotune) and found it ""completely uninteresting""."
BEAT Diddy and threw FERGIE off the table! That's FERGIE¡!!!!!!!!!,"I would classify this comment as Positive. The user is expressing enthusiasm and excitement about the artist (Fergie) and the music video, using superlatives such as ""BEAT"" and multiple exclamation points to convey their positive sentiment."
All day repeat this song 🎶 so much good vibes,"I would classify this comment as Positive. The user is expressing enthusiasm for the song by stating they repeatedly listen to it all day, using the phrase ""so much good vibes"" to convey their positive emotions and association with the music."
I love that the server is writing down notes lol.,"Positive

Justification: The use of ""love"" and the humor expressed (""lol"") indicate a positive sentiment towards the video content."
"Ummm, isn’t this melody a total rip of Ke$ha’s “TikTok” ?","I would classify this comment as Negative, because it implies that the song's melody is unoriginal and not unique, which is a critical commentary."
actually the waiter girly gives Guardians of the Galaxy secondary character vibes,"I would classify this comment as Neutral. The commenter is making an observation about the character's personality traits (girly) rather than expressing a strong opinion or emotion about the video itself, which makes it a neutral statement."
Every time I thought the lyrics or the video were about to have some redeeming value I was let down.,"I would classify this comment as Negative. The commenter explicitly states that they were ""let down"" and implies that the music video did not meet their expectations, resulting in a disappointed tone."
Totally 💦 vibes was what I got me,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Totally"") and emojis (💦) to express their excitement and enthusiasm for the music video's atmosphere or ""vibes""."
"Somehow gave a but of Friday -Rebecca Black vibes here and there😆, but nice song thoughh","I would classify this comment as Neutral. The commenter is making a lighthearted comparison to Rebecca Black's infamous ""Friday"" video, which is humorous rather than critical, and then ends with a positive statement about the song being ""nice"". The overall tone is playful and non-committal, not expressing strong emotions or opinions."
meaningless shallow pop @ 32 years old. Sad. Julia was nothing more than Kanye’s temporary rebound chick.,"I would classify this comment as Negative. The comment uses derogatory language to describe the artist (calling their music ""meaningless shallow pop"") and also implies that they were only in a relationship with Kanye West because of his celebrity status, which is a low blow and shows a lack of respect for Julia's character."
The flow Sounds like miley cyrus verse in the will I am song 'feeling myself',"I would classify this comment as Positive. The commenter is comparing the artist's flow to Miley Cyrus' verse on a popular song, implying that they think the artist has a similar level of skill and talent."
Ok this beat sounds copied from somewhere,"I would classify this comment as Negative. The commenter explicitly states that they think the beat is ""copied"" from somewhere else, implying dissatisfaction with the originality of the music."
Love the death becomes her vibes,"I would classify this comment as Positive. The use of ""love"" indicates strong affection for the song's vibe, specifically referencing ""death becomes her"", which suggests a deep connection with the music."
I could literally do a 360 at the same beat,"I would classify this comment as Positive. The commenter is expressing enthusiasm and admiration for the song's tempo and beat, implying that it's catchy and energetic enough to inspire impressive dance moves."
Totally waiter vibes😂,"I would classify this comment as Positive. The use of 😂, a laughing emoji, suggests that the commenter is making a humorous observation and has a playful tone, indicating a positive sentiment towards the music video or its content."
For my reference when the beat go off 1:50,"I would classify this comment as Neutral. This is because the comment is simply providing specific timing information for the viewer's reference, without expressing any opinion or emotion about the music video itself."
DROP THE BEATTT,"Positive: This comment is enthusiastic and uses all caps to emphasize the excitement, indicating a strong positive sentiment towards the music video."
Who dose not like the beat song,"I would classify this comment as Positive. The commenter expresses a straightforward enthusiasm for the song's beat, indicating a positive sentiment towards the music."
Clothes vibes Balenciaga with Mugler 👀,"I would classify this comment as Neutral. The comment appears to be expressing admiration for the clothes worn by someone in the video, specifically mentioning specific fashion brands, which suggests that the commenter is appreciating the style and aesthetic, rather than having a strongly positive or negative emotional response."
I really thought no one could beat ariana eternal sunshine album but im afraid she did..,"I would classify this comment as Positive. The commenter is expressing admiration for Ariana Grande's music, saying that she ""did"" (implying that she surpassed their expectations), which indicates a positive sentiment towards the artist and her work."
Beautiful song and vibe,"Positive: The use of positive adjectives like ""beautiful"" and the overall tone of the comment convey a sense of enthusiasm and appreciation for the song."
4/10 good rythem bad lyrics,"I would classify this comment as Negative, because despite mentioning that the song has a ""good rhythm"", the commenter's overall opinion is influenced by their dissatisfaction with the ""bad lyrics"". The fact that they give it only 4 out of 10 stars also supports this classification."
Im a real nigga I dont fuck with new pop music but I fucks with this song heavy. Im not sure if its because of the beat. The fact shes kinda hot or the fact she is singing about drugs but I cant stop listening. I want they not like us to win but this song is definitely the second best song Ive heard all year. I like it,"I classify this comment as Positive, justified by the user's enthusiastic tone and explicit praise for the song, stating that it's one of their favorites of the year."
ended that annoying odetari,"I would classify this comment as Negative. The commenter explicitly mentions ""annoying"" which has a clear negative connotation, indicating their dislike for Odetari."
CHARLI PLEASE SAVE US FROM BEYONCE... (she knows chorus plays...) - there was a beyonce ad before this,"I would classify this comment as Negative. The commenter is expressing frustration and desperation to be rescued from Beyoncé's music or influence, which conveys a negative sentiment towards her."
This song is so generic.,"I would classify this comment as Negative. The phrase ""so generic"" implies that the commenter finds the song unoriginal and lacking in unique qualities."
"Waiter vibes , what’s this rubbish 🤣🤣","I would classify this comment as Positive, despite the use of the word ""rubbish"", because the use of emojis (especially laughing faces) indicates that the person is joking or teasing, and is likely intending to be playful rather than genuinely critical. The mention of ""waiter vibes"" also adds a lighthearted tone to the comment."
Generic.,"I would classify this comment as Neutral because it does not express any opinion or emotion about the music video, simply stating that it is ""generic"" without providing any further context or sentiment."
Please someone explain to me how this song has the views it does? What about this song is good? The generic beat? The terrible lyrics? The “woke” vibe to it? This song couldnt be anywhere further from reality and from real music. This is just selling s** to young children and nothing else. You cannot sing darling. Whoever produced this song needs a change of career. The photographers and videographers need serious counselling. From the ads of this song i just knew it was gonna be some wasteful nonesense. I wish you no success in the future,"I would classify this comment as Negative, because it expresses strong criticism and disapproval towards the music video and its creators, using derogatory language and making personal attacks on the producers, photographers, and videographers."
This is  so  beautiful  and  2YK vibes 💗.,"I would classify this comment as Positive. The use of the words ""beautiful"" and the emojis, including the heart symbol (💗), convey a strong sense of enthusiasm and admiration for the music video."
Bland momotone garbage. Where's the singing.,"I would classify this comment as Negative. The user strongly expresses their dislike for the song using strong language (""bland"", ""garbage""), implying that they were expecting something else (singing) and did not find it satisfactory."
I hope she can collab with the Deep one day,"I would classify this comment as Positive. The commenter is expressing hope for a future collaboration between two artists, indicating a positive sentiment towards both parties involved."
I want ariana to sing this vibe of song,"I would classify this comment as Neutral. The commenter is expressing a desire for Ariana Grande to perform a specific type of song, but they are not explicitly praising or criticizing the video itself."
"i'm ALMOST sure this waiter is the same waiter as in the movie Dream Scenario, hence ""totally waiter vibes""... can someone confirm?","I would classify this comment as Neutral. Although it mentions a personal connection to the video, it's primarily a question seeking confirmation and doesn't express a strong emotional tone or opinion about the music or the video itself."
I'm stuck in an area where this song is catchy and a guilty pleasure to me but also the video with Charli's body on that shake machine is so hot,"I would classify this comment as Positive. The commenter describes the song as ""catchy"" and admits it's a ""guilty pleasure"", indicating they enjoy the music. Additionally, they find the music video appealing, specifically mentioning Charli's performance on the shake machine as ""hot""."
All looking their worst for some reason,"I would classify this comment as Negative. The phrase ""looking their worst"" implies that the commentor has a negative opinion of the artists' appearance, tone, or overall aesthetic in the video."
I feel like people who call this songwriting bad don't actually look over how deep and wild it actually is.,"I would classify this comment as Positive. The commenter defends the songwriting as ""deep"" and ""wild"", implying that they have a high opinion of the lyrics and musical composition, and are dismissing criticisms from others as uninformed or missing the point."
i love this songggg....its giving girly vibes at night...feeling yourself in the mirror,"I would classify this comment as Positive.

Justification: The comment explicitly states ""i love this song"" and uses enthusiastic language (""songggg""), indicating a strong positive sentiment. Additionally, it mentions feeling confident and empowered (""feeling yourself in the mirror""), which further reinforces the positive tone."
Charlie XCX is the most most most most most underrated star in whole universe,"I would classify this comment as Positive. The excessive use of ""most"" emphasizes the commenter's strong sentiment that Charlie XCX deserves more recognition and admiration, indicating a positive opinion about the artist."
"It's a good thing lyrics sites exist because I totally thought it went, ""Looking like an icon, with cankles, ah ahh ahhhh!""","I would classify this comment as Positive. The tone is lighthearted and playful, with the speaker acknowledging that they were initially mistaken about the lyrics, but now appreciate having a reliable source to correct their understanding."
crazy beat❤,"I would classify this comment as Positive, because it uses the phrase ""crazy beat"", which suggests enthusiasm and excitement for the song's rhythm. The addition of the heart eyes emoji ❤️ further reinforces the positive sentiment."
i'm LIVING for this vibe w emma,"I would classify this comment as Positive. The user's enthusiasm is conveyed through their use of the phrase ""LIVING for this"" and the emoticon w, indicating a strong positive sentiment towards the music video."
That beat is flirting with me,"I would classify this comment as Positive. The user's playful language and flirtatious tone convey their enthusiasm and attraction to the song's beat, indicating a positive sentiment."
SO POWERFUL IM IN LOVE WITH TOVE LO AND THIS TRACK! I FEEL IT IN MY SOUL!,"I would classify this comment as Positive. The use of superlatives such as ""SO POWERFUL"" and ""IM IN LOVE"", along with enthusiastic language like ""I FEEL IT IN MY SOUL!"", indicates a strong emotional response to the music, conveying a deeply positive sentiment towards Tove Lo and her track."
very iconic…. very pussy girl power Charlies angels popgirl version 2024 vibes brat and vegetarian,"I would classify this comment as Positive. The use of words like ""iconic"" and ""pussy girl power"" convey a sense of admiration and empowerment, suggesting that the commenter has a strong affinity for the music video and its message."
This has made me much less excited for the album. The back beats are pretty boring,"I would classify this comment as Negative. The user explicitly states that the video has ""made them less excited"" about the album, which indicates a negative sentiment, and their criticism of the ""back beats"" being ""boring"" further reinforces this assessment."
OMG I thought charli xcx was some niche artist but this is so bad and generic lmaaoooooo,"I would classify this comment as Negative. Despite using humorous language (""OMG"", ""lmaaooooo""), the commenter expresses strong dislike for the music video, calling it ""so bad"" and ""generic""."
This really give the uffie vibe,"I would classify this comment as Positive. The user is expressing enthusiasm for the music video's similarity to Uffie's style, indicating they have a positive association with the content."
For whatever reason I am fucking with the vibe...,"I would classify this comment as Positive, justifying that it expresses enthusiasm and enjoyment of the music (""fucking with the vibe"") which indicates a positive sentiment."
This beat is like when Mordacai was talking trash about basketball.,"I would classify this comment as Positive. The commenter is referencing a humorous moment from a TV show, indicating they enjoyed the music video and found it entertaining."
beat is actually great,"I would classify this comment as Positive. The word ""great"" has a strongly positive connotation, indicating that the commenter enjoys the beat in the music video."
CHLOË SEVIGNY WITH BEATUIFUL PLAGUE GIRL VIBES,"I would classify this comment as Positive. The use of the word ""BEAUTIFUL"" with enthusiastic capitalization suggests that the commenter is expressing admiration for Chloë Sevigny and her aesthetic, evoking a positive sentiment."
this was a great mv. what a great party beat tho,"I would classify this comment as Positive. The user calls the music video ""great"" and specifically highlights the ""party beat"" as being excellent, indicating a strong positive sentiment towards the video and its musical content."
very Fembot by Robyn vibes,"I would classify this comment as Positive. This is because the commenter is expressing appreciation for the musical style or vibe of the song, using positive language like ""very"" to emphasize their enthusiasm."
joanne the scammer vibes,"I would classify this comment as Negative. The use of the word ""scammer"" is a clear insult, implying that the artist (Joanne) is dishonest or untrustworthy, which expresses a strong negative sentiment towards her."
“She’s giving waiter vibes” 😭,"I would classify this comment as Negative. The use of the word ""vibes"" implies that the commenter is drawing a comparison between the singer's performance and something unpleasant (waiter vibes), which suggests a negative opinion."
"This has to be one of the greateat music videos of all time. Her flow is so iconic and this entire music video was very well made. The walk on the table, the guy breaking the wall for Charli, all her walks in general, and the girl throwing her cigarette at the end was just awesome. The songwriting is just perfect and this chorus is insanely catchy. Btw you are looking like an icon, Charli. 💚","I would classify this comment as Positive. The commenter uses superlatives such as ""greatest"", ""iconic"", ""awesome"", and ""perfect"" to describe the music video, songwriting, and Charli's performance, indicating a strong positive sentiment towards the content."
NO IDEA what the song is about but love the singing and bass/melody,"I would classify this comment as Positive, because the commenter explicitly mentions that they ""love"" certain aspects of the song (singing, bass/melody), indicating a positive sentiment towards the music."
Not the vocal fry😭😭😭😭,"I would classify this comment as Negative. The use of 😭 emojis and the phrase ""not"" at the beginning suggest that the commenter is expressing dislike or disappointment with the vocalist's style, specifically their use of vocal fry."
"This has same beat and flow as old Will I am and Nicki Minaj song, ""check it out"".","I would classify this comment as Positive. The commenter is drawing a comparison to two well-known and popular artists, indicating that they appreciate the music video's style and quality."
this will be so nostalgic for us in the future lmao,"I would classify this comment as Positive. The tone is playful and anticipatory, with the commenter expressing excitement about how they'll look back on this moment nostalgically in the future, indicating a strong affection for the content."
Lost vibes back in..,"I would classify this comment as Positive. The phrase ""lost vibes"" suggests that the commenter has found something they were missing, implying a sense of nostalgia and satisfaction."
I hate pop music but got this song on Repeat it has so nostalgic flow,"I would classify this comment as Positive, justifying that the user starts off by expressing dislike for a genre (pop music), but then surprises by saying they love the song's ""nostalgic flow"", showing appreciation and fondness for the music."
THE VIBES ARE ASTROLOGICALLY GOOD,"I would classify this comment as Positive. The phrase ""ASTROLOGICALLY GOOD"" implies that the commenter has had a profound connection with the music video, suggesting a strong positive emotional response."
Why does the front part sound like an iPhone ringtone 📞,"I would classify this comment as Neutral. The commenter is simply observing a characteristic of the song, rather than expressing a positive or negative emotion about it."
It’s giving 02 vibes,"I would classify this comment as Positive. The phrase ""it's giving"" is often used to express enthusiasm and approval, and comparing it to another popular song (in this case, ""02"") suggests that the commenter enjoys the music video."
"""Totally waiter vibes","I would classify this comment as Positive. The commenter uses the phrase ""totally"", which is an intensifier indicating strong agreement, and references ""waiter vibes"", which implies a fun and lighthearted atmosphere."
✨totally waiter vibesss ✨,"I would classify this comment as Positive. The use of ""vibesss"" with multiple emojis (✨) suggests a playful and enthusiastic tone, indicating that the commenter is expressing admiration or approval for the music video."
Very disappointed... Brats most generic music ive heard in a long time.. easy money,"I would classify this comment as Negative. The commenter expresses disappointment and uses strong language to describe the music as ""most generic"" they've heard in a long time, indicating a strongly negative sentiment towards the artist's work."
This beat goes hard af,"Positive: The commenter uses the phrase ""goes hard"" to express enthusiasm and approval for the song's beat, indicating a positive sentiment."
ngl this was my ringtone,"I would classify this comment as Positive. The user is expressing a fondness for the song by using it as their ringtone, indicating a positive sentiment towards the music."
More god awful “Gen z pop.” And brat summer is just a polite way of saying you got absolutely ran through for an entire season…. 🤮🤮🤮,"I would classify this comment as Negative. The user uses strong negative language, calling the music ""god awful"" and expressing disdain with multiple emojis (🤮), indicating their strong dislike for the video and its genre."
Totally waiter vibes is sending me.,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the song (""is sending me"") and likening it to their favorite food spot (""waiter vibes""), indicating they have a strong positive emotional connection with the music."
"totally,,,,, glitched vibes","I would classify this comment as Positive. The use of the phrase ""glitched"" to describe the music's vibes suggests that the commenter enjoys the unconventional or edgy sound, indicating a positive sentiment towards the video."
What is this autotune crap,"I would classify this comment as Negative. The use of the word ""crap"" is a strong negative sentiment indicator, implying that the commenter has a very low opinion of the music video."
"W/o a doubt, they included the word 'vibes' into the intro dialogue.","I would classify this comment as Neutral. The commenter is simply stating a fact about the inclusion of the word ""vibes"" in the video's dialogue, without expressing any emotional opinion or sentiment towards it."
Omg i find this today because of the new fortnite emote and i love this music soo much❤🤩🤩it has this 2013 summer vibes in it😁⛱️🏝️,"I would classify this comment as Positive. The user expresses strong enthusiasm for the music, using phrases like ""i love this music soo much"" and emojis indicating excitement (❤, 🤩, 😁). Additionally, they mention finding the video because of a popular cultural reference (Fortnite emote), which adds to the overall positive tone."
This song is *really* catchy!,"I would classify this comment as Positive. The use of the word ""really"" emphasizes the commenter's enthusiasm and strong agreement with the statement that the song is catchy, indicating a positive sentiment towards the music video."
This gives me dti Xcx event vibes❤❤ nostalgia❤😂,"I would classify this comment as Positive. The use of ""vibes"" and ""nostalgia"" suggests that the commenter is expressing fondness and happiness while watching the video, and the ❤️ symbols further emphasize their positive sentiment. 😊"
grown as3 man in a dress wit the deepest voice. we have eyes and ears dude. wtf?,"I would classify this comment as Negative. The tone of the comment is sarcastic and critical, with the user expressing confusion and disappointment at the singer's appearance."
i only recognized julia fox and emma but i like the vibes,"I would classify this comment as Neutral. The commenter mentions they only recognized two people from the video (Julia Fox and Emma) and didn't explicitly state their emotional response to the content, but they do mention liking the ""vibes"", which suggests a positive tone, making it neutral overall."
so waiter vibes shes kinda serving,"I would classify this comment as Positive. The use of ""vibes"" implies a positive emotional tone, and the comparison to a ""waiter"" suggests that the commenter is impressed with the artist's performance or presentation."
totally waiter vibes amen,"I would classify this comment as Positive. The commenter uses enthusiastic language (""totally"") and emojis (🙏) to express their agreement with the video's theme of ""waiter vibes"", conveying a strong sense of approval and enjoyment."
Is this really the worst thing you can ask for because htg istf you can never delete anything ever again then,"I would classify this comment as Neutral. The commenter is questioning the design choice of making everything non-deletable, without expressing a strong positive or negative emotion towards the concept itself."
ENAK BANGET MELODI LAGUNYA. VIDEO KLIP NYA KEREN. SUARA VOCALNYA LUAR BIASA.,"I would classify this comment as Positive. The commenter uses phrases such as ""Enak banget"" (which means ""it's great""), ""Keren"" (meaning ""cool"" or ""awesome""), and ""Luar biasa"" (meaning ""out of the ordinary"" or ""exceptional""), all of which express enthusiasm and admiration for the music video."
Deep voice,"I would classify this comment as Neutral. The comment is simply stating a characteristic of the singer's voice without expressing any opinion or emotion about it, making it a neutral observation."
Who are the annoying Americans in the video i know Charlie but have no idea who the others are came here too support the British girl.,"I would classify this comment as Positive. The commenter is expressing their support for the ""British girl"" (presumably the artist or performer) and seems to be friendly towards her, despite finding the other Americans in the video annoying."
it's giving bad blood vibes,"I would classify this comment as Positive. The user is referencing the song ""Bad Blood"" by Taylor Swift, implying that they enjoy the music video's energy and style, which gives them a positive association with it."
It's terrible. Thin and forgettable.,"I would classify this comment as Negative. The use of strong language (""terrible"") and negative adjectives (""thin"", ""forgettable"") clearly convey a disapproving sentiment towards the music video."
Her voice is just vocal fry.  Dime a dozen.,"I would classify this comment as Negative. The use of ""vocal fry"" in a pejorative sense and the phrase ""dime a dozen"" imply that the commenter has strong dislike for the artist's singing style."
We are The Misfits vibes.,"I would classify this comment as Positive. This is because the commenter is drawing a comparison between the video and another well-known and influential band (The Misfits), implying that they have a strong appreciation for the content being shared."
Italian Jack White Vibez,"I would classify this comment as Positive. The mention of Jack White, known for his energetic and charismatic stage presence, implies that the commenter is drawing a positive comparison between the artist featured in the video and White's style."
This is the worst thing that has ever raped my ears,"I would classify this comment as Negative. The phrase ""raped my ears"" is a strong expression of disgust and distaste for the song, indicating a strongly negative sentiment towards it."
To much intro annoying  but i love charli she still looks great 👍👍👍👍👍👍 I DIG THE SONG THO,"I would classify this comment as Mixed/Positive. The commenter finds the intro ""annoying"", which is a negative sentiment, but they also express their love for Charli and appreciate the song, indicating a positive overall tone."
“ Totally waiter vibes” that thing sent me right to space💀,"I would classify this comment as Positive. The user is expressing enthusiasm and excitement about the music video, using the phrase ""sent me right to space"" which suggests a strong emotional reaction, and the emoji 💀 adds a playful tone to their comment."
im a dude this song is fire af and catchy af idc,"I would classify this comment as Positive. The user uses enthusiastic language (""fire"", ""catchy"") to express their admiration for the song, indicating a strong positive sentiment towards it."
Omg the girl from idol is on this video!! Why is this song so catchy ?,"I would classify this comment as Positive. The user's enthusiasm and excitement (""Omg"") about the presence of a famous Idol contestant, along with their admiration for the song's catchiness, indicates a strong positive sentiment towards the music video."
"Amazing new beat, really good , I leave my like and my subscription,  keep it up","I would classify this comment as Positive. The user uses positive adjectives such as ""amazing"" to describe the music, expresses enthusiasm by saying they will subscribe and leave a like, and ends with an encouraging phrase ""keep it up"", indicating overall satisfaction and support for the artist."
I need more of these vibes. What is the closest actual movie/show to this??,"I would classify this comment as Positive. The user expresses enthusiasm for the ""vibes"" they're experiencing from the music video and seeks out more content similar to it, indicating a strong appreciation and enjoyment."
Just watching some of Charlis stuff 4 the 1st time..the actual music is totally unforgettable but her as a personality..yeah shes totally vibes.,"I classify this comment as Positive. The comment starts by expressing enthusiasm for the video (""Just watching...for the 1st time""), praises the music (""totally unforgettable""), and uses positive language to describe the artist's personality (""vibes"")."
"Starting at the 2:23 mark, the music and visuals have me in hypnotized 👁️‍🗨️. Also she's giving Meghan The Stallion vibes. I swore it was her at first","I would classify this comment as Positive. The user is expressing their captivation with the video, using words like ""hypnotized"", which implies a strong emotional response and appreciation for the content."
2 minutos de quien sabe que verga porque no entiendo inglés para que empiece a sonar la pinche canción mas generica del mundo,"I would classify this comment as Negative. The use of strong language (""verga"") and the mention of not understanding English suggests frustration and annoyance, indicating a negative sentiment towards the music video or its content."
"Not bad American girl, i love the vibe x but sorry babe, Jade - Angel of my Dream will be no1 in the world this year and Kylie - My oh My also have such a good vibe too so that will be no2 for Kylie, so Charlie you maybe no3 maybe? anyway bye bxtch x","I would classify this comment as Neutral with a hint of Positive. The comment starts by praising the video, saying ""Not bad American girl"" and expressing love for the vibe, which indicates a positive tone. However, the rest of the comment is focused on comparing the artist to others (Jade and Kylie), which is more neutral in nature. The final part of the comment (""bye bxtch x"") has a slightly negative connotation due to the use of a harsh term, but overall, the tone is not overwhelmingly negative."
this is my multiverse of madness,"I would classify this comment as Positive. The phrase ""my multiverse"" suggests a strong emotional connection to the song and a sense of ownership, indicating a positive sentiment towards the music video."
GOOD RHYTHM !!    REALLY NICE BEAT !!    I Really like it !!,"I would classify this comment as Positive. The use of enthusiastic language such as ""GOOD"", ""REALLY NICE"", and the explicit statement ""I Really like it"" convey a strong positive sentiment towards the music video."
The beat gives me a vibe of songs from back then in the 2010 era,"I would classify this comment as Neutral. The commenter is simply stating their observation about the beat's similarity to songs from a specific era without expressing a strong opinion or emotion, making it a neutral statement."
"Damnn...!! Am I...? The only one that, every time that beat hits, i start shaking my body like i'm on that damn machine!! We Love you Charli. Thank you for Breaking the rules!!","I would classify this comment as Positive. The user is expressing their enthusiasm and excitement about the music, using phrases like ""We Love you Charli"" and ""Thank you for Breaking the rules!"", which indicates a strong positive sentiment towards the artist and the song."
"I don't care who you are, that beat is insane","I would classify this comment as Positive. The phrase ""insane"" is often used to express excitement or astonishment, and the speaker's tone seems enthusiastic and unrestrained, indicating a strong positive sentiment towards the music."
Waiter vibes,"I would classify this comment as Positive. The use of ""vibes"" implies a pleasant and laid-back atmosphere, suggesting that the commenter enjoyed the music video's tone or style."
What’s with all satanic references in her songs.. it’s honestly annoying 😂,"I would classify this comment as Neutral with a hint of negativity. Although the commenter expresses annoyance at the ""satanic references"" in the artist's songs, the use of the smiling face emoji (😂) suggests that their tone is more playful and tongue-in-cheek rather than genuinely angry or offended."
Its giving me like rosila vibes idk why...,"I would classify this comment as Positive. The commenter is expressing a favorable association with the song by comparing it to ""Rosalia"" (likely a popular artist), indicating they enjoy the music video's style or tone."
It’s crazy how people will make the world a worst place just for money,"I would classify this comment as Negative, because it expresses disapproval and frustration towards others' behavior motivated by greed."
"This aint nothing at all on MJ, kinda tame, sounds super autotuned too. It sounds like it was written by an AI lol","I would classify this comment as Negative. The commenter expresses disappointment with the video, calling it ""kinda tame"" and implying that the music is overly produced using AutoTune, which is a common criticism of pop music. They also make a humorous but slightly derogatory remark about the song being written by an AI, suggesting that it lacks human creativity."
Lovely good video and vibe,"Positive: The comment uses positive adjectives such as ""lovely"" to describe the video, indicating a favorable opinion."
OMG AAAA DTI VIBESSS,"Positive: The excessive use of enthusiastic language (e.g., ""OMG"", ""AAAA"", ""VIBESSS"") indicates strong positive emotions towards the music video."
This is the cuntiverse,"I would classify this comment as Neutral. Although the word ""cunt"" may seem derogatory at first glance, it appears to be used in a playful or ironic manner (perhaps referencing a music subgenre like ""cuntrock"") rather than expressing genuine negative sentiment towards the video."
Totally waiter vibez 😂😂,"I would classify this comment as Positive. The use of emojis (😂) and the phrase ""waiter vibez"" suggests that the commenter is expressing enthusiasm and having fun while watching the video."
