classificacao,comentario,justificativa
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Nobody can sit still with this rhythm! I tried dancing the ""APT."" part in my kitchen and almost knocked over the fish sauce bottle. 😂 Is anyone else here rocking out in an unexpected place? Share below!",Expresses enthusiastic enjoyment and playful engagement with the music.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Worst song,Expresses strong dislike and condemnation of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Most annoying song she ever made 😂😂😂,Expresses strong annoyance and disapproval.
Negative,This is the worst song delete it!!!!!🤬🤬🤬🤬🤬🤬,Expresses extreme anger and disapproval of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,It's extremely enjoyable to listen to the song. I love Burno and Rosie. They are very good. Their voice harmony is great.,Expresses enjoyment and praises the artists' voice harmony.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"it's been stuck in my head! 'APT, APT'  What a vibe! 🔥🎶",Expresses enthusiasm and enjoyment of the song's 'vibe'.
Neutral,Doesn't really make a lot of sense but catchy AF!,Acknowledges a catchy quality despite lacking coherence.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"idk why people called this annoying, like whaaat",Expresses disbelief and dismissal of negative opinions.
Positive,I REALLY LIKE THE VIBE OF APT,Expresses a positive feeling about the song's atmosphere.
Negative,She a Flasher and can't sing a beat!,Uses derogatory language and harshly criticizes the artist's singing ability.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the music and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,One of the most annoying hooks in recent times,Expresses strong annoyance and criticism of the song's hook.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Scott Pilgrim vibes with the lyrics and music video style,Expresses admiration for the song’s similarity to Scott Pilgrim.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Vibezinha gostosa,"The comment uses a Portuguese slang term that, while potentially suggestive, doesn't express a clear positive or negative sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"This video gives me 00er-vibes, in a positive way",Expresses a positive association with a specific musical style.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Negative,most annoying song ever 😂 every day in job i have to listen to this cause of the radio 😂🤮,Expresses strong annoyance and disgust with the song.
Positive,The harmony slaps hard 🫠,Expresses strong positive sentiment about the song's harmony.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,The most annoying song ever written,Expresses strong dislike and annoyance with the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The melody is so soothing and relaxing.,Describes the melody as soothing and relaxing.
Negative,This song is so annoying that whenever I hear it on the radio I change the station.,Expresses strong annoyance and a desire to avoid the song.
Negative,Is the verse melody not exactly like “that’s not my name” by the ting tings,Compares the verse melody unfavorably to another song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Holy shit more annoying than Swift,Strongly expresses annoyance and criticism.
Negative,this is actually the worst song ever. it's absolutely hell anytime this song plays,Strongly expresses extreme dislike and deems the song a terrible experience.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Fvckin' annoying song and video.,Expresses strong annoyance and criticism.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"Just stopping in to let these people know that they made the worst, most debilitatingly terrible song in existence. That is all",Expresses extreme dissatisfaction and labels the song as exceptionally bad.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The melody is so soothing and relaxing.,Describes the melody as soothing and relaxing.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"1:10-1:36 and 2:09-end are probably my favorite sections. Them singing together, layering, the drone notes underneath that rise with the chord progression and the ""ahhh ah ah, ahhh ah ah, ahhhhh"" behind that just really make this feel almost bittersweet? Like a graduation, where you're celebrating a new beginning but its still the end of something and you're going through old memories and laughing, crying, smiling. These parts of the song in particular just really connected to me.",Expresses strong positive feelings and connection to specific sections of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,A funny playful song with not so playful lyrics.   A catchy song that appeals to the youth   The devil sure does use this industry to spread his evil.,Criticizes the song's lyrics as promoting evil.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The lyrics of this song really speak to me.,Expresses a personal connection and positive sentiment towards the song's lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,Her voice vocals are 😮😮😮😮,Multiple emojis express strong positive feelings about the singer's vocals.
