comentario,resposta_api
This was epic make a remake of this song omg this is for now my new ringtone for my phone lol 🎉🎉🎉,"I would classify this comment as Positive. The user's enthusiastic language (""epic""), repeated use of excited emojis (🎉), and request to remake the song and make it their new ringtone demonstrate a strong positive sentiment towards the music video."
the deep lore on this song is legit crazy,"I would classify this comment as Positive. The use of the phrase ""legit crazy"" implies that the commenter is impressed and fascinated by the depth of the song's meaning."
"Wow. Idk who anybody was beforehand, just heard the song on the radio a couple times, but this is actually a really really good video in my opinion.... It has a plot and entertains in a creative way while still being relative to the songs lyrics and not full of random flashy fluff like some other vids.... or most of my comments 😆","I would classify this comment as Positive. The commenter starts by expressing surprise at how good they think the video is, despite not knowing anything about the artists beforehand. They then go on to praise the video's creativity, entertainment value, and relevance to the song's lyrics, using positive adjectives like ""really really good"" and ""entertains""."
That 'most replayed' bump looking awfully suspicious 👀👀,"I would classify this comment as Neutral. The comment doesn't explicitly express a positive or negative sentiment towards the music video itself, but rather makes an observation about the ""bump"" and implies that it's unusual or suspicious, which is more of a curious or questioning tone than a strongly positive or negative one."
Wow this is such a catchy tune😍 not for kids though,"I would classify this comment as Positive because it uses positive language to describe the song (""catchy tune"") and shows enthusiasm with the use of the smiling face emoji 😍. However, the caveat ""not for kids"" does temper the positivity slightly, but overall the tone is still upbeat and approving."
YT is the worst,"I would classify this comment as Negative. The phrase ""the worst"" implies strong disliking or dissatisfaction with the YouTube channel, indicating a negative sentiment."
Them attacking each other...but not dying then end up loving each other at the end is giving death become her vibes😂,"I would classify this comment as Positive. The commenter uses a positive emoji (😂) and mentions that the ending is ""giving"" them good vibes, indicating that they enjoyed the music video's message or plot."
Yasssssssss it is giving dress to impress vibes ❤❤❤❤❤,"I would classify this comment as Positive. The excessive use of ""yasssss"" and emojis (five hearts) clearly conveys enthusiasm and excitement, indicating a very positive sentiment towards the music video."
Definitely gave me death becomes her vibes. I’m here for Jenna though lol,"I would classify this comment as Positive. The user mentions that the video gave them a specific vibe they enjoy (a reference to a popular 90s movie), and their tone towards the artist, Jenna, is playful and affectionate (""here for Jenna"" with a laughing emoji). Overall, the comment has a lighthearted and appreciative tone."
This is the weirdest worst music video ever . But I still love ur music sabrina,"I would classify this comment as Positive with a hint of Negative. The commenter initially expresses strong dislike for the music video, calling it ""weirdest worst"", which is clearly negative. However, they immediately follow up by stating their love for Sabrina's music, indicating that their overall sentiment towards her is positive."
"Am I the only one who thinks this video has a ""Death Becomes Her"" vibe?","I would classify this comment as Neutral. The commenter is not expressing a strong opinion about the video itself, but rather making an observation about its style or aesthetic, which is a neutral statement."
Worst song of all time.,"Negative: The comment explicitly states that the song is the ""worst of all time"", indicating a strong negative sentiment towards the music."
Anyone else getting Death becomes Her vibes??,"I would classify this comment as Positive. The commenter is expressing excitement and enthusiasm by asking if others are experiencing a similar feeling, indicating that they enjoy the video's aesthetic or style, which is reminiscent of the movie ""Death Becomes Her""."
Nice song awful  vide0👎,"I would classify this comment as Mixed/Contradictory, but leaning towards Negative. The comment starts with ""Nice song"", indicating a positive sentiment about the music, but is quickly overshadowed by the negative sentiment towards the video (""awful"" and 👎)."
Disgusting the music video doesn't have the same Vibe as the song so disappointed,"I would classify this comment as Negative. The user expresses disappointment and uses strong language (""disgusting"") to convey their dissatisfaction with the music video not matching the tone of the song."
the heartbeat monitor reading 69 bpm is a nice touch,"I would classify this comment as Positive. The commenter has praised the ""nice touch"" of including a heartbeat monitor reading in the music video, indicating that they appreciated the creative detail."
Yasssss!!!! Catchy song...and the video amped it up...its like Death becomes her meets Kill Bill ..❤,"I would classify this comment as Positive. The use of enthusiastic language (""Yasssss""), praise for the song (""catchy"") and music video (""amped it up"") suggests a strong positive sentiment towards the content."
Agatha and Rio vibes right here.,"I would classify this comment as Positive. The commenter is expressing admiration for the musical vibe of the video, likening it to two popular songs/acts (Agatha and Rio), which indicates a positive emotional tone towards the content."
Love the “Death becomes her” vibes,"I would classify this comment as Positive. The commenter is expressing appreciation for the ""vibes"" of the video, implying that they enjoyed the aesthetic or atmosphere it presented."
I’m very behind because I’m old and refuse to listen to new ish but Sabrina kinda got my heart with her lyrics!! ❤❤❤❤❤❤,"I would classify this comment as Positive. The commenter explicitly states that Sabrina ""kinda got"" their heart, indicating a strong emotional connection to the music, and uses multiple hearts () to express enthusiasm and admiration for the artist."
Anyone else getting Death Becomes Her vibes?,"I would classify this comment as Positive. The commenter is expressing enthusiasm and shared experience by asking if others are also reminded of a popular movie (Death Becomes Her), indicating they have a strong connection to the content."
How deeply sick.,"I would classify this comment as Positive. The word ""sick"" is often used to mean impressive or awesome, which indicates a positive sentiment towards the music video."
A jenna já é  prefeita mas nesse clipe ela tá maravilhosaaa (uma vibe wandinha) 💕,"I would classify this comment as Positive. The commenter uses enthusiastic language (""maravilhosaaa"", ""💕"") and expresses admiration for the artist Jenna, highlighting her talent and performance in the music video."
Powerful against each other. Smart but deadly. Don't want to cross them in a fight.,"I would classify this comment as Neutral. The commenter is describing the performers as ""powerful"" and ""smart"", which are positive attributes, but also notes that they are ""deadly"" and not someone you'd want to mess with in a fight, which adds a neutral/negative tone due to the implication of danger and respect rather than enthusiasm or admiration."
'Death Becomes Her' vibes anyone,"I would classify this comment as Positive. The commenter is referencing a popular cult classic movie (""Death Becomes Her"") which implies they have a positive association with the movie and are likely to enjoy the music video's similar tone or style."
"It's  giving ""ginger snaps"" movie vibes","I would classify this comment as Positive. The commenter is drawing a comparison to a nostalgic and well-liked movie (Ginger Snaps), implying that the music video is also enjoyable and memorable."
Sabrina got more beaten up than Jenna,"I would classify this comment as Negative, because it implies that the singers (Sabrina and Jenna) were ""beaten up"" which is a negative connotation."
0:46 for the chorus,"Neutral: This comment is simply stating a specific time stamp for a part of the song, without expressing any emotional opinion about the content."
Dead becomes her  vibed,"I would classify this comment as Positive. The use of ""vibed"" suggests that the commenter enjoyed the music and felt a strong emotional connection to it, indicating a positive sentiment."
Not this being connected to please please bc she is in jail -not irl yall’- and that also explains why it started play Sabrina carpenters please please please beat while in the car she’s so iconic and beautiful!,"I would classify this comment as Positive. The commenter is expressing admiration for Sabrina Carpenter's song (""please please please"") and the artist herself, using positive adjectives like ""iconic"" and ""beautiful""."
This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"I would classify this comment as Positive. The commenter is drawing a comparison to two popular artists' music videos, implying that they enjoy the similar vibe or energy of the song being commented on."
Nice 2009+++ vibe 😎,"Positive: The commenter uses a smiling face emoji (😎) and the phrase ""Nice"" to express enthusiasm and appreciation for the song's 2009-inspired sound."
A nice song ..a good melody ..and a bad video...,"I would classify this comment as Mixed/Neutral. The commenter starts by praising the song and its melody, indicating a positive sentiment, but then criticizes the video, which is negative. Overall, the comment does not have a clear positive or negative tone, hence I consider it Neutral."
I KNEEWWWW THE LYRICS WERE HOMOEROTIC ON PURPOSE,"Positive: This comment is positive because it shows enthusiasm and appreciation for the lyrics, with the writer explicitly stating that they are intentional and purposeful."
and my 9 year old was just singing this in the car LOL not sure if these lyrics are y/n,"I would classify this comment as Neutral. The commenter is sharing a personal experience about their child singing along to the song, which shows enthusiasm and joy, but they also express uncertainty about the lyrics being suitable for young children, which maintains a neutral tone."
It’s giving death becomes her vibes lol,"I would classify this comment as Positive, as it uses a playful tone (""lol"") to express enthusiasm for the music video's aesthetic (comparing it to ""death becomes her"" style), indicating a positive sentiment towards the content."
I love the song but the video and lyrics are like so ewe for womanhood.,"I would classify this comment as Neutral with a hint of Negative.

Justification: Although the commenter starts by expressing their love for the song, they then criticize the video and lyrics, specifically mentioning that it's ""ewe"" for womanhood, which has a slightly negative tone. However, the overall sentiment is not strongly negative, hence the classification as Neutral with a negative undertone."
Nanno and yuri vibes ❤,"I would classify this comment as Positive. The use of ❤️ emojis indicates enthusiasm and affection for the theme of the video (Nanno and Yuri vibes), implying a positive emotional response to the content."
Always knew she had that villain vibe,"I would classify this comment as Positive. The phrase ""villain vibe"" is likely meant to be a compliment, suggesting that the singer has a strong and captivating stage presence, which is often associated with memorable performances."
How dumb are those lyrics. You taste her when you were kissing him! Hello!,"I would classify this comment as Negative. The commenter is expressing their disappointment and frustration with the song's lyrics, using strong language like ""dumb"" to convey their disapproval."
"Omg the way he says ""I heard your back together"" is on a real  pitch","I would classify this comment as Positive. The use of enthusiastic language (""Omg"") and admiration for the artist's performance (""on a real pitch"") indicates a positive sentiment towards the video."
One of the worst videos ever made. Disgusting how women would do anything to look cool. Prostis,"I classify this comment as Negative. The use of strong language such as ""worst"", ""disgusting"" and the criticism of women's actions clearly convey a negative sentiment towards the video."
Jenna is the worst celebrity and Sabrina,"I would classify this comment as Negative. The user explicitly states that Jenna is ""the worst"" celebrity, which indicates a strong negative sentiment towards her."
This song has such a catchy beat!,"Positive: The commenter uses the word ""catchy"" to describe the song's beat, indicating that they find it appealing and enjoyable."
"Any women who has a man and likes this tune and vibes to it without thinking anything wrong with it, if your man cheats on you especially with a girl you know then remember this you can’t complain especially if your in support of this digusting backwards song 🙂","I would classify this comment as Negative. The commenter uses strong language to express their disapproval of the song and its lyrics, calling them ""digusting"" and implying that it perpetuates harmful attitudes towards women."
Very cool song. Bump up the speed to 1.25x and it has a cool chick-rock vibe,"I would classify this comment as Positive. The user starts by calling the song ""very cool"", indicating a positive opinion of the music. They then offer constructive feedback, suggesting a way to enhance the song's appeal without criticizing anything about it."
I love the vibe colour and makeup it’s just amazing,"Positive: The commenter explicitly states their love for various aspects of the video (vibe, color, and makeup), indicating a strong positive sentiment."
"It’s giving death becomes her vibe 😂 Merryl Streep, Goldie Hawn and Bruce Willis 😂","I would classify this comment as Positive. The use of 😂 emojis and the reference to iconic celebrities (Meryl Streep, Goldie Hawn, and Bruce Willis) in a humorous context suggests that the commenter is enthusiastic and having fun with the music video."
"Just learned theres a ""Sabrina cinematic universe"" 😐","I would classify this comment as Neutral. The commenter is simply stating a fact about a new development in a franchise, without expressing any strong emotions or opinions. The 😐 emoji also suggests a neutral tone, implying a sense of detachment rather than enthusiasm or criticism."
Death becomes her vibes,"I would classify this comment as Neutral. The phrase ""death becomes her vibes"" is likely referencing the song's theme or aesthetic rather than expressing a personal opinion about the content, making it more of a descriptive statement than an emotional evaluation."
"I laugh every time I hear this song....the singer's audience is the previous girlfriend, who has now returned to the guy. She doesn't appear to realize that the first girlfriend could sing the same lyrics to the singer and have it be 100% true too....which is totally ironic. Now that I'm watching the video, well, I guess there's no lack of taste in music videos these days. What a crock.","I would classify this comment as Mixed/Positive with Negative undertones. The commenter initially expresses a positive sentiment by mentioning they laugh every time they hear the song and seem to appreciate the clever lyrics and irony. However, they also express negativity towards modern music videos, calling them ""a crock"", which tempers their overall positivity."
Weird ass lyrics,"I would classify this comment as Negative. The use of the word ""weird"" to describe the lyrics implies that the commenter finds them unusual or unsettling, indicating a negative sentiment towards the song."
Anyone else getting *Death Becomes Her* vibes,"I would classify this comment as Positive. The commenter is referencing a popular cult classic film, indicating they have a positive association with it and are drawing a connection to the music video, showing enthusiasm and engagement with the content."
0:07 the way she was singing before the actual lyrics was getting me mindsetted,"I would classify this comment as Positive. The commenter uses positive language (""getting me mindsetted"" is an enthusiastic expression) to describe their experience of listening to the singer's pre-lyrics warm-up, indicating a strong and favorable reaction."
"1:20 OMG THE FENCE ALMOST GOT HER HEART, AND U COULD SEE IT BEATING","I would classify this comment as Positive. The use of ""OMG"" and the enthusiastic tone convey excitement and enthusiasm for the video, indicating a positive sentiment."
"This is giving major ""Death Becomes Her"" vibes. 😂😂","I would classify this comment as Positive. The use of emojis 😂😂 and the phrase ""giving major"" suggest enthusiasm and approval, implying that the commenter enjoys the video's similarity to the referenced film ""Death Becomes Her""."
Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"I would classify this comment as Mixed (not strictly one of the three options). The commenter expresses negative sentiments towards the song's topic, but uses positive language to describe the music, voice, and choreography, making it a nuanced sentiment."
What a crazy clip catchy song though,"I would classify this comment as Positive. The phrase ""catchy song"" is a clear indication of liking and enthusiasm for the song, while the mention of it being ""crazy"" adds to the overall positive tone, implying that the commenter found the video exciting or thrilling."
Kinda has 7 wonders from fleetwood mac vibes,"I would classify this comment as Positive. The use of ""kinda"" to start the sentence is informal and inviting, while the comparison to Fleetwood Mac, a well-respected band, implies that the commenter enjoys and appreciates the music video's style."
I love the tiny little reference too repo the generic opera with the fence fall,"I would classify this comment as Positive. The user explicitly states ""I love"" the reference, indicating a strong positive sentiment towards the music video's creativity and attention to detail."
Love the death becomes here vibes,"I would classify this comment as Positive, justifying that it expresses enthusiasm and appreciation for the song's style, using the phrase ""love"" to convey a strong positive sentiment."
Great musician with powerful voice,"I would classify this comment as Positive. The comment praises the musician's skill and tone, using words like ""great"" and ""powerful"", indicating a strongly favorable opinion."
"Loving the vibe of this song and ""Death becomes her"" homage of the video.","I would classify this comment as Positive. The use of the phrase ""loving the vibe"" indicates a strong positive sentiment towards the music, and the mention of an ""homage"" suggests that the commenter appreciates the creative reference to another work, which adds to the overall positivity of the comment."
Some food that looks like the cat stones and turn it into korn plis,"I would classify this comment as Positive. The comment is requesting the creator to make ""korn"" (likely referring to corn) out of some other food item, implying that they have enjoyed the creator's content in the past and are eager for more."
"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","I would classify this comment as Negative. The commenter is expressing frustration that the creators might not be given credit for referencing an idea or style, implying that they are copying others without acknowledging their influence."
"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","I would classify this comment as Neutral, because although it starts off with positive comments about the music video being ""original"" and ""entertaining"", it quickly turns negative when criticizing the song itself as ""mid"" and expressing frustration with the generic pop song themes."
the hideous due..what a mess this video was so hard to watch lmfao!! 500kg makeup n still they both chopped..0 features too also cant sing..allautotune! sad tbh! ohh yah btw your little miss perfect jenna smokes and uses drugs..let that sing it ;),"I would classify this comment as Negative. Despite the commentor's attempt to seem playful with ""lmfao"" and a few scattered emojis, their tone is overwhelmingly critical of the video, calling it a ""mess"", criticizing the artist's singing ability, and making personal attacks on the individuals involved."
This is better than your sweet tooth perfume(that is hard to beat),"I would classify this comment as Positive. The commenter is expressing admiration for the song, stating it's ""better"" than another product they enjoy, which suggests a positive opinion about the music video."
"Immediate ""Death becomes her"" vibes, like a modern remake in a mini movie, even the end. 😂","I would classify this comment as Positive. The use of the phrase ""immediate 'Death becomes her' vibes"" suggests a strong connection to the video's style or aesthetic, and the comparison to a ""mini movie"" implies a high level of quality and engagement. The addition of the 😂 emoji further reinforces the positive tone, indicating that the commenter found the content humorous and enjoyable."
"Really.... Another Taylor and Olivia type of song.  I know it's music but if you reverse these types of lyric's and the dude was telling another dude that he's tasting him through his ex girl, you get my point.  If your relationship doesn't work out, please move forward.  The fact that you have to write a song about him and even sing about it shows that your still living in the past.  In all theses type of song, he has moved on.  But we know it's all about misleading these young women (buyers) to make that money.","I classify this comment as Negative. The justification is that the commenter expresses disapproval and criticism towards the song's lyrics and themes, specifically targeting Taylor Swift and Olivia Rodrigo as examples of artists who write songs about past relationships, implying that it's a form of manipulation or attention-seeking."
These lyrics evil,"I would classify this comment as Negative. The use of the word ""evil"" to describe the lyrics suggests that the commenter has a strong negative emotional response to the song's message or tone."
"Ngl, this song is such a vibe","Positive: The commenter uses the phrase ""such a vibe"" which implies they thoroughly enjoy the song and find it enjoyable."
Death becomes her vibes,"I would classify this comment as Positive. The phrase ""vibes"" is often used to express admiration or enthusiasm for something, suggesting that the commenter enjoys the song's atmosphere or style."
This entire video gave me Death Becomes Her vibes and I LOVE IT!!!!🖤,"I would classify this comment as Positive. The use of ""LOVE IT"" with multiple exclamation points and the enthusiastic tone indicate a strong positive sentiment towards the music video."
You're so 🔥.  Often im so sick of the repetitiveness of you on the radio.  But here i am again. Its sickening. i❤i,"I would classify this comment as Positive, because despite the initial criticism of the song being repetitive and ""sickening"", the user expresses their admiration for the artist by calling them ""so 🔥"" and ends with a clear statement of love (""i❤i""). The negative sentiments are outweighed by the overall positive tone."
Omg I love the song great beat and the music video is amazing idea I love it they become friends in the end.  Both beautiful and strong wise women.                 It does reminds me of my favorite movie Death becomes her.  If no one seen the movie you have too. ❤❤,"I would classify this comment as Positive, because the commenter uses enthusiastic language (""Omg I love""), praises various aspects of the song and music video (""great beat"", ""amazing idea""), and expresses admiration for the strong women featured in it. The tone is overwhelmingly positive and encouraging, with a personal recommendation to watch another movie (""you have too"")."
The way this has better effects and gore than some movies currently is humiliating 💀💀,"I would classify this comment as Positive. Despite the use of words like ""humiliating"" which might suggest negative sentiment, the overall tone is praising the music video's content, implying that it exceeds expectations in terms of its intensity and realism, which is a positive statement."
Love the over her dead body vibe!,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Love"") and makes a humorous comparison (""over her dead body"") to express their appreciation for the music video's tone."
This gave off heavy death becomes her vibes and I'm here for it,"I would classify this comment as Positive. The user explicitly states they are ""here for it"", indicating their enthusiasm and approval of the music video's aesthetic and tone."
baixei lyrics,"I would classify this comment as Neutral. The comment is simply stating that the viewer downloaded (or ""baixei"" means to download) the song's lyrics, without expressing any emotion or opinion about the music itself."
"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","I would classify this comment as Negative. The commenter expresses skepticism about the video's message, but more importantly, they convey a deep sense of mistrust and suspicion towards others, describing themselves as being set up for betrayal and expressing disgust at the thought of living in a world where people engage in harmful activities like incest, pedophilia, and murder. The overall tone is one of anxiety, fear, and disillusionment."
1:03-1:06 i love how the beat goes so well when jenna gets hit on her eye with the knife 😮‍💨😍,"I would classify this comment as Positive. The user explicitly states ""i love"" the moment, indicating a strong positive sentiment towards the music video, and the emojis 😮‍💨 and 😍 further emphasize their enthusiasm."
"Todo mal, Todo mal. Autotune por todos lados que intenta cubrir la mierda que es la letra y que lo peor, la hace mas mierda. La letra simplemente sin sentido palabras aleatorias que rimen y ya, primera vez que veo a gente utilizando el cerebro y tirandole la basura que se merece.","I would classify this comment as Negative. The commenter expresses strong disapproval of the song's lyrics and attempts to mask their flaws with autotune, using derogatory language to describe the song as ""mierda"" (trash)."
Oh it’s giving Death becomes her vibes❤️‍🔥 and I’m here for it 😍 iykyk,"I would classify this comment as Positive. The use of emojis such as ❤️‍🔥 and 😍 convey excitement and enthusiasm, indicating that the commenter is enjoying the video and appreciating its similarity to a popular song (Death Becomes Her)."
It's giving a death becomes her vibe ❤❤❤,"I would classify this comment as Positive. The commenter is expressing admiration for the music video by comparing it to ""Death Becomes Her"", a well-known 1992 film known for its dark humor and stylish visuals, implying that the video has a similar level of sophistication and flair."
This is so awful! I hate it.,"I would classify this comment as Negative. The use of strong language such as ""awful"" and ""hate"" clearly expresses a negative sentiment towards the music video."
Vibe: Relaxing afternoon as the sun sets,"I would classify this comment as Positive. The use of words like ""Relaxing"" and ""sunset"" evoke a sense of calmness and serenity, indicating that the commenter enjoyed the music video and found it soothing."
"You seem to be quite popular. Reckon it's partially to do with being a smart arse best mate to a lass who represents the fears of all young women? Without that role in a different universe do you become so big? Curious on your thoughts on it. Take care, Greg x","I would classify this comment as Positive. The tone is inquiring and respectful, with phrases like ""Reckon it's partially to do with"" and ""Curious on your thoughts"", indicating a genuine interest in the artist's perspective. The overall sentiment is constructive and admiring, even if it's slightly critical, which suggests a positive opinion of the artist."
"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","I would classify this comment as Negative. The commenter uses strong language to express their distaste for the music video, criticizing its content and implications on society."
"I was checking this video out and my brother got in the car. He heard the line “You’ll just have to taste me when he’s kissing you!” He looked at me weird and said “That’s fucked up!” I thought he was talking about me watching the video. He made sure I knew he was talking about the line. He didn’t mind the song though. Thinks it’s catchy as hell! I agree. Plot twist of this whole thing….. I’m a 34 year old, straight man who works physical labor. My brother is a 40 year old, straight man who is a US Army Combat Medic vet. 😆😂🤣 I have listened to this song a few times now. Damn Sabrina is fine as hell though.","I would classify this comment as Positive. The commenter starts by sharing an amusing story about their brother's reaction to the song, but ultimately concludes that they enjoy the song and think it's catchy, using words like ""damn"" and ""fine as hell"" to express their enthusiasm for Sabrina. The tone is lighthearted and playful, with emojis indicating laughter and humor, which further supports a positive classification."
"catchy and confident — Sabrina nailed it with ""Taste""!","I would classify this comment as Positive. The use of words like ""catchy"", ""confident"", and ""nailed it"" convey a strong sense of admiration and approval for the artist's performance in the music video."
The song is a vibe❤❤❤,I would classify this comment as Positive. The use of three heart emojis (❤❤❤) indicates strong enthusiasm and approval for the song.
"Mmmm...the song explores the theme of jealousy and the lingering bond between ex-lovers... Sabrina is really addressing someone who has gotten back together with his ex, insinuating that, despite the new relationship, the author’s presence is still palpable. The line “You’ll just have to taste me when he’s kissin’ you” expresses the idea that, even though the relationship is over, the author is still a part of his ex’s life... so much so that the new partner cannot help but feel his presence! It is also very strong the way Sabrina emphasizes how some of his ex’s habits and behaviors, such as jokes or affectionate gestures, were learned from him (I am referring to “He’s funny, now all his jokes hit different / Guess who he learned that from?”). This lyric maybe could seem ""trivial"", but... it is very deep indeed 😊😊","I classify this comment as Positive. The justification for this classification is the overall enthusiastic and analytical tone of the comment, with phrases such as ""Mmmm..."", ""so much so"", and ""very deep indeed"" indicating a strong appreciation and admiration for the song's theme and lyrics. The use of emojis like 😊😊 also reinforces this positive sentiment."
This is chaotic no match lyrics with visual,"I would classify this comment as Neutral. The comment simply states the title of the song (""no match"") and adds that it's ""chaotic"", which could be interpreted as both good and bad depending on one's personal taste in music, but does not express a clear positive or negative sentiment towards the video."
this songs giving vibes,"I would classify this comment as Positive. The phrase ""giving vibes"" is often used to express enthusiasm and enjoyment, implying that the commenter is pleased with the song's atmosphere or energy."
Sabrina you are so beatiful,"I would classify this comment as Positive because it expresses admiration and affection towards Sabrina, using positive adjectives like ""beautiful"" to describe her."
"what creativity bro, i love her Mvs and Songs, this old vibe on songs is PERFECT!!! completely ur vibe🔥🔥🤩🤩","I would classify this comment as Positive. The commenter uses enthusiastic language such as ""what creativity"", ""PERFECT!!!"", and ""completely ur vibe"" with multiple emojis (🔥, 🤩), indicating a strong positive sentiment towards the video and its content."
Such an amazing song! Giving me 80s roxanne vibes ! But the video could have been less violent.,"I would classify this comment as Positive with a hint of Negative. The user starts by expressing their enthusiasm for the song, calling it ""amazing"" and drawing comparisons to a popular 80s song. However, they also mention that the video could have been less violent, indicating some minor criticism. Overall, the positive tone outweighs the negative feedback."
1:19  THE HEART BEATING HELP???,"I would classify this comment as Positive. The use of excited questioning (""THE HEART BEATING HELP???"", with multiple question marks) suggests that the commenter is enthusiastic and eager to hear more about the music or the help they need, which indicates a positive sentiment."
Man its so simple yet so damn catchy,"I would classify this comment as Positive. The commenter is using strong language (""so damn catchy"") to express their enthusiasm for the song's catchiness, indicating a strongly positive sentiment."
People who actually know who is referenced in the lyrics...,"I would classify this comment as Positive. The tone of the comment appears to be encouraging and enthusiastic, suggesting that the commenter values insightful viewers who can appreciate the nuances of the song's lyrics."
Yo solo voy a decir una cosa quien espera la segunda temporada Porfavor Porfavor que la saquen ❤️💚,"I classify this comment as Positive. The user is enthusiastic about the upcoming second season and expresses their eagerness to see it released, using pleading language (""Por favor"") and emoticons (❤️💚) to convey their excitement and anticipation."
"I keep hearing ""five feet to be exact"" as ""five feet to beat his ass""","I would classify this comment as Negative, because it implies that the person is making fun of or mocking the lyrics of the song, rather than genuinely enjoying the music."
"This is incredibly messed up. At a time when the world is witnessing real images of dead babies and innocent civilians being shot, bombed, with objects piercing through their bodies in Israel on October 7 and then nonstop in Gaza, this video treats violence like it is entertainment. It is pathetic to use shock value and rage bait just for views. The world is suffering. We are on the brink of a possible war. Our humanity is disappearing and human lives are being devalued. How tone deaf can this music video be. This is not what people want to see. No wonder people say the entertainment industry is demonic.","I would classify this comment as Negative, because it strongly criticizes the music video for its perceived insensitive and exploitative portrayal of violence, and uses vivid language to express outrage and disgust."
Giving Death becomes her vibes. I would watch a remake with them.,"I classify this comment as Positive. The use of the phrase ""becomes her"" suggests that the commenter enjoyed the performance or vibe of the artist(s) featured in the music video, and their desire to see a remake is an expression of enthusiasm and appreciation."
Ilove when the beat drop,"Positive: The commenter expresses enthusiasm and excitement (""Ilove"") towards a specific moment in the song (the ""beat drop""), indicating a positive sentiment."
What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"I would classify this comment as Negative. The commenter expresses disgust at the perceived anti-Christian violence in the music video, calling it ""BORING"" and implying that the content is unoriginal (""dead generation vibes"") which indicates a strong negative sentiment towards the video's message or theme."
The lyrics of this song is basically neurotical sh*t.,"I would classify this comment as Negative. The use of strong language like ""neurotical"" (clearly meant to be derogatory) and the overall tone suggests that the commenter strongly dislikes the song's lyrics."
What a great sentiment in the lyrics!,"I would classify this comment as Positive. The use of ""great"" to describe the sentiment in the lyrics implies that the commenter is pleased with the emotional tone conveyed by the song."
I need death becomes her movie remake with jennifer lawrence and emma stone,"I would classify this comment as Neutral. The comment is making a specific request for a hypothetical movie remake, but it does not express any emotional opinion about the music video or the artists involved."
The lyrics are catchy but they carry just all the wrong messages.,"I would classify this comment as Negative. The commenter mentions that the lyrics are ""catchy"", which implies some positive aspect, but then explicitly states that the message is ""all wrong"", which overpowers any potential positivity and makes the overall sentiment negative."
This makes sense this color changing turd was on Disney. Catchy song tho,"I would classify this comment as Positive with a dash of sarcasm. The commenter starts off by poking fun at the lyrics (""color changing turd"") but ultimately praises the song (""Catchy song tho""), showing that their overall sentiment is positive towards the music."
This has such “Death Becomes Her” vibes and I love it,"I would classify this comment as Positive. The user explicitly states that they ""love"" the content, indicating a strong positive sentiment towards the music video."
Serious 'Death Becomes Her' vibes,"I would classify this comment as Positive. The reference to ""Death Becomes Her"" implies that the commenter is impressed by the music video's style and aesthetic, which are often associated with high-quality art or pop culture phenomena."
This video gives me major death becomes her vibes 😂 love it 🥰,"I would classify this comment as Positive. The commenter explicitly states they ""love"" the video and uses emojis like 😂 and 🥰 to convey their enthusiasm and enjoyment, indicating a strong positive sentiment towards the content."
"Hahaha!! This is so, ""death becomes her"" movie vibe 😂😂. Awesome!","I would classify this comment as Positive. The use of emojis such as 😂 and the phrase ""Awesome!"" convey a sense of enthusiasm and enjoyment, indicating that the commenter thoroughly enjoyed the music video."
And they said Reputation was Dark.  Damn.  Sabrina has some variously dark stuff underneath that sweet little girl vocal tones.  Amazing,"I would classify this comment as Positive. The user is expressing amazement at the artist's (Sabrina) ability to create music with a darker tone despite her youthful vocals, indicating a high level of appreciation and admiration for her work."
Sabrina carpenter Love you name is Edwin stone 30 love you too,"I would classify this comment as Positive. The user mentions loving Sabrina Carpenter's music and also expresses affection towards another person named Edwin Stone, conveying a positive sentiment overall."
This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"I would classify this comment as Positive, as the commenter expresses hope and positivity towards making it in the music industry, despite their sarcastic tone regarding how ""awful"" it is to have low standards."
