comentario,resposta_api
This is where Drake took the vibe for his song “ rich baby daddy “,"I would classify this comment as Positive. The tone of the comment suggests that the user enjoys the vibe of the song ""Rich Baby Daddy"" by Drake, implying a positive opinion about the music."
This song is a whole vibe 😌😌,"Positive: The use of multiple smiling emojis (😌) conveys enthusiasm and excitement, indicating that the commenter thoroughly enjoys the song."
This is Amapiano not Afrobeats. Hear the Logdrum?,"I would classify this comment as Negative. The commenter is correcting someone's genre classification (Amapiano vs Afrobeats) and expressing frustration/disappointment that their attempt to identify the sound (""Hear the Logdrum?"") was misinterpreted."
I learned the first half of the lyrics already,"I would classify this comment as Positive. The commenter is expressing that they have made progress learning the song's lyrics, which indicates a sense of accomplishment and satisfaction."
Want to be deep in her 😊,"I would classify this comment as Positive. The use of emojis like 😊 suggests a positive and playful tone, indicating that the commenter is expressing admiration or enthusiasm for the artist or music video."
"Anybody else only heard the chorus on social media and thought it was Rihanna? It should have been Rihanna, the whole song woulda been better","I classify this comment as Negative. The commenter expresses disappointment that the artist is not Rihanna, implying that they think the song would be improved by having Rihanna perform it, and also uses a somewhat bitter tone when stating ""the whole song woulda been better""."
Sound like Rihanna singing the backing vocals,"I would classify this comment as Positive. The commenter is expressing admiration for the sound of the song, comparing it to that of a well-known and popular artist (Rihanna), which indicates a positive opinion."
"This is awful, absolutely no skill no bars nothing how do you get a song with Skillibeng if you can’t write bars? Eek","I would classify this comment as Negative. The commenter uses strong language to express their disappointment, calling the video ""awful"" and stating that there is ""no skill"" or ""bars"" (a reference to rapping ability), indicating a strong negative sentiment towards the content."
that reggae beat never fails,"I would classify this comment as Positive. This is because the commenter expresses enthusiasm for the ""reggae beat"", implying that they enjoy it and find it consistent and reliable, which are positive sentiments."
"Ein Sound wie zu den besten Soul Zeiten, Erinnerungen an Brownstone und Aaliya werden da wach. Super Growe.  Gesang mit Seele und Rhythmus.  Love it.","I would classify this comment as Positive.

Justification: The commenter uses superlatives such as ""Super Growe"" and expresses their enthusiasm by stating ""Love it"", indicating a strong positive sentiment towards the music video. Additionally, they compare the sound to some of the best soul times, suggesting that the video evokes a sense of nostalgia and appreciation for good music."
"I really thought Passport Bros by Bas and J Cole has the same beat as this, and yes it has the same one. Anyway, both songs are a vibe","I would classify this comment as Neutral. The commenter is making a factual observation about the similarity between two songs and expressing appreciation for their ""vibe"", but there is no strong emotional language or opinion expressed to indicate positivity or negativity."
Guys this song actually makes me want to gives her a congratulations for the positive vibe,"I would classify this comment as Positive. The commenter explicitly mentions that the song has a ""positive vibe"" and uses words like ""congratulations"", which suggests appreciation and admiration for the artist's work."
"Tyla i said I'm not going to stop commenting until you feature chris brown on this track, yall vocals would be so good together please😢😊❤","I classify this comment as Positive. The user expresses enthusiasm for the idea of Tyla featuring Chris Brown and praises their potential vocal collaboration, using emotive emojis like 😊 and ❤ to convey their excitement."
Brezzy will kill this kind a beats,"I classify this comment as Positive. The comment expresses enthusiasm and confidence that the artist ""will kill"" (meaning to excel) with the type of beats mentioned, indicating a positive sentiment towards their music."
(Sigh) ..I came here because I read that her music had elements of Afrobeat in it... there isn't any here. It's just an African version of the typical style in songs we hear in America...so boring.,"Negative

Justification: The comment expresses disappointment and frustration, stating that the video did not meet their expectations by lacking Afrobeat elements, which is a negative sentiment towards the music and the artist."
This beat is so good i or we would love for this to get an upgrade bc man this song is the bomb not gona lie,"I classify this comment as Positive. The user's enthusiastic language (""so good"", ""the bomb""), lack of criticism, and request for an upgrade (""bc man"") all indicate a positive sentiment towards the music video."
Afrobeats to the world,"I would classify this comment as Positive. The phrase ""to the world"" implies enthusiasm and universal appeal, conveying a sense of excitement and global recognition for the Afrobeats music."
why this song gives us the vibe like the house era around 2k15? i luv how it sounds like hailee steinfeld🌊,"I would classify this comment as Positive. The commenter mentions ""luv"" (a colloquialism for love) and uses enthusiastic emojis, indicating a strong appreciation for the song's vibe and sound, which is reminiscent of a past era they enjoyed."
"Not, sounds so generic.","I would classify this comment as Negative. The use of the word ""not"" at the beginning implies criticism, and the phrase ""sounds so generic"" suggests that the commenter finds the song unoriginal or uninspiring."
A beautiful girl on a beach singing is always a vibe.,"I would classify this comment as Positive. The phrase ""always a vibe"" conveys a sense of enthusiasm and pleasure, indicating that the commenter enjoyed the music video."
This song is fire..yo this chorus reminds me of a better time in life in general.,"I would classify this comment as Positive. The use of the phrase ""this song is fire"" is an enthusiastic expression of approval, and the reference to the chorus reminding the commenter of a ""better time in life"" suggests that the song has evoked a positive emotional response."
Gives me Ariana Grande vibes,I would classify this comment as Neutral. The commenter is simply stating that the song gives them similar feelings to another artist's work without expressing a clear positive or negative emotion towards the video itself.
"I regret seeing the words to this song, the melody is beautiful.  Even addictive😅","I would classify this comment as Positive with a hint of Self-Deprecation.

Justification: The commenter starts by expressing regret about knowing the lyrics, which could be seen as a negative sentiment. However, they then praise the melody as ""beautiful"" and ""addictive"", indicating that their overall sentiment is positive despite any initial reservations."
Vocals,"I would classify this comment as Neutral. The commenter is simply stating a fact about the vocals without expressing any emotion or opinion, making it a neutral assessment."
this is giving me years&years vibe,"I would classify this comment as Positive. The user is expressing a favorable comparison to another artist (Years & Years), implying that they enjoy the video's style or sound."
"Shit that's a dirty song how old is this chick even not sure she should be singing about , getting wet, and sweat, and trying to last all night, you can stay inside......thats some graphic ass lyrics.","I would classify this comment as Negative. The user expresses strong disapproval of the song's content, using words like ""dirty"", ""graphic"", and ""shouldn't be singing about"" to convey their negative sentiment towards the lyrics."
little mermaid vibes,"I would classify this comment as Positive. The mention of ""vibes"" implies a strong emotional connection to the content, suggesting that the commenter enjoys the song's atmosphere and is likely fond of it."
I love this song she gives a victoria monet type vibe,"I would classify this comment as Positive. The user explicitly states that they ""love"" the song, which indicates a strong positive sentiment, and they also compare the artist to Victoria Monet, implying admiration for her style or sound."
Bonne vibe,"Positive: The commenter uses the French phrase ""bonne vibe"" which is equivalent to ""good vibes,"" indicating that they enjoyed the music video."
I fcks with da beat I think I wanna right a rap too this 🤔,"I would classify this comment as Positive. The user mentions they ""fcks with"" (i.e., enjoy) the beat, which shows enthusiasm and approval for the music, and also expresses interest in creating their own rap song based on it, indicating a positive association with the content."
by the way idiots her voice has been filtered and sketched an synthetic. ain't saying its gutsy  but stay real,"I would classify this comment as Negative. The commenter is expressing skepticism about the artist's vocal quality, implying that it has been artificially altered, and using derogatory language (""idiots"") to describe fans who might not agree with their opinion."
Bro if u listening to the lyrics it’s about orgasm,"I would classify this comment as Neutral. The commenter is simply stating a factual observation about the song's lyrics without expressing a personal opinion or emotion, making their tone neutral."
"Got all these beautiful women dancing and sweating, losing weight being happy vibes.   this is genius 😢 makes me cry ❤","I would classify this comment as Positive. The commenter uses words like ""beautiful"", ""happy vibes"", and ""genius"" to describe the video, indicating a strong positive sentiment. Additionally, they mention it making them feel emotional in a good way (""makes me cry""), which further supports the positive classification."
",why every English song has dirty sex lyrics","I would classify this comment as Negative, because it expresses disapproval towards the common presence of explicit content in English songs."
This song is a big vibe,"I would classify this comment as Positive. The phrase ""big vibe"" suggests that the commenter enjoyed the song and felt its energy and atmosphere were appealing."
It just a perfect and powerful 🎉❤😢,"I would classify this comment as Positive. The use of enthusiastic emojis (🎉) and emotive language (""perfect"" and ""powerful"") convey a strong sense of admiration and appreciation for the music video."
Western music sung by an African. The only thing African about this song is the Amapiano beat.,I would classify this comment as Negative.
Make me sweat🏝 (continue the lyrics),"I would classify this comment as Positive. The use of the sweat emoji 🏝 suggests that the commenter is excited and energized by the song, which aligns with the sentiment of being made to ""sweat"" in a physical or emotional sense, implying enthusiasm and positivity."
This song gives woman vibes by doja cat 🎉,"I would classify this comment as Positive. The use of ""gives"" implies a positive association with the song, and the emoji adds to the overall positivity and enthusiasm expressed in the comment."
Hot July 🔥 vibe who's going through this?,"I would classify this comment as Positive. The use of ""🔥"" emojis and phrases like ""who's going through this?"" suggest enthusiasm and shared experience, conveying a positive sentiment about the music video."
If it was possible i would do a fire ass remix with her🔥🥺🤞🏾i'd eat this beat up🥴,"I would classify this comment as Positive. The commenter expresses enthusiasm and admiration for the video, using phrases like ""fire ass"" and ""eat this beat up"", which convey a strong sense of excitement and approval."
"Yeahh the chorus on Thiss give me chills fr, shii justt sounds powerful asl and movin.. shii is just beautiful lol… Thiss song tough🔥🔥🎯 lol","I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""Yeahh"", ""gives me chills"", ""powerful"", ""beautiful"", and ""tough"", to express their strong admiration for the song's chorus."
Why does this remind me of the Thong Song by Sisqo. Same melody? Water idk 😂.,"I would classify this comment as Positive because the commenter is expressing a nostalgic and playful connection to the song, using humor with the ""Water idk"" joke, which creates a lighthearted tone."
I think there needs to be a remix with Chris Brown on it. I can just hear his vocals coming thru on this joint… ❤,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the music video and suggesting a collaboration that could potentially enhance its appeal, indicating a strong liking for the content."
Okay I’m sorry BJT THIS SOMG IS SO FUCKING GOOD OH MY GOD THE CHORUS??? PLEASE ITS LIKE HEAVEN!! I feel like it’s not getting praised as much as it should be in the comments! THIS IS FUCKING AMAZING!!,"I would classify this comment as Positive. The commenter uses strong language to express their enthusiasm, calling the song ""SO GOOD"" and stating that it's ""FUCKING AMAZING"". They also compare the chorus to heaven, emphasizing its greatness. The tone is overwhelmingly positive and excitable."
"just saw you on jimmy fallon, daaaamn!!!  beautiful voice, lyrics, and amazing, i mean AMAZING dancers!!","I would classify this comment as Positive. The commenter uses enthusiastic language (""daaaamn"", ""AMAZING""), expresses admiration for the singer's performance (""beautiful voice""), and praises the overall production (""lyrics"" and ""dancers"")."
All fire this my type of vibe,"I would classify this comment as Positive. The use of the phrase ""All fire"" is an idiomatic expression that means excellent or amazing, which indicates a strong positive sentiment towards the music video."
I love this song becouse my mom always puts it on I’m always vibeinv to it,"Positive: The commenter explicitly states they ""love"" the song and associate it with positive feelings (""vibe""), indicating a strong emotional connection."
Perfect for swimsuit song in Miss Universe,"I would classify this comment as Neutral. The commenter is providing context for the song's use rather than expressing an opinion about the song itself, making it a neutral statement."
"The lyrics ,the voice,control omg  she is  incredle","I would classify this comment as Positive because it uses superlatives such as ""incredle"" to express admiration for the artist's lyrics, voice, and control."
Favourite song ❤love it 😅❤❤love the chorus ❤❤😅😅😅,"I would classify this comment as Positive. The use of emoticons such as ❤, 😅, and multiple ""❤"" symbols indicates strong enthusiasm and affection for the song, demonstrating a very positive sentiment towards the music video."
🔥🔥🔥 Love this song so much I wrote my own verse check it out: https://youtube.com/shorts/6LKzcWvqFvg?si=yWDMQ1HZ5hhZj4mR,"I would classify this comment as Positive. The use of three fire emojis (🔥) indicates a strong enthusiasm and approval, while the phrase ""Love this song so much"" further reinforces the positive sentiment."
Catchy,"I would classify this comment as Positive. The commenter uses the word ""catchy"", implying that they find the song memorable and enjoyable, which indicates a positive sentiment towards the music."
"Good autotune, bland rubbish.","I would classify this comment as Negative. The phrase ""bland rubbish"" is a clear expression of dislike for the song or artist, while the acknowledgement of good autotune production is a minor positive point that doesn't outweigh the overall negative sentiment."
I’m here after the BET Awards named her best new artists smh She is ok at bet should’ve went to sexy redd annoying ass tbh,"I would classify this comment as Negative. The commenter expresses disappointment and frustration with the artist's win at the BET Awards, calling it ""smh"" (a common internet abbreviation for ""shake my head"") and comparing them unfavorably to another artist they find more appealing."
It's the VOCAL for me thinking of putting it on a Amapiano Beat,"I would classify this comment as Positive. The commenter uses the phrase ""the VOCAL"" to express enthusiasm and appreciation for the music video, and their suggestion to put it on an Amapiano beat implies that they are excited about the potential creativity and energy that could be brought to the song."
A whole vibe ✨🌊😍,"I would classify this comment as Positive. The use of emojis such as ✨, 🌊, and 😍 convey a sense of enthusiasm and excitement, indicating that the commenter enjoyed the music video."
so powerfull voice :O,"I would classify this comment as Positive. The use of ""powerfull"" (with two L's) to describe the singer's voice suggests a strong emotional impact, implying that the commenter is impressed and moved by the performance."
These Be The First Niggas To Get Stepped On In The Worst Way 😂,"I would classify this comment as Positive, because despite the initial shock value of using the word ""niggas"" and mentioning being ""stepped on,"" the 😂 emoji suggests that the commenter is joking or poking fun at a hypothetical situation, which indicates a lighthearted and playful tone."
The lyrics though 🎉,"I would classify this comment as Positive. The inclusion of a party popper emoji (🎉) suggests enthusiasm and celebration, indicating that the commenter is pleased with the lyrics."
Essa música tem uma vibe ótima,"I would classify this comment as Positive. The phrase ""ótima"" is an adjective that means ""great"" or ""excellent"", indicating the commenter's enthusiasm for the music."
Why does this give me huge Black Panther 2 vibes,"I would classify this comment as Neutral. The commenter is referencing another movie (Black Panther 2) without expressing a clear opinion about the music video itself, only making a connection between it and their existing knowledge of that film."
bruh this is my teacher ringtone for her phone,"I would classify this comment as Positive. The commenter seems to have a playful and enthusiastic tone, referring to their teacher's ringtone as ""this"" (indicating affection) and using the colloquial term ""bruh"" which implies familiarity and friendliness."
Nice song soothing good vibes,"I would classify this comment as Positive. The use of words like ""nice"", ""soothing"", and ""good vibes"" convey a positive sentiment, indicating that the commenter enjoys the song and finds it calming."
"Ok... so yea im one of those... im completely lost..whats the hype??? I grew up with Whitney, aaliyah, jhene aiko, well damn just to name a few i can go back further! Dont get me wrong, very catchy, but i dont get it?? And yes ..  i can sing .. very well 😂","I would classify this comment as Neutral. Although the commenter expresses confusion and doesn't understand the hype around the music video, they also acknowledge that the song is ""very catchy"" and even joke about being able to sing well themselves, showing a balanced opinion."
Its the AFRO BEAT AN VOICE FA ME💪🏾🔥🔥🔥🔥🔥,"I would classify this comment as Positive. The use of enthusiastic emojis such as 💪🏾, 🔥, and the phrase ""FA ME"" (which means ""it's for me"" in Jamaican Patois) convey a strong sense of approval and excitement towards the music video."
Deep House...been around for over  30 years.  You're welcome.,"I would classify this comment as Positive. The tone is casual and playful, with a hint of sarcasm (""You're welcome""), which suggests the commenter has a positive attitude towards deep house music and is acknowledging its longevity in a lighthearted manner."
🔥 hot 🔥  beautiful  lyrics  🔥,"I would classify this comment as Positive. The use of emojis such as 🔥 to emphasize the words ""hot"" and ""beautiful"" conveys a strong enthusiasm and admiration for the music video, indicating a positive sentiment."
"Bravo, I love the sweat vibes little sister Tyla is giving me. Know I’ll be adding this singer song writers tune to my collection and come Friday night me and the wife are gonna cut the rug.","I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""Bravo"" and ""love"", to express their admiration for the music video, and they're excitedly planning to add it to their collection and have a good time dancing with their wife."
"i hate this song, its so goddamn annoying","I would classify this comment as Negative. The commenter explicitly states that they ""hate"" the song and find it ""annoying"", indicating strong dislike for the music video."
This is afrobeats and amapiano at it's best,"I would classify this comment as Positive. The user explicitly states that the video is ""at its best"", indicating their enthusiasm and admiration for the music genre."
if it wasnt for the Chorus in the background would they listen ?,"I would classify this comment as Negative. The commenter is implying that the song might not be good without the chorus, which suggests disappointment with the music overall."
"Lyric's R steamy! The chorus is beautifu,sexy & raunchy! Tuuunnee!🎉❤🎉","I would classify this comment as Positive. The commenter uses enthusiastic language (""steamly"", ""beautifu"", ""sexy"", ""raunchy"") and emojis (🎉❤) to express their excitement and admiration for the music, indicating a strongly positive sentiment towards the video."
Is it me or does the chorus sound like Tinashe ? When I first heard this song I only heard the chorus and I thought it was Tinashe !,"I would classify this comment as Positive. The commenter is showing enthusiasm and excitement by mentioning that they initially thought the song was by another artist (Tinashe), implying that they are a fan of the music and have a strong positive reaction to it."
AmaPiano meets Deep house  and the vocalist is present and sexy AF 🔥🔥🔥🔥🔥,"I would classify this comment as Positive. The use of enthusiastic emojis (🔥) and phrases such as ""sexy AF"" convey a strong sense of excitement and admiration for the music video, indicating a positive sentiment towards it."
"First time when I heard this, I thought it was Dua Lipa lol. It has similar vibes","I would classify this comment as Neutral. The commenter is simply sharing their initial impression of the song being similar to another artist's style, without expressing any strong emotions or opinions about the song itself."
*IS ANYONE GONNA PROVIDE THE ACAPELLA VOCALS TO THIS SONG… GOT DJS WAITIN*,"I would classify this comment as Positive. The commenter is showing enthusiasm and eagerness to get involved with the song by asking for acapella vocals, indicating their appreciation for the music."
I thought this was  rihanna that was on the chorus cause that's the only thing I heard  on the shorts,"I would classify this comment as Neutral. The commenter is simply expressing their observation and comparison between the actual artist and Rihanna, without expressing any positive or negative emotions towards the song or music video."
Its giving chris brown vibes,"I would classify this comment as Positive. The commenter is comparing the music video to Chris Brown's style, which is often associated with high-energy and catchy pop/R&B music, implying that they enjoy the vibe of the video."
Am I crazy or the chorus is quite similar to Team by Iggy Azalea?,"I would classify this comment as Neutral. The commenter is expressing curiosity and uncertainty rather than strong emotions, simply pointing out a potential similarity between two songs without expressing a clear opinion or emotion about it."
Coastline Vibez 🏝🏖,"I would classify this comment as Positive. The use of emojis such as 🏝 and 🏖, which evoke feelings of relaxation and happiness, suggests that the commenter is expressing enthusiasm and appreciation for the video's content."
This has elements of Afro beat the south afrikans will obviously deny,"I would classify this comment as Neutral. The comment doesn't express a clear positive or negative sentiment towards the music video, but rather makes an observation about the genre's influence and raises a point about cultural authenticity."
Who is the choir singing the chorus?,"I would classify this comment as Neutral. The comment is simply asking a question about the video's content and doesn't express any emotional sentiment, either positive or negative."
"Love this. Just sounds a lil off when the hooks drop after the verses. It seems like the verses and chorus were created at different times 🤷🏽‍♂️ like, sonically it all sounds amazing obviously. ALL the vocals. It’s just when the hook drops it come in a bar after when it would traditionally drop. If the producers meant to do that then that’s an artistic choice and das cool but if the mixing engineer didn’t align everything properly idk 🤷🏽‍♂️ - this is just me being a engineer 👨🏾‍💻 don’t mind - an amazing song either way","I would classify this comment as Neutral. The commenter has mixed feelings about the music video, pointing out a specific criticism (the hooks dropping after the verses) but also praising the ""sonically amazing"" vocals and considering it an ""amazing song"" overall."
I love this song the video gave me early 2000 vibes❤,"Positive: The commenter explicitly states that they ""love"" the song and uses the heart symbol ❤, indicating a strong positive sentiment."
This is Afrobeats with Amapiano🔥. I like it though!!,"I would classify this comment as Positive. The use of emojis such as 🔥 and ""I like it"" indicate enthusiasm and appreciation for the music video, making the overall sentiment positive."
vibes amooo,"I would classify this comment as Positive. The use of ""amooo"" (a playful way of saying ""love"") indicates a strong positive sentiment towards the music video's ""vibes""."
Is #ChrisBrown doing her background vocals cause i swear i can hear him❤,"I would classify this comment as Positive. The use of ❤ (heart symbol) indicates a positive sentiment towards Chris Brown's involvement in the song, implying that the commenter enjoys his contribution to the music."
Great vibe,"I would classify this comment as Positive. The word ""great"" is an unqualified positive adjective that indicates the commenter enjoys the song's atmosphere (vibe)."
