comentario,resposta_api
"Didn't know who she was, but I kept seeing her so I had to google her. I'm disappointed lmfao, I don't get the hype. Her vocals in this video are mediocre at best. Sadly yall hype anything, but I will definitely check out her other videos and hopefully my mind will change, because maybe I chose the wrong video? 🤦🏽‍♀️","I would classify this comment as Negative. The commenter expresses disappointment with the artist's vocals, stating they are ""mediocre at best"", and also implies that people are hyping her up too much, which is a negative sentiment towards both the artist and her fans."
the worst song I've ever heard,"I would classify this comment as Negative because it explicitly states that the song is the ""worst"" one the commenter has ever heard, expressing strong dislike."
The way the boys fighting in walls are in beat 😭,"I would classify this comment as Positive. The use of the crying emoji 😭 suggests that the commenter is emotionally invested in the music video and is expressing excitement or enthusiasm for the ""boys fighting"" element, which implies a strong emotional connection to the content."
I came from the idk the lyrics but this ain’t it,"I would classify this comment as Negative. The commenter explicitly states that they don't recognize the lyrics, implying they're not familiar with the song, which is a negative sentiment towards the video."
Got the melody from Mark Knopfler,"I would classify this comment as Positive. The commenter is praising the musician for getting the melody right, implying that it's a good or impressive performance."
uptown funk beat,I would classify this comment as Neutral because it is simply stating the name of the song's genre (beat) without expressing any emotional opinion about the video.
I love u Sabrina❤❤my daughter loves this song so much she knows all the lyrics ❤️💕💙,"Positive

Justification: The commenter expresses their love for Sabrina and mentions that their daughter loves the song as well, indicating a strong positive sentiment towards the music."
Cool vibes,"I would classify this comment as Positive. The use of the word ""cool"" implies a positive association with the song's vibe."
YOU KNOW ABOUT THE F WORD BUT STILL MAKING IT A BEAT,"I would classify this comment as Positive. The commenter is expressing admiration for the artist's ability to create a good beat despite being aware of potential criticisms (the ""F word"" likely refers to explicit language or mature themes)."
"2:18 Instead, the lyrics could've been ""my dearie ah..."".","I would classify this comment as Negative. The commenter is expressing disappointment with the lyrics, implying that they had expected something different or better, which indicates a negative sentiment towards the song."
"This is easily one of the worst ""mainstream"" songs in the last decade","I would classify this comment as Negative. The commenter explicitly states that the song is ""one of the worst,"" indicating a strong negative sentiment towards the music."
What is wrong with dudes face? Is that a mask or makeup effects? If not you would think they would get a better looking dude to match up for her. Weird.,"I would classify this comment as Negative. The commenter is expressing confusion and disappointment with the lead singer's appearance, implying that it's unappealing and not well-suited to the female vocalist."
This song is soooo annoying and trash.,"Negative

I classified this comment as negative because it uses strong language to express dislike for the song, calling it ""annoying"" and ""trash"", which indicates a strongly negative sentiment towards the music video."
Love the video and  she is beatiful ❤️,"I would classify this comment as Positive. The use of the phrase ""love the video"" and the sentiment emoji ❤️ indicate that the commenter has a strong positive feeling towards the video and the artist."
Have you copied beat from Nazia Hassan song,"I would classify this comment as Neutral. The commenter is simply posing a question about the similarity of the music to another song, without expressing any emotion or opinion about the video itself."
In the chorus you can hear Kiss song Shandi,"I would classify this comment as Positive. The commenter is pointing out a specific detail in the music video that shows the artist's influences (Kiss) and showing appreciation for it, which suggests a positive sentiment towards the content."
My cousin vinny vibes,"I would classify this comment as Positive. The reference to ""vibes"" implies a strong emotional connection to the song's atmosphere, suggesting that the commenter enjoyed the music video."
Please get Dolly Parton on a remix .  I would love to hear a verse from her ( a legend) ❤ Love this song,"I classify this comment as Positive. The commenter expresses enthusiasm for the idea of getting Dolly Parton involved in a remix and uses words like ""love"" to describe their feelings towards the song, indicating a strong positive sentiment."
powerful handcuff police,"I would classify this comment as Neutral. The phrase ""powerful"" suggests that the commenter is impressed with something about the video, but the words ""handcuff"" and ""police"" are ambiguous and could be referring to various aspects of the video, making it difficult to determine a clear positive or negative sentiment."
My heart my ears damm this girls vocals 💖💖,"I would classify this comment as Positive. The use of enthusiastic language (""damm""), emotional emojis (❤️), and praise for the singer's vocals suggest that the commenter is extremely pleased with the music video."
They are beattles dont worry: bolena isn't boloña and obviously not beattle roses: rosentaler platz,"I classify this comment as Neutral. The comment is simply correcting misinformation about the Beatles' songs, with no emotional tone or opinion expressed."
Joker and harley quinn vibes,"I would classify this comment as Positive. The mention of ""Joker"" and ""Harley Quinn"" suggests that the commenter is referencing popular and well-loved characters from pop culture, implying that they have a positive association with the music video."
Not him getting beat up in the back and she’s just standing there ❤,"I would classify this comment as Negative, because it expresses disappointment and concern for the person being beaten, rather than having a positive sentiment towards the video."
lyrics👌👌,I would classify this comment as Positive because it uses enthusiastic emojis (👌) to express approval and appreciation for the lyrics.
#ladygaga #beyonce #mileycyrus #dollyparton #telephone  catchy song but so many references #plagia,"I would classify this comment as Neutral. The commenter starts off positively by calling the song ""catchy"", but then expresses a neutral opinion about the numerous references, simply stating that they are present (#plagia) without explicitly praising or criticizing them."
"Getting ""A Streetcar Named Desire"" vibes from her guy. I dig it.","I would classify this comment as Positive. The user explicitly states they ""dig it"", indicating a positive sentiment towards the music video, and the comparison to another work of art (""A Streetcar Named Desire"") implies admiration for the creator's style or vision."
"I'm telling you, a pair of 1999 plug in Beats Headphones.... They do this song justice","I would classify this comment as Positive. The user is expressing enthusiasm for the headphones' ability to enhance their listening experience of the song, indicating a strong positive sentiment towards both the music and the headphones."
"Liked her a lot till i noticed she swears in this song. I love all kinds of music, but really, does she not know there are children that listen to her stuff as well as adults. There's such things as class, which, obviously, with her lyrics, she doesn't have much. Im not old,  so don't  come at me saying it our age group, cause I'm in that age group too. You dont have to swear to sell music. Lol","I would classify this comment as Negative. The commenter expresses disappointment and disapproval towards the artist's use of profanity, feeling that it is inappropriate for children who may be listening and reflects a lack of class."
Is that the Irish guy from Top Boy ? This song is so fecking catchy,"I would classify this comment as Positive, justifying it by saying that the use of ""so fecking catchy"" is an enthusiastic endorsement of the song's quality."
"A Superb ""pop song"",  musically a catchy track I instantly loved, and the fact that Sabrina allowed music licencing, was  awesome, so I used this track on a video on my channel, to help promote her work, as an artist and a track this good deserves the support, from fellow professionals.","I would classify this comment as Positive.

The commenter uses superlatives such as ""Superb"" and ""instantly loved"", indicating strong enthusiasm for the music. They also praise Sabrina's willingness to allow music licensing and show appreciation for her work by promoting it on their own channel. Overall, the tone is overwhelmingly positive and supportive."
"AND TO THE MASONS AND THE STONECUTTERS,AS WELL AS TO BUY TIMBER AND QUARRIED","I would classify this comment as Neutral. The comment appears to be a list of professions or materials needed for construction, without expressing any emotional tone or opinion about the music video itself."
"This woman is so cringe. The more I watch her the more she gave me off bully, narcisistic vibes.","I would classify this comment as Negative. The commenter uses strong language to express their dislike of the artist, calling them ""cringe"" and implying that they have unpleasant personality traits like bullying and narcissism."
autotuned to death garbage!,"I would classify this comment as Negative. The use of strong language like ""garbage"" and the phrase ""autotuned to death"" implies a strong dislike for the music video's production style."
this is giving lady gaga and beyoncé telephone vibes!,"I would classify this comment as Positive. The commenter is comparing the video to two highly acclaimed artists and their iconic collaboration, implying that they think the video is just as good or even better than that."
0:43 this outfit here in the beginning of this video is going to be seen 10 years later as one of the worst outfits of the 21st-century,"I would classify this comment as Negative. The commenter expresses a strong opinion that the outfit will be considered ""one of the worst"" and implies that it's not well-received, which has a negative sentiment."
The singing and lyrics don't do any justice to the instrumentalists,"I would classify this comment as Negative. The commenter is expressing disappointment that the singer's performance does not match the quality of the instrumentation, implying that something is lacking or not up to par."
Very old school beat i love this,"I would classify this comment as Positive. The user explicitly states their love for the song's ""old school beat"", indicating a strong positive sentiment towards the music."
304 vibes❤ no wait Mob vibes?,"I would classify this comment as Positive. The use of ""304 vibes"" (likely referring to the song's energetic vibe) and the ❤ symbol convey enthusiasm and approval, indicating a positive sentiment towards the music video."
Awful song. Like a low rent Madonna/Britney.,"I would classify this comment as Negative. The commenter explicitly uses the word ""awful"" to describe the song, and further criticizes it by comparing it unfavorably to established artists like Madonna and Britney Spears."
"A woman who has your back at your worst, especially when she comes to visit you in jail, you better wife that one up. Most woman put your ass in jail multiple times just to do what they want. 💀🤷‍♂️ SC 🖤😍","I would classify this comment as Positive. The commenter is expressing admiration and appreciation for the person's partner, highlighting her loyalty and supportiveness, and even jokingly encouraging them to ""wife"" her up, indicating a strong positive sentiment towards their relationship."
no one can beat lady GaGa's Telephone  Official Vidoe intro,"I would classify this comment as Positive. The commenter is expressing admiration for Lady Gaga's song ""Telephone"" by stating that no one can beat it, indicating a strong enthusiasm and approval towards the song."
Gives me Harley Quinn and joker vibes for upcoming Matt Reeves batman movie might be the 3rd one,"I would classify this comment as Positive. The commenter is expressing excitement and enthusiasm by drawing parallels between the music video and an anticipated movie (Matt Reeves' Batman film), indicating a positive emotional tone."
"I didn't know who she was, so I watched this. I was better off not knowing. This song is just awful.","I would classify this comment as Negative. The user explicitly states that the song is ""awful"", expressing a strong negative opinion, and also implies that they regret having learned about the artist, further reinforcing their negative sentiment."
I wasn’t gonna speak to you. I wasn’t gonna talk to you. I’m not going to talk to you. Just the way you can lyrics on.,"I would classify this comment as Negative. The commenter is expressing frustration and disinterest in engaging with the artist, using strong language like ""wasn't gonna"" and ""not going to"", indicating a strong negative sentiment towards the person or their work."
"The lyrics ""MF"" is the best part of this song","I would classify this comment as Positive. The user explicitly states that one aspect of the song (the lyrics ""MF"") is the ""best part"", indicating a strong positive opinion about the music video."
I am watch Simpsons s9 ep 8 n when more walked in there's a beat that sounds similar like this song ps it's 4am,"I would classify this comment as Neutral. The comment is simply stating a personal experience and making an observation about the music, without expressing any emotional tone or opinion about the song itself."
"the vocals, the lyrics, the outfits, the hair, the makeup, the BOYFRIEND IN THE VIDEO????? everything about this is just iconic 👏🏼👏🏼👏🏼👏🏼","I would classify this comment as Positive. The commenter uses enthusiastic language (""iconic"") and multiple enthusiastic emojis (👏🏼) to express their admiration for the music video, highlighting various aspects they enjoy, including the boyfriend's appearance in the video."
"Wow Sabrina Carpenter you did great with this catchy song that never leaves my head, I just love it 💗!","I would classify this comment as Positive. The use of words like ""great"", ""catchy"", and ""love"" convey a strong sense of enthusiasm and admiration for the artist and her song."
Backup chorus,"I would classify this comment as ""Neutral"" because it's simply stating a fact about the music video (""Backup chorus"") without expressing any emotional tone or opinion."
How she just sings he’s getting beat up,"I would classify this comment as Negative, because it implies that the vocalist's performance is being overshadowed by a negative event (someone getting beat up), which detracts from the song's overall quality."
From Espresso...'heartbreak is one thing..' that verse is catchy,"I would classify this comment as Positive. The comment mentions a specific part of the song (""that verse"") being ""catchy"", which indicates a positive opinion about the music."
This is the best song in the universe ❤️❤️❤️,"I would classify this comment as Positive. The use of three heart emojis (❤️) and the phrase ""best song in the universe"" strongly suggest that the commenter has a very positive opinion about the song."
This melody is soo good i love it ❤❤😂,"I would classify this comment as Positive. The use of superlatives (""soo good"") and exclamation marks (!) conveys a strong enthusiasm and admiration for the melody, indicating a positive sentiment."
"Checking her out because ads all over YT here in NC. I would kill for that Magnum. She can Uber. Speaking of fast MOPARs, this is what Elwood Blues warned us about- preprogrammed pop disco. Songs about as deep as a puddle. Of course she is laughing all the way to the bank. Quick Google, nosebleed seats starting at $347 ea. At PNC area, recently renamed Lenovo Center. Can't wait for the hait. PS you can just feel the hate on Swizzy's RED.","I would classify this comment as Negative. The commenter expresses disdain for the music and the artist, calling it ""preprogrammed pop disco"" and criticizing its lack of depth. They also make a joke about the artist laughing all the way to the bank, implying that they are only in it for the money."
I like her songs but i find her so annoying :(,"I would classify this comment as Mixed (cannot be classified solely as Positive, Negative, or Neutral), but leaning towards Negative. The user mentions liking the singer's songs, indicating some positive sentiment, but their overall tone is negative due to finding the singer ""so annoying""."
I'll tell you what I've never seen or heard of pop artists like her and artis in general she's so different and every song is different All unique and all phenomenal in their own way haven't heard a song I didn't like yet maybe some controversial lyrics a little bit promiscuous for a younger crowd but still genius f****** absolute genius lyricism like,"I would classify this comment as Positive. The commenter uses superlatives such as ""phenomenal"", ""absolute genius"", and ""genius"" to describe the artist's music, indicating a strong admiration and approval. While they do mention some minor criticisms (controversial lyrics), these are not enough to outweigh the overall positive sentiment."
Story and vocals are super awesome,"I would classify this comment as Positive. The user uses strong positive language such as ""super awesome"" to describe the story and vocals of the song, indicating a very favorable opinion."
I would do proud if I made that beat for her!,"I classify this comment as Positive. The commenter expresses admiration and respect for the producer's work, implying that they are impressed by the quality of the beat."
Song 🗑️ the way they push this annoying song another dance monkey,"I would classify this comment as Negative. The user is expressing frustration with the repetitive nature of the song, using strong language like ""annoying"" to describe it, which indicates a negative sentiment."
"She giving me Harley Quinn vibes but classy , no Fks given 😂she is so beautiful ❤","I would classify this comment as Positive. The comment uses positive adjectives such as ""beautiful"" to describe the artist, and expresses admiration for her confidence (""no Fks given"") with a tone of humor and playfulness (""😂"")."
She gives me artist vibes of black mirror 😂😂😂😂,"I would classify this comment as Positive. The commenter is expressing enthusiasm and admiration for the artist's style, comparing it to the popular TV show Black Mirror, which is often associated with thought-provoking and edgy content. The use of multiple laughing emojis (😂) also conveys a playful and upbeat tone."
This song 🎶 was super catchy like a classic crime movie 🎥. It was nice of the guy who played Sabrina’s boyfriend to open the doors for her and she looked really amazing 🤩 but I really felt bad about the fighting scene 🎬,"I would classify this comment as Positive, with justification: ""The commenter uses positive adjectives such as 'super catchy', 'nice', and 'amazing' to describe the song and its actors, while mentioning a neutral aspect (the fighting scene) and only one negative sentiment ('felt bad'). Overall, the tone is more upbeat than not."""
2:02 I love how they fought on the beat,"I would classify this comment as Positive. The commenter explicitly states that they ""love"" something about the song/video, indicating a strong positive sentiment towards it."
"This has another vibe,loved her hair and makeup 💄🤩 😭","I would classify this comment as Positive. The commenter uses enthusiastic language (""loved"") and emotive emojis (💄🤩) to express their admiration for the video's aesthetic elements."
Why every song is the same beat??,"I would classify this comment as Negative. The commenter is expressing frustration with the repetitive nature of the songs, implying that they lack variety or originality."
I’m this a take on cry baby - Jonny deep 🤷‍♀️,"I would classify this comment as Positive. The use of the phrase ""this is"" and the emoji 🤷‍♀️ suggests a playful and enthusiastic tone, indicating that the commenter enjoys or appreciates the music video being referenced (in this case, Jonny Deep's take on Cry Baby)."
this gave me joker and harley vibes just to look up barry and find out he is the joker in the deleted scene in the batman,"I would classify this comment as Positive. The commenter seems to be excitedly referencing a popular franchise (Joker/Harley) and expresses enthusiasm towards the music video, indicating a positive sentiment."
That beggining is giving Gaga and Honey B - Telephone vibes.,"I would classify this comment as Positive. The commenter is drawing a favorable comparison between the music video's opening and a popular song by Lady Gaga (feat. Beyoncé), implying that they enjoy the similarity and are excited about the music video."
"Aww this video reminds me of being young, free, paying someone to beat up your boyfriend 😍 I’ll cherish those memories always.","I would classify this comment as Positive. The tone is nostalgic and sentimental, with the use of ""Aww"" and ""cherish"" indicating a fondness for the memory."
sounds like the chipmunks. No syndrome problem there.  The Beatles had a better melody for please please.,"I would classify this comment as Negative. The comparison to ""The Chipmunks"" is a derogatory remark, implying that the music video's quality is low and silly, while also criticizing the melody as not being as good as one of the most iconic bands in history."
"OK this is only the second song I've heard from this girl.....  80s feel! boring lyrics,  so yeah...  No!","I would classify this comment as Negative. The commenter starts by expressing their lukewarm opinion about the artist and music, calling it ""boring"" and stating that it has a ""no!"" at the end, indicating disapproval."
Overrated af. Shit singer. Chorus is the only good thing,"I would classify this comment as Negative. The user uses strong negative language (""overrated"", ""shit""), indicating their overall disapproval of the music video."
Just here for the chorus,"I would classify this comment as Neutral. The comment doesn't express a clear opinion about the song, but rather states a preference for a specific part of the song (the chorus)."
Lyrics just understood 😢,"I would classify this comment as Positive, because although it mentions tears (😢), which could be interpreted as negative, the emotive reaction suggests that the commenter was deeply moved by the lyrics, which is a positive emotional response."
First few notes sounded like Alison Moyet - Is this love.,"I would classify this comment as Positive. The comment is mentioning that the song reminds them of ""Is This Love"" by Alison Moyet, which is a positive reference to another artist's work and implies that the commenter enjoys the music video or song being commented on."
Those who listen to please please me beatles: :),I would classify this comment as Positive. The use of a smiling emoticon (:) at the end of the comment indicates a positive tone and enthusiasm for the Beatles' music.
It's giving me 80s vibe,"I would classify this comment as Positive. The phrase ""it's giving me"" is an idiomatic expression that implies the commenter is fond of the song's nostalgic quality, which is often associated with positive emotions."
This gives of 80s vibes so thats why i tried to find it,"I would classify this comment as Positive. The commenter mentions that the video ""gives off"" 80s vibes, which is a positive association with a nostalgic era, indicating enthusiasm and approval."
Man...i love late 70's music vibes here,"I would classify this comment as Positive. The user is expressing enthusiasm and affection for the music's retro feel, using phrases like ""i love"" to convey their positive sentiment."
Like here if giving summer vibes👇👇,"I would classify this comment as Positive. The user is expressing enthusiasm for the music video by asking others to ""like"" it, which implies they enjoyed the content and want to share that feeling with others."
This song is iconic i like the lyrics and her vocals shes fantstic,"I would classify this comment as Positive. The commenter uses strong language such as ""iconic"", ""fantastic"", and states that they ""like"" the song and its various aspects, indicating a very positive sentiment towards the music video."
"Hard to say which is most repulsive, the nasty lyrics or the hideous whore makeup of the singer.","I would classify this comment as Negative. The language used is strongly critical, with words like ""nasty"", ""repulsive"", and ""hideous"" describing both the lyrics and the singer's appearance, indicating a strong negative sentiment towards the video."
After this he became Joker in Reeves' universe,"I would classify this comment as Neutral. The commenter is simply stating a fact about the plot development of a movie, without expressing any emotional opinion or sentiment about the music video itself."
"Lady Gaga and Bey will love this (Telephone moment), plus this pin-up blonde bombshell Sabrina vibe is amazing!!!!!!!!!","I would classify this comment as Positive. The commenter uses superlatives such as ""amazing"" and enthusiastic language like ""plus"", indicating their strong enthusiasm and approval of the music video."
"The setting gives a ""telephone"" by lady gaga  vibes.","I would classify this comment as Positive. The commenter is drawing a comparison to Lady Gaga's popular song ""Telephone"", which is likely seen as a positive association, implying that the music video has similar qualities or style that they enjoy."
Giving DOLLY vibes,"I would classify this comment as Positive. This is because the commenter is referencing Dolly Parton, a well-known and highly respected country music icon, implying that the video has a similar country-pop vibe that they enjoy."
Sabrina I love espresso. Can you re-create espresso bit with another lyrics?,"I would classify this comment as Positive. The commenter expresses enthusiasm by saying ""I love espresso"" and makes a request that shows interest and engagement with the video content (""Can you re-create..."")."
Am I the only getting ABBA vibes from this song ?,"I would classify this comment as Positive, because it expresses enthusiasm and excitement about the similarity to a beloved song (ABBA) and implies that the commenter is enjoying the music."
The first two “please please” remind me of help! By the Beatles,"I would classify this comment as Neutral. The commenter is referencing a specific detail from the song (""please please"") and making an association with another work (the Beatles), but they are not expressing a personal opinion or emotion about the music video itself."
Cry baby vibes ❤,"I would classify this comment as Positive. The use of the heart eyes emoji (❤) suggests affection and fondness for the ""cry baby vibes"" mentioned, indicating a positive sentiment towards the video or its content."
The acoustic guitar in the background when you blast it>>>>,"I would classify this comment as Positive. The use of "">>>>"" (three greater-than symbols) is an emotive expression indicating strong enthusiasm and approval for the acoustic guitar addition to the song."
I love the beat its almost 80s esque reminds me of hall and oates for some reason,"Positive: The commenter expresses their affection (""I love"") and admiration for the song's 80s-inspired vibe, drawing a favorable comparison to the iconic duo Hall & Oates."
STONE FOR MAKING,"I would classify this comment as Neutral because it is simply stating a fact (""stone"") without expressing any emotion or opinion about the music video."
"I'M 66 AND LOVE YOU! THANK YOU FROM THE BOTTOM OF MY HEART FOR ALL THE FUNNY, LOVELY, UPBEAT MUSIC GIVE ME! MANY MANY BLESSINGS TO YOU AND THOSE AROUND YOU!","I would classify this comment as Positive. The commenter's enthusiastic tone, use of exclamation marks, and heartfelt language (""FROM THE BOTTOM OF MY HEART"") convey a strong sense of appreciation and admiration for the artist's music."
Imagine the boyfriend being beat up as hell😊😂😂😂😭,"I would classify this comment as Positive. The use of smiley faces (😊) and laughing emojis (😂) suggests that the commenter is joking or has a lighthearted tone, implying they enjoyed the video."
Intro gives me Telephone from Lady Gaga vibes,"I would classify this comment as Positive. The commenter is comparing the intro of the song to a well-known hit by Lady Gaga, which implies that they enjoyed the introduction and are giving it a thumbs up."
"03:20 é simplesmente a minha cena favorita de todos os tempos! borboletas no estômago toda vez que vejo, é tudo tão perfeito... as cores, os olhares, a química, a forma como tudo flui. perfeito demais. a  equipe inteira tá de parabuénsssss","I would classify this comment as Positive.

Justification: The commenter uses superlatives such as ""perfeito demais"" (perfect too much), ""toda vez que vejo, é tudo tão perfeito..."" (every time I see it, everything is so perfect...), and exclamation marks to express their enthusiasm and admiration for the music video."
lowkey just love the lyrics and vocals🥰,"I would classify this comment as Positive. The use of ""love"" and the smiling face emoji 🥰 convey a strong positive sentiment towards the music video's lyrics and vocals."
God and the universe will somehow vindicate me and I'll get credit for these lyrics one fine day... Amen ❤❤❤❤,"I would classify this comment as Positive. The commenter expresses a sense of optimism and confidence that they will be recognized for their work, using phrases like ""vindicate me"" and ""get credit."" The use of emoticons (❤) also conveys enthusiasm and positivity."
Lyrics ❤ https://youtu.be/MCeJo0Yx_28?si=v0b6ai46_wE_g1I9,"I would classify this comment as Positive. The use of the heart symbol (❤) is a common emoticon indicating affection or enthusiasm, which suggests that the commenter has a positive sentiment towards the video and its lyrics."
"Nothing encourages young men to be better than a song telling them how they're going to be an accessory to a an over inflated ego, they are a not in any way an equal in this partnership, they're going to be disliked and warned about consequences to preconceived actions that haven't actually happened- that itself is beyond any reason - the threatening tone of this whole song creeps me out, the underlying contempt for the boyfriend. If the roles were reversed in this verse we'd be calling it controlling and misogynistic, a red flag 🚩🚩🚩","I would classify this comment as Negative. The commenter strongly expresses their disapproval of the song's lyrics, using phrases such as ""over inflated ego"", ""not an equal"", and ""threatening tone"" to convey their dislike, and even calling it ""controlling and misogynistic"" if the roles were reversed."
"Why i love this song , is it has those late 90s early  2000s vibes and themes..","I would classify this comment as Positive. The commenter mentions ""why I LOVE this song"", indicating a strong positive sentiment towards the song, specifically referencing the nostalgia and retro feel of the late 90s/early 2000s era."
She's a talentless manufactured artist. She doesn't sing. She just tries to whisper sexy. That's it. Autotune.,"I would classify this comment as Negative. The commenter uses strong language to express their dislike for the artist, calling her ""talentless"" and stating that she ""doesn't sing,"" implying a lack of musical ability."
"Love Please Please Please music video, the intro of the song is iconic in itself and then just gets better every listen! Her outfits, sunglasses, sass, and sarcasm in her stories is on another level of excellence. Love the lyrics, retro black car, prison and  warning the boyfriend not to f up! 👑⚜️💎🎥🏆😍🤩🫶🏻📺🎬😘💋 💄 🩶 💙 🎵 🎶 🎭 📝 🥰 🩷 🤍 ♥️ 🖤","I would classify this comment as Positive. The commenter uses superlatives such as ""iconic"", ""on another level of excellence"", and ""Love"" to describe the music video, its intro, and various elements within it (outfits, lyrics, etc.). Additionally, they use enthusiastic emojis like 😍, 🤩, and 💋 to further emphasize their positive sentiment."
Lyrics is on 🔥🔥🔥🔥,"Positive: The use of four fire emojis (🔥) indicates a strong positive sentiment, implying that the commenter is extremely impressed with the song's lyrics."
This gives me Pink and Carey Hart vibes.,I would classify this comment as Positive.
too mzch autotune,"I would classify this comment as Negative. The user is expressing dissatisfaction with the overuse of auto-tuning effects in the song, implying that it's excessive or unpleasant."
Esse cara nesse clipe está com uma vibe idêntica ao do Patrick Swayze 😮,"I would classify this comment as Positive. The use of ""😮"" (a facial expression often used to convey amazement or excitement) and the phrase ""vibe idêntica"" (meaning ""same vibe"") suggest that the commenter is impressed and enjoying the video, which indicates a positive sentiment."
I love how it gives another brick in the wall reference. This makes it an 80s vibe.,"Positive. The commenter expresses their appreciation for the video's reference to ""Another Brick in the Wall"" and the nostalgia it evokes, indicating a positive sentiment towards the content."
This song gives me vibes of Stone Ocean by JoJo's Bizarre Adventure,"I would classify this comment as Positive. The commenter mentions that the song ""gives [them] vibes"" which is a positive association with another popular work (Stone Ocean), indicating that they enjoy and resonate with the music."
Love the beat to this song! Reminds me of playing vice city as a child! 😊,"I would classify this comment as Positive. The user explicitly states that they ""love"" the beat, which is a strong positive sentiment indicator, and their nostalgic reference to Vice City adds to the overall positivity by creating a warm and happy association with the song."
"At first,I thought Taylor sang this song...she sounds like Taylor in chorus part..","I would classify this comment as Neutral. The commenter is simply stating an observation about the singer's voice sounding similar to Taylor's, without expressing a positive or negative opinion about the video or its content."
"On the radio station that I hear, they play Espresso and they never play Please Please Please. I prefer Please Please Please. It might be that the profanity in the chorus prevents this song from getting more radio airplay.","I would classify this comment as Neutral. The commenter is expressing their personal preference for a specific song, but is also acknowledging the potential reason why it may not get played on the radio (profanity in the chorus), without taking a negative stance or promoting the song excessively."
This is some of the worst music I've ever heard.,"I would classify this comment as Negative. The explicit statement ""this is some of the worst music"" clearly conveys a strong negative sentiment towards the song."
Why am I getting Dolly Parton vibes,"I would classify this comment as Positive. The user is drawing a comparison to a well-known and highly-regarded country music artist, suggesting that they have a strong affinity for the video's style or tone."
Taking a knee for the third verse and looking twice your age is so ICONIC.,"I would classify this comment as Positive. Justification: The use of the word ""ICONIC"" with a capital ""I"" emphasizes the commenter's enthusiasm and admiration for the artist's performance, indicating a strongly positive sentiment."
Gta6 plot but reversed,"I would classify this comment as Neutral. The comment is simply stating the title of the YouTube video's plot, but reversed, without expressing any opinion or emotion about it."
Music great - vocals simpering and annoying. What a shame.,"I would classify this comment as Negative. The user explicitly states that they find the vocalist's performance ""simpering"" (meaning insincere) and ""annoying"", which indicates a strong negative sentiment towards the music."
It has the same vibe as taste,"I would classify this comment as Positive. The comparison to ""taste"" implies that the commenter enjoys the song's vibe, using it as a relatable reference point for their own personal preferences."
The lyrics aren't clear enough.,"I would classify this comment as Negative. The commenter is expressing dissatisfaction with the clarity of the song's lyrics, indicating that their experience was not enjoyable or fulfilling."
"At the beginning of this song, I get some major Pink Floyd vibes 😂","I would classify this comment as Positive. The use of the phrase ""get some major"" is a playful way to express enthusiasm and admiration for the musical similarity to Pink Floyd, and the added laughing face emoji 😂 further reinforces the positive tone."
Sabrina’s vocals are soft and soothing❤❤❤🎉🎉 i love how she haved that voice,"I would classify this comment as Positive. The use of emojis such as ❤️ and 🎉, as well as the phrase ""i love"", convey a strong sense of admiration and enthusiasm for Sabrina's vocals."
She’s giving me Olivia Newton John vibes!!!🖤😻🖤,"I would classify this comment as Positive. The user is comparing the singer to Olivia Newton John, who is widely known for her iconic songs like ""Physical"" and ""You're the One That I Want"", implying that they have a positive association with both artists, which translates to a positive sentiment towards the video."
The worst singer and pergomer to date 😅,"I would classify this comment as Negative. The use of the word ""worst"" explicitly expresses disapproval, and the phrase ""pergomer to date"" suggests that the commenter has a strong dislike for the singer's performance."
Am I the only one old enough to hear Stevie B's Sending all my love in the beat?,"I would classify this comment as Positive. The commenter is expressing their fondness for the song ""Sending All My Love"" by Stevie B, specifically referencing the catchy beat, which indicates a positive sentiment towards the music video."
"2:29 I just love how the melody and her voice increase, it just feels so good","I would classify this comment as Positive. The user explicitly states that they ""just love"" the increasing melody and the singer's voice, indicating a strong positive sentiment towards the music."
This is giving me an overt & covert narcissistic relationship vibe 🤣🤣🤣,"I would classify this comment as Positive. The commenter uses emojis (🤣) to express amusement and playfulness, indicating that they find the video entertaining or amusing, rather than having a negative reaction."
Who's here after Candence Owen made her vocals look absolutely shyte?,"I would classify this comment as Negative. The word ""shyte"" is a strong negative adjective used to describe Candace Owens' vocals, indicating that the commenter has a strongly unfavorable opinion of her performance."
"Love this song & video, Very creative with visuals & lyrics!","I would classify this comment as Positive. The commenter uses enthusiastic language (""Love""), praises the creativity of the visuals and lyrics, and doesn't mention any negative aspects, indicating a strong positive sentiment towards the music video."
This song speaks volume to how fucked up and off track we are!!!! We need more healers like her that see the big picture and  the subtle nod to the paradox vibe,"I would classify this comment as Positive. Justification: Despite using strong language (""fucked up"" and ""off track""), the commenter is expressing admiration for the song's ability to capture a profound message, and praising the artist for being a ""healer"" who can help people see the bigger picture."
"I remember first hearing this song as the radio version and thinking, ""'Little sucker' is an interesting choice of words."" I don't know why it didn't occur to me that those were not the original lyrics lol","I would classify this comment as Neutral. The commenter is simply sharing their personal experience and expressing mild surprise, but there is no apparent emotional tone or criticism towards the song or artist, indicating a neutral sentiment."
"Thank you, the Beatles for this wonderful song","I would classify this comment as Positive. The commenter expresses gratitude (""Thank you"") and uses the adjective ""wonderful"" to describe the song, indicating a positive sentiment towards the music and the artists."
"Melody sucks, but lyrics are perfect","I would classify this comment as Negative, because although the commenter praises the lyrics, they heavily criticize the melody."
