comentario,resposta_api
"Daqui uns tempos Olivia Rodrigo, vai virar modinha ❤ TOMARA.🩵🫰","I would classify this comment as Positive. The use of the phrase ""vai virar modinha"" (which means ""is going to become a trend"") and the emojis ❤️, 🩵, and 🫰 all convey excitement and optimism about Olivia Rodrigo's future success."
honestly like her voice and tone but when will she make happy music? I dont listen to her songs as often as I used to bec it drags me into a hateful state of mind,"I would classify this comment as Neutral with a slightly Negative undertone. The commenter expresses admiration for the singer's voice and tone, indicating positivity. However, their main concern is the lack of happy music, which creates a negative sentiment, and they also mention that her songs make them feel ""hateful"", further emphasizing the neutral/negative classification."
The vibe is vibing,"I would classify this comment as Positive! The use of the word ""vibing"" implies that the commenter is enjoying the music's atmosphere and energy."
this mv gives off 2000s-2010s vibes in the BEST way!!,"I would classify this comment as Positive. The commenter is expressing enthusiasm and approval of the music video's nostalgic feel, using words like ""BEST"" to emphasize their positive sentiment."
Putting this out into the universe. I will make a song with Olivia some day soon and it will help change the world. Mark my words. God bless everyone 🍀,"I would classify this comment as Positive. The user expresses optimism and confidence that their future collaboration with Olivia will have a positive impact, using phrases like ""help change the world"" and ""God bless everyone"", which convey a sense of hopefulness and goodwill."
The guitar sounds so bland. Generic rock song…. 😮‍💨,"I would classify this comment as Negative. The commenter uses strong language to express their disappointment with the guitar sound and calls the song ""generic"", conveying a negative sentiment towards the music."
not rlly an olivia stan but this song of hers reminds me of avril lavigne's and paramore's songs. she got the very angsty teen vibe down.,"I would classify this comment as Positive. The commenter is expressing admiration for Olivia's song, comparing it favorably to popular bands like Avril Lavigne and Paramore, and praising her ability to capture a specific mood or ""vibe""."
i just am alwys amazed by how good her lyrics are,"I would classify this comment as Positive. The commenter is expressing amazement at the quality of the artist's lyrics, indicating a strong positive sentiment towards their work."
The worst song I've ever heard in my entire life,"Negative

Justification: The comment explicitly states that it's ""the worst song"" and mentions having heard it their ""entire life"", conveying strong dislike and negativity towards the song."
This give me deja vu vibes,"I would classify this comment as Neutral. The commenter is sharing their personal experience of having déjà vu while watching the video, without expressing a clear positive or negative opinion about the music or its quality."
Great song!!! Early 2000s punk vibe,I would classify this comment as Positive. The use of multiple exclamation points and the enthusiastic tone convey a strong positive sentiment towards the song.
"Also, Taylor swift is good but you bring out all my emotions and you are just like me.","I would classify this comment as Positive. The user is expressing admiration for the artist's ability to evoke emotions and feeling a connection with them, which indicates a strong positive sentiment towards the music and the artist."
She is sooooooooo stunning I literally know all the lyrics of both her albums and I even know the comeback song and All I Want and now that she came out with this song I need to know their lyrics as well I love her so much my favorite color also that’s why I love her music she’s so beautiful and sweet and funny I rly want to her at her concert but unfortunately I can’t but I still love her. I 💜 YOU OLIVIA 💜💜💜💜💜💜💜💜💜💜🤍🤍🤍🤍🤍🤍🤍🤍🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤✨✨✨✨,"I would classify this comment as Positive. Justification: The comment is overwhelmingly enthusiastic and expresses deep admiration for Olivia, with the commenter stating ""I love her so much"" and repeatedly exclaiming their affection through a flurry of heart emojis (💜), sparkles (✨), and other symbols of enthusiasm."
"The chorus sounds like Lindsay Lohan in Freaky Friday, 2003.  Who knew Lindsay was ahead of her time by 20 years!","I would classify this comment as Positive. The commenter is making a humorous comparison that implies the song's chorus is iconic and memorable, likening it to a classic movie quote, which is a compliment."
"""Such a song hasn't been around for years. Old school vibe. I like it.""","I would classify this comment as Positive. The commenter expresses their enthusiasm by stating that the song is ""old school"" and they ""like it"", indicating a positive sentiment towards the music video."
i mostly listen to hard stuff but the vocals here fucking *cooked*,"I would classify this comment as Positive, justifying it by saying that despite the user's typical preference for ""hard"" music, they are expressing enthusiasm and admiration for the vocalist (""vocals here fucking *cooked*"") in this specific song."
Some 90s vibes,"I would classify this comment as Positive. The mention of ""vibes"" implies a positive emotional connection to the music, and the reference to ""90s"" suggests nostalgia and appreciation for a past era's musical style."
2:09 do u guys hear voices behind the vocals? i do i’m so confused but i only hear it in the bridge,"I would classify this comment as Neutral. The commenter is expressing confusion and uncertainty about what they're experiencing while listening to the song, rather than making a statement that is overtly positive or negative."
Isnt she straight?? And with Louis?? This lyrics sound a little like she is lesbian or smth ( Im not judging I love her music ),"I would classify this comment as Neutral. The commenter's statement about the singer being ""straight"" and potentially having a same-sex relationship is made without judgment, and they explicitly state that they ""love her music"", showing no negative sentiment towards the artist or their music."
PURRR IMA HAVE TOO PUT THIS ONE REPEAT FOR 44 TIMES TO KNOW LYRICS 😍😍😍💅💅💅💜💜,"I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""PURRR"" and multiple instances of the eye-rolling emoji (😍), indicating a strong emotional response to the music video. Additionally, they mention putting it on repeat 44 times, which suggests a high level of engagement and enjoyment."
Why for a second did it give me I want you vibes not from the video but just gave me those vibes I don’t know how to explain it….,"I would classify this comment as Positive. The commenter is expressing a sense of nostalgia and euphoria (""I want you vibes"") without explicitly stating anything negative about the music video, indicating a positive emotional response to the content."
Give the vibes of reputation era and Wednesday movie🤟🏼,"I would classify this comment as Positive. The user is expressing admiration for the song's ""vibes"" comparing it to two popular cultural references (Reputation era by Taylor Swift and Wednesday movie), indicating a positive sentiment towards the music video."
Its only me or olivia give us paramore vibes?,"I would classify this comment as Positive. The commenter is expressing enthusiasm and excitement about the song's similarity to another artist they enjoy (Paramore), indicating a positive sentiment towards the music video."
This gives me Yellowjackets vibes,"I would classify this comment as Neutral. The comment is not expressing a strong opinion about the music video itself, but rather drawing a comparison to another popular cultural phenomenon (the TV show Yellowjackets), which doesn't necessarily convey a positive or negative sentiment towards the video."
"This is just Telephone no? I'm sorry... I love Olivia, but yeah. Glad to see the beat come back though.","I would classify this comment as Neutral. The commenter expresses disappointment with the song being similar to another (Telephone), but also mentions loving the artist Olivia and appreciation for the return of the beat, showing a mix of negative and positive sentiments that balance each other out."
demi lovato camp rock vibes? anyone??,"I would classify this comment as Positive. The mention of ""vibes"" and the question mark suggest that the commenter is expressing enthusiasm and agreement with the music video's style, which is reminiscent of Demi Lovato's Camp Rock franchise."
It’s giving wensday vibes 0:49 0:56,"I would classify this comment as Positive. The commenter is expressing enthusiasm and approval by saying ""it's giving"" (a popular internet phrase meaning ""it's doing""), followed by a specific time range, which suggests they're enjoying the video content and want to highlight their favorite part."
"Very generic ngl, the molody I’ve heard so many times, it’s not creative.","I would classify this comment as Negative. The commenter uses the phrase ""not creative"" to express their disappointment with the music, and the tone is critical and dismissive."
This is giving me major industrial vibes like NIN,"I would classify this comment as Positive. The commenter is expressing admiration for the song's similarity to Nine Inch Nails (NIN), a highly influential and popular industrial rock band, indicating that they enjoy the video's aesthetic or sound."
very catchy,"I would classify this comment as Positive. The use of the word ""catchy"" implies that the commenter enjoys the song's melody and finds it memorable and pleasing to listen to."
Anyone know the chords on ukulele?,I would classify this comment as Neutral. The comment is simply asking for information (the chords to a song) and doesn't express any emotional sentiment towards the music video itself or the artist.
This is giving off St Vincent vibes,"I would classify this comment as Positive. Justification: The commenter is expressing admiration for the song's style, comparing it to the popular indie-rock artist St Vincent, indicating their enthusiasm and approval of the music video."
Catchy but not a good song,"I would classify this comment as Negative. The word ""not"" indicates a negative opinion about the song's quality, even though the commenter acknowledges it being ""catchy""."
Chorus reminds me of telephone by lady Gaga,"I would classify this comment as Neutral. The commenter is making a comparison to another song, which doesn't express a strong opinion about the original video, just an observation."
The worst part is when they have more than one:,"I would classify this comment as Negative because it expresses frustration and annoyance at having multiple options, implying that it's overwhelming or difficult to deal with."
Demi and 90er vibe god i love her ❤,"I would classify this comment as Positive. The commenter uses enthusiastic language (""vibe god"", ""i love her"") and includes an emoticon (❤) to express their admiration for the artist, Demi."
this has been stuck in my head! it’s giving revenge and baddie vibes and I’m here for it 💜,"I would classify this comment as Positive. The commenter is expressing their enthusiasm for the song, stating that it's ""stuck"" in their head (a sign of high engagement), and they're enjoying the song's themes of revenge and being a ""baddie"". The heart eyes emoji (💜) also suggests a strong positive emotional response to the music."
"need this version on streaming soooo BAD. the original mix is great by my god her live vocals are absolutely breathtaking. this version is also at a slightly lower pitch i believe which makes it sound so much more deep and personal. truly hits me right in my core and makes me want to belt at the top of my lungs. i love love love love this performance it’s phenomenal. she deserves all the success that’s coming her way, what a star !!","I classify this comment as Positive. The user expresses enthusiasm and admiration for the music video, using superlatives such as ""soooo BAD"", ""absolutely breathtaking"", ""phenomenal"", and ""what a star!!"" to describe it, indicating a strong positive sentiment towards the performance."
Maomao in different universe 😅😘,"I would classify this comment as Positive. The use of smiling emojis (😅) and heart-eyes emojis (😘) suggests that the commenter is expressing enthusiasm and fondness towards the music video, which indicates a positive sentiment."
"The crazy thing is HER AGE! She is so talented at such a young age. I'm only 19, and the best I sound is like nails on a frickin chalkboard. I respect her and look up to her. She is my idol and I love her music so much. I can relate a lot to her songs and I just get emotional. Awesome hit she has here. Keep going Olivia!","I would classify this comment as Positive.

Justification: The commenter expresses admiration for the artist's talent, particularly at a young age, and uses words like ""awesome"" and ""idol"" to describe their feelings towards her music and persona, indicating a strong positive sentiment."
Can we appreciate how of her videos are standard screen vs wide screen? really sets a vibe.,"I would classify this comment as Positive. The commenter is expressing appreciation for the creator's consistency and attention to detail (standard vs wide screen), which is perceived as a positive attribute, and also mentions that it ""sets a vibe"", implying that it creates a pleasant atmosphere."
This is so corny. Y’all needa grow up. Obsessing over other ppls exes? Talk about emotionally immature,"I would classify this comment as Negative. This is because the commenter uses strong language to express their disapproval of the music video's theme, calling it ""corny"" and implying that the people involved are emotionally immature. The tone is critical and dismissive."
Not gonna lie Rucka did the vocals better but this is still good,"I would classify this comment as Positive. The commenter states that the vocalist's performance is ""good"", which indicates a generally positive sentiment towards the music video."
Im all that standing up on stone im just chilling on my settee 🤔🇬🇧👽🇬🇧😊,"I would classify this comment as Neutral. The user is referencing the song's lyrics (""standing up on stone"") and then jokingly saying they're ""chilling"" at home, indicating a lighthearted tone rather than a strongly positive or negative sentiment."
"This is the teenage dirtbag y2k vibes, i love it","I would classify this comment as Positive. The phrase ""i love it"" explicitly expresses admiration for the song, and the use of ""y2k vibes"" implies a sense of nostalgia and appreciation for the nostalgic value of the music."
Why did she change the lyrics from great head to good in bead?,"I would classify this comment as Neutral. The commenter is asking a question about the song's lyrics, showing curiosity rather than expressing a positive or negative sentiment towards the song itself."
Paramour vibes,"I classify this comment as Positive. The use of ""paramour"" implies a romantic or intimate connection, which suggests that the commenter is expressing admiration or affection for the content of the video."
this one gave me Robin Sparkles dark era vibes,"I would classify this comment as Positive. The commenter is referencing a specific nostalgic era of a beloved TV show (Robin Sparkles from Nickelodeon's Hey Arnold!) and using it to describe the music video, implying that they enjoyed the video enough to make a memorable connection with it."
"how come every song of her is so GenZ and relatetable? must admit I went through every emotion in all her songs from brutal to every Ameriacan bitch, even bad idea right and now this =))) she is so real and not even try to act cool men =)))","I would classify this comment as Positive. The commenter expresses admiration for the artist's ability to create relatable music that evokes strong emotions, uses enthusiastic language (""must admit"", ""brutal"" (in a good way), ""="")), and praises her authenticity and lack of pretentiousness."
Anyone else thinks the chorus sounds just like Lady Gaga : Telephone,"I would classify this comment as Positive. The tone of the comment is casual and curious, asking if others agree with their observation, which suggests that they enjoy the song and are enthusiastic about sharing their opinion."
Niravana vibes 🔥,"I would classify this comment as Positive. The use of the word ""vibes"" implies a connection with the song's atmosphere or mood, and the 🔥 emoji suggests excitement and enthusiasm, indicating a positive sentiment towards the music."
im a huge livvie but this songs kinda mid im sorry. i love the chorus a lot but the rest of the songs kinda mehh,"I would classify this comment as Negative, with justification being that although the commenter starts out saying they're a ""huge"" fan of Livvie and mentions loving the chorus, their overall assessment of the song is that it's ""kinda mid"" (average) to ""kinda mehh"" (bad), which outweighs the positive sentiment."
"the gated effect on the ""ahh"" in the chorus is so cool","I would classify this comment as Positive. The commenter uses the phrase ""so cool"" to express their enthusiasm for the specific audio production technique used in the song, indicating a positive sentiment towards the music."
"Wow if this song doesn’t speak volumes ! Very catchy , highly addictive & way WAY factual in the lyrics….","I would classify this comment as Positive. The commenter uses strong language such as ""Wow"" to express enthusiasm and admiration for the song, calling it ""catchy"", ""highly addictive"", and praising its ""way WAY factual"" lyrics."
"Chorus ruins the whole song, which was amazingly good.","I would classify this comment as Mixed (but leaning towards being mostly Negative). The commenter starts by criticizing the chorus, which is a negative statement. However, they also describe the rest of the song as ""amazingly good"", which suggests that there are some positive aspects to the song. Overall, the negativity towards the chorus outweighs the positivity, but it's not purely negative either."
i like the lyrics but not the execution,"I would classify this comment as Negative because although the commenter likes certain aspects (the lyrics), they express dissatisfaction with the overall performance (""not the execution""), indicating a mixed opinion that leans towards negativity."
"I feel emotionally assaulted, please pay for my therapy Jojo Siwa","I would classify this comment as Negative. The commenter expresses feeling ""emotionally assaulted"" which is a strong negative emotional sentiment, indicating that the video had a negative impact on them."
Her lyrics ❤❤,Positive: The use of heart symbols (❤) indicates a strong positive sentiment towards the artist's lyrics.
"Best lyrics since, ""I wanna rock"", by Twisted Sister","I would classify this comment as Positive. The commenter is praising the song's lyrics, comparing them to a well-known and iconic song (""I Wanna Rock"" by Twisted Sister), implying that they are equally impressive or even better."
Real ones alr know the lyrics 😭😭,"I would classify this comment as Positive. The use of ""real ones"" and emojis suggest that the commenter is expressing enthusiasm and agreement with others who are familiar with the song's lyrics."
It gives 2000s movies vibes sm,"I would classify this comment as Positive. The user is expressing enthusiasm for the music video's nostalgic value, comparing it to 2000s movies, which implies a fondness for the era and appreciation for the video's ability to evoke those feelings."
The song is so catchy ❤❤❤,"I would classify this comment as Positive. The user's enthusiastic use of multiple heart emojis (❤❤❤) and superlative (""so catchy"") indicates a strong positive sentiment towards the song."
Retroactive jealousy. My worst enemy fr,"I would classify this comment as Negative. The phrase ""my worst enemy"" implies strong negative emotions towards the subject of the song, indicating that the commenter has a strongly unfavorable opinion about it."
"This is February 2025 & OBSESSED by OLIVIA RODRIGO continues to be exceedingly emotional, exceptionally eccentric, extremely explosive, enormously exciting, and exquisitely engaging. Her singing is singularly sentimental, spellbinding, superb and simply spectacular. ❤❤❤❤❤❤","I would classify this comment as Positive. The use of superlatives such as ""obsessed"", ""exceedingly emotional"", ""extremely explosive"", ""enormously exciting"", and ""simply spectacular"" convey a strong enthusiasm and admiration for Olivia Rodrigo's music, indicating a very positive sentiment."
"A catchy song as always, Queen Olivia! 👑💜","I would classify this comment as Positive. The user describes the song as ""catchy"", which implies they enjoy it, and their tone is enthusiastic with the use of the crown emoji 👑 and heart eyes emojis 💜, indicating admiration for the artist, Queen Olivia."
"If you're not obsessed with the lyrics, the metaphors or the bangs, youre not me.","I would classify this comment as Positive. The tone is playful and enthusiastic, with phrases like ""obsessed"" and ""you're not me"", which convey a sense of admiration and shared passion for the music video."
Omg now Ik all the lyrics!!!❤❤❤,"I would classify this comment as Positive. The use of excited language (""Omg""), enthusiastic emojis (❤❤❤), and the phrase ""now I know"" suggest that the commenter is thrilled and satisfied with their newfound understanding of the song's lyrics."
There is a woman that feels this way currently about me and she's terrible so it's not the worst thing,"I would classify this comment as Neutral. The comment is primarily focused on the speaker's personal experience and does not express an emotional opinion about the song itself, but rather uses it to relate their own situation in a non-judgmental way."
This is all about insecurities ...I've never felt this way ..I've never been jelly of my guys exes...I'm glad cuz it sounds way too deep for me...brush Dat shit off....there's no point in obsessing over someone who doesn't matter to your partner anymore ..b glad you have him and leave it at that..confidence is gold,"I would classify this comment as Positive. The commenter expresses relief and confidence, using phrases like ""glad"", ""brush Dat shit off"", and ""confidence is gold"", indicating a positive sentiment towards the video's message about not worrying about someone who doesn't matter to your partner anymore."
This is giving brutal vibes,"I would classify this comment as Positive. Although it uses the word ""brutal"", which could be perceived as negative, the phrase ""this is"" suggests that the commenter enjoys the music, which outweighs any potential negativity implied by the word ""brutal""."
The chorus gives me Weezer vibes.,I would classify this comment as Neutral. This is because the comment is simply making an observation about the song's similarity to another artist's style (Weezer) without expressing a strong positive or negative emotion towards the video itself.
how is she a singer? with that tone and performance,"I would classify this comment as Negative. The commenter questions her ability to be a singer, implying that they do not think she has the necessary skills or talent for singing, which expresses a negative sentiment about the artist's performance."
"The song and lyrics are so high school, its time for her to realize she's an adult, but i gotta say this video is pure art, absolutely beautiful","I would classify this comment as Mixed (not just one of the three main categories). The first part of the comment expresses a negative opinion about the song and lyrics, while the second part of the comment uses superlatives like ""pure art"" and ""absolutely beautiful"" to praise the video's aesthetic."
It's the good MTV vibes for me,"I would classify this comment as Positive. The phrase ""good MTV vibes"" suggests that the commenter enjoyed the music video's nostalgic feel and atmosphere, implying a positive sentiment towards it."
Sounds like rock-ish with a pop chorus,"I would classify this comment as Neutral. The commenter is providing a descriptive analysis of the song's genre and style, without expressing a strong emotional opinion or praising or criticizing the music."
i LOVEEE her avril lavigne/hayley williams vibes don't get me wrong but i hate the toxic gf character she plays in some of her songs like it is so unlikable to me idk,"I would classify this comment as Positive. The user explicitly states that they ""LOVEEE"" the artist's vibe, which indicates a strong positive sentiment towards their music. Although they express a dislike for the character she plays in some of her songs, it is not enough to outweigh the overall positive tone of the comment."
"it has the ""Bullet with a butterfly wings"" vibe.","I would classify this comment as Positive, because it is making a comparison to a well-known song (""Butterfly Wings"") that is often associated with positive emotions, implying that the music video being discussed also has a similar uplifting or inspiring quality."
"I LOVE this video!! The concept, the sashes, Liv screaming and jumping during the chorus, it’s actually perfect ❤","I would classify this comment as Positive. The use of all caps (""I LOVE"") and enthusiastic language (""it's actually perfect"") convey a strong sense of admiration and enjoyment towards the music video."
The chorus vocals sounded like disorted Withered chica’s voice from fnaf UCN 😭😭,"I would classify this comment as Positive. The use of emojis 😭😭, which typically indicate strong emotions such as excitement or joy, suggests that the commenter is enthusiastic about the music video and finds it engaging."
Feels 2012 vibes kinda,"I would classify this comment as Positive because it expresses a nostalgic sentiment, implying that the music video brings back fond memories of a specific time period (2012)."
The bangs look awful,"I would classify this comment as Negative. The use of the word ""awful"" clearly expresses a strong negative sentiment towards the subject's hairstyle."
She's copying the rhythm of Muse. Time is running out.,"I would classify this comment as Negative, justifying my answer by stating that the commenter is making an accusation that the artist is copying another band's work (Muse), which implies a negative opinion about the originality and creativity of the music video."
"U know I wanna tell u like somany times but I held it up to my self but they are making me say it, you know church is million and billions of times the psychology therapy true they just loop around on the same emotions. Finally have to say it now","I would classify this comment as Positive. The user seems to be expressing gratitude towards the content's impact on their life, stating that ""church"" (likely referring to the song or artist) has helped them process emotions and overcome struggles, which is a positive sentiment."
Im sorry but I’m hearing telephone from lady Gaga in the chorus 1:42,"I would classify this comment as Neutral. The commenter is expressing disappointment or surprise at the similarity to Lady Gaga's song ""Telephone"", which suggests they may not have been impressed with the music video, but their tone is more observational than negative or critical."
is anyone else getting gay vibes from this song???????????????????,I would classify this comment as Neutral. The comment expresses surprise and curiosity about the direction of the song's vibe rather than expressing a strong positive or negative sentiment towards the song itself.
Her lyrics is germaitc wow olovia rodrigo shes talented,"I would classify this comment as Positive. The user explicitly states that Olivia Rodrigo's lyrics are ""germatic"" (a compliment) and calls her ""talented"", indicating admiration and approval of the artist."
The cinematography and vibes of the actors/the entire video reminds me of the music video for “I’m not okay” by MCR 🤔 so good!! Loving this bop also 🥹🤩,"Positive

Justification: The comment uses enthusiastic language (""so good!!""), exclamation marks, and emojis (🤩) to express admiration and enjoyment of the music video, indicating a positive sentiment. Additionally, the user explicitly states they are ""loving"" the song, further solidifying the positive classification."
Avril Lavigne vibes anyone?,"I would classify this comment as Positive. The mention of Avril Lavigne's name is likely to evoke a positive emotional response from fans of her music, indicating that the commenter has a favorable opinion of the video."
Cute. Got a cherry vibe.,"I would classify this comment as Positive. The word ""cute"" has a positive connotation, and the mention of a ""cherry vibe"" suggests that the commenter is enjoying the music's upbeat and playful tone."
Man this would sound so good if the lyrics and point of the song was different 😭,"I would classify this comment as Neutral. The commenter is expressing a mixed sentiment, stating that the music itself has potential, but their opinion is tempered by disappointment with the lyrics and theme of the song."
"What the heck is this, the lyrics has no sense. Literally she's saying that he already forgot his ex and he is in love with her now...","I would classify this comment as Negative. The commenter expresses frustration and confusion towards the song's lyrics, indicating a disapproval or dislike of the music video."
It gives me Alanis Morrisette vibes and I love it 💕,"I would classify this comment as Positive. The user explicitly states that they ""love"" the video, indicating a strong positive sentiment towards it."
The worst song she ever made,"I would classify this comment as Negative. The use of the word ""worst"" is a clear indication of dislike towards the song and artist."
"You listen and wonder why you experience suicidal emotions.  Every sin is on display, pride, envy, covetness...you are what you eat. Take care kids","I would classify this comment as Neutral, as while it mentions negative emotions like suicidal feelings and describes some sins, the tone seems more cautionary or advisory than overtly negative or critical. The final sentence ""Take care kids"" also adds a touch of concern and positivity to the overall sentiment."
"Baby, I’m so obsessed with you too, Olivia I took one of the lyrics from her song, lol","I would classify this comment as Positive. The user's enthusiasm and affection towards the artist (""obsessed"") are evident, and their playful tone is also upbeat and lighthearted."
You can hear the chorus in telephone in this part 1:42,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the song's chorus being prominently featured at a specific time point (1:42), indicating their overall enjoyment of the music."
"Olivia Rodrigo does it again! 'Obsessed' is a powerful anthem with raw emotion and an addictive beat. The visuals are stunning, and Olivia's vocals are as captivating as ever. This song is definitely going to be on repeat for a while! 🔥","I classify this comment as Positive. The comment uses superlatives such as ""powerful"", ""addictive"", ""captivating"", and exclamation marks like """" to express enthusiasm and admiration for the music video, Olivia Rodrigo's performance, and the song itself."
This gives emo vibes…,"I would classify this comment as Neutral. The commenter is simply describing the emotions evoked by the music video without expressing a personal opinion or emotion about it, just providing an observation."
The chorus reminds me of 2 other songs she just came out with. That style and sound is very repetitive,"I would classify this comment as Negative. The commenter mentions that the song's style and sound are ""repetitive"", implying a lack of originality or variety, which has a negative connotation."
Nice sound and vocals… plus eye candy 😛,"I would classify this comment as Positive. The user mentions ""nice sound"" and ""vocals"", indicating they enjoy the music, and adds a playful touch with ""eye candy"", showing appreciation for the visual aspect of the video."
This giving me Taylor vibe 🐸,"I would classify this comment as Positive. The use of ""giving me"" suggests a strong connection to the song's style or feeling, similar to how someone might say they're getting a particular artist's vibe, implying admiration and appreciation for the music."
Olivia is so good at acting out insecurities and awkwardness. Love that this music video for obsessed is about the absurdity of beauty pageants. Adore the white gowns and sashes and her girl band are wearing tuxedos. And Olivia’s black dress and hair when performing! Brilliant genius lyrics! And how confidence she is at putting rock punk with her pop🖤🤍😍🥰🤩😘🎥📺💎🫶🏻🎬⚜️🏆👑 📝 🎵 🎶 📝 🌟 ✨ 🎸 🥁 🎤 👗,"I would classify this comment as Positive. The user uses superlatives such as ""so good"", ""love"", ""adore"", and ""brilliant"" to describe the music video, Olivia's performance, and the lyrics. They also use a range of enthusiastic emojis (e.g. 🤩, 😍, 🎉) to express their excitement and admiration for the content. Overall, the tone is overwhelmingly positive and celebratory."
"Catchy, I'm glad You Tube decided to play it!","I would classify this comment as Positive. The user uses the word ""catchy"" to describe the song, implying they enjoy its melody, and expresses gratitude towards YouTube for featuring it, indicating a positive sentiment towards both the music and the platform."
Me dio vibes de la era de ashly Simpson,"I would classify this comment as Positive. The commenter mentions ""vibes"" which implies they enjoyed the music video, and comparing it to Ashlee Simpson's era suggests they have a nostalgic or fond feeling towards it."
Deepa i there?,I would classify this comment as Neutral because it appears to be a simple inquiry or greeting rather than expressing a positive or negative sentiment towards the video.
Worst song😢,"Negative: The use of the crying emoji (😢) and the explicit statement ""Worst song"" clearly convey a negative sentiment towards the song."
broo this song / lyrics is sooo toxic lol.,"I would classify this comment as Negative. The user uses the phrase ""toxic"" to describe the song/lyrics, which implies a strong negative sentiment towards them."
She gives me Avril Lavigne vibes,"I would classify this comment as Positive. The commenter is referencing another artist known for their energetic and catchy sound, which implies they have a similar admiration for the current song/video."
The lyrics and meaning of this is the EXACT reason modern couples are miserable. My god the amount of serial killers and angry lesbian there are going to be,"I would classify this comment as Negative, justifying my answer with: The commenter's tone is critical and sarcastic, expressing disappointment in the song's lyrics and themes, which they believe contribute to societal issues."
Am I the only one who heard that my friend made a song just like this like the lyrics was😭😭,"I would classify this comment as Negative. The commenter expresses frustration and disappointment (""Am I the only one..."") and seems unhappy about their friend's song sounding similar to another one, indicating a negative sentiment towards the music or its similarity to another song. 😊"
"Honestly. I can't currently relate to 80% of her lyrics, but her feel is so unapologetic punk that I appreciate it.","I would classify this comment as Positive. The commenter may not be able to relate to the majority of the artist's lyrics, but they appreciate the ""unapologetic punk"" vibe and feel, indicating a positive sentiment towards the music."
"Weird chord progression in the chorus, kinda sounds unsettling. Really good symbolism for this song and the character she’s putting on","I would classify this comment as Neutral. The commenter has mixed opinions, mentioning something they don't like (the ""weird"" chord progression) while also appreciating other aspects of the video (the ""really good"" symbolism)."
This song gives the vibe of a comp het  girl projecting her attraction for guys ex onto him,"I would classify this comment as Positive. The commenter seems to appreciate the song's ability to convey a relatable theme and tone, using phrases like ""gives the vibe"" and describing it as ""comp het"" (a colloquialism for complex and heterogeneous), which indicates a positive sentiment towards the music."
SOOOO much 90s The Cranberries vibe ❤,"I would classify this comment as Positive. This is because the user explicitly states that they love the 90s vibe of the song, using superlatives (""SOOOO"") to emphasize their enthusiasm and affection for it. The heart symbol (❤) also adds a touch of warmth and fondness to the tone."
Giving me freaky friday vibes,"I would classify this comment as Positive. The phrase ""giving me"" implies that the commenter is having a strong emotional response to the video, and ""freaky friday vibes"" suggests that they are enjoying the nostalgic or carefree atmosphere of the song."
"Okay, lets analyze this with a summary. at 0:01, we can see 2 women. They both have pageants and it says ""Miss thought she was the one"" and ""Miss also thought she was the one,"" which can have several meanings on what its on. One, their his exes and they thought they were the one for him but they broke up somehow. They also dont seem very happy, and the blonde girl is smoking a cigarette to express emotional distress. Meanwhile, on this scene, 0:09 we can see that they are going to a ball. That could be another reason they thought they ""thought they were the one"" Meaning they didnt get to dance with the person they wanted. at 0:16, we see 2 women, ""Miss freshman year,"" and ""Miss our him in therapy"" Which can clarify these could be his exes. Now, ""Miss focus on my career"" could be the one Olivia is jealous over and and perhaps the somg is about. (A little side note after actually watching the video, 1:16 may actually the girl the song is about and therefore olivia is jealous of, unless its about more of than of them.)","I would classify this comment as Positive.

The comment's tone is analytical and thoughtful, with the author providing a detailed summary of the music video. The language used is objective and neutral, without any negative or critical undertones. The commenter even provides a ""little side note"" to clarify their interpretation, showing a willingness to engage in constructive discussion. Overall, the comment exudes a positive and engaged tone."
Were is fucking lyrics,"I would classify this comment as Negative. The use of strong profanity (""fucking"") indicates a strongly negative sentiment towards the song's lyrics or the video itself."
"god, these  lyrics are just so realistic","I would classify this comment as Positive. The use of ""god"" (with a lowercase ""g"") to express enthusiasm and ""so realistic"" implies that the commenter is impressed and appreciative of the song's relatability."
"She is angry, loud, and annoying. Is she always mad about something?","I would classify this comment as Negative. The commenter uses strong negative language to describe the singer's behavior, calling her ""angry,"" ""loud,"" and ""annoying"", which indicates a clear disapproval or dislike of her performance."
So generic....,"I would classify this comment as Negative. The use of the word ""generic"" implies that the commenter is expressing disappointment or dissatisfaction with the video's originality or creativity."
Olivia Rodrigo and Madonna have similar vibes,"I classify this comment as Positive. The commenter is expressing a favorable comparison between two artists, implying that they enjoy and appreciate their styles being similar."
"When Olivia did that one acoustic set that’s on YT (probably years ago now), I went down a rabbit hole searching for the drummer. Hayley Brownwell, such a badass. Love them all!","I would classify this comment as Positive. The user is expressing admiration and enthusiasm for the music and the drummer, using words like ""badass"" and ""love"" to convey their positivity towards the artist and their work."
Some reason this is giving Freaky Friday vibes,"I would classify this comment as Neutral. The commenter is making a comparison between the song/video and another popular song/TV show (""Freaky Friday""), but it's not an emotional evaluation (positive or negative) of the content, rather a descriptive observation."
