comentario,resposta_api
". I’m old, so some of you might not remember them…but to me it’s giving NIN vibes. And I love it so much.","I would classify this comment as Positive. The commenter explicitly states ""And I love it so much"", indicating a strong positive sentiment towards the music video."
are we in the year 2010? i mean this is so alejandro's vibe,"I would classify this comment as Neutral. The commenter is referencing another popular song/video by Lady Gaga (Alejandro), but they are not expressing a strong opinion or emotion about the current video, only making a observational comparison."
"""Bloody Mary"" vocals.","I would classify this comment as Neutral. The commenter is providing specific feedback about the vocals of the song ""Bloody Mary"", without expressing any emotional tone or opinion about the song itself."
Born this way vibe 😍,"I would classify this comment as Positive. The use of the phrase ""Born this way vibe"" likely references Lady Gaga's iconic song and implies that the commenter loves the music and its energy, while the smiling face emoji (😍) further emphasizes their enthusiasm and positive sentiment towards the video."
"I was not prepared for Gaga to reintroduce her industrial pop, midtempo era: a Rezzmau5 remix of this would go crazy.","I classify this comment as Positive because the commenter is expressing enthusiasm and excitement about Lady Gaga's music, using words like ""not prepared"" which implies a pleasant surprise, and imagining a hypothetical remix that could be popular (""go crazy"")."
"Gotta give her credit, when alls said and done.. it comes down to the songs.. and her Melodie’s are always catchy, fair play","I would classify this comment as Positive. The commenter is giving credit to the artist and praising their melodies as ""catchy"", using positive language such as ""fair play""."
This reminds so much of Rezz with the industrial vibes,"I would classify this comment as Positive, justifying that it expresses admiration for the similarity to another artist's style, implying that the commenter enjoys the industrial vibes and the overall music."
I just wish it was faster... Love the vocals!  The tempo is giving Woman's World tho,"I would classify this comment as Neutral with a hint of Positivity. The commenter expresses a minor disappointment with the tempo, but their praise for the vocals (""Love the vocals!"") and appreciation for the song's theme (""Woman's World"") outweighs the negative sentiment, making it overall neutral with a positive undertone."
"2:08 dark synth music, the theme is amazing","I would classify this comment as Positive. The user mentions that the ""theme"" (presumably referring to the song's concept or storyline) is ""amazing"", indicating a strong positive sentiment towards the video."
"If only she could really do that in real life, it would be great but she can't ! She's herself sick : Depression-PTSD- Fibromyalgia. It's a lot for one person...If she can heal a soul temporarily, It's through her music, that's it. With all the due respect Gaga, just speaking the truth. ❤ Well, it's just a song after all nothing more, not a treatment but thank you for the entertainment Miss Gaga, pretty catchy pop/metal song.","I would classify this comment as Positive, as despite expressing some limitations and concerns about Lady Gaga's abilities, the commenter ultimately shows appreciation for her music and acknowledges its therapeutic value (""it can heal a soul temporarily""), ending with a positive tone by thanking Gaga and calling the song ""pretty catchy""."
"Loved it but i hope the rest of the era to be less generic pop, we deserve that old testament gaga","I would classify this comment as Positive. Although the commenter expresses a desire for more unique music from Lady Gaga (""less generic pop""), their overall tone is enthusiastic and admiring, using the phrase ""Loved it"" to describe the video."
OHHH  Y GOODDDDDDDDDD IM GETTING NOSTALGIC FEELINGS,"I would classify this comment as Positive. The excessive use of ""Y"" and ""D""s emphasizes the commenter's enthusiasm and excitement, indicating a strong positive sentiment towards the music video."
Amazing vocal,"Positive: The commenter is expressing admiration for the singer's vocal performance, using the word ""amazing"" to convey enthusiasm and approval."
2012 vibes,"I would classify this comment as Positive. The mention of ""vibes"" implies a sense of nostalgia and fondness for the song's style, which is conveyed in a positive tone."
American Horror Story vibes...LOVE IT,"I would classify this comment as Positive, because the word ""LOVE IT"" is a clear expression of enthusiasm and admiration for the music video. The mention of American Horror Story being a similar vibe adds to the positive tone by implying that the commenter appreciates the dark and edgy atmosphere of the video."
Promising... Born This Way era vibes for this new album?! Lets hope so.,"I would classify this comment as Positive, because despite expressing uncertainty with the phrase ""Lets hope so"", the overall tone is hopeful and enthusiastic, suggesting that the commenter is looking forward to the new album's release."
"so Halloween vibes, in love 🍂🎃","I would classify this comment as Positive. The use of enthusiastic language such as ""in love"" and emojis like 🍂 and 🎃, which evoke a sense of excitement and celebration, indicate a strong positive sentiment towards the music video."
Queen of the Damned vibes,"I would classify this comment as Positive. The mention of ""Queen of the Damned"" likely references a popular vampire-themed movie or book series, implying that the commenter has a strong affinity for the dark and mysterious atmosphere or aesthetic, which is often associated with positive emotions such as excitement or fascination."
I looooove how much power she has in her vocals. I'm so glad she's back.,"Positive!

Justification: The commenter uses enthusiastic language (""looooove""), expresses gratitude for the artist's return, and highlights their vocal abilities in a positive light."
Best vocals ever ❤❤❤❤❤ Mother Monster is back!,"I would classify this comment as Positive. The use of multiple heart emojis (❤❤❤❤❤) and the enthusiastic language (""Best vocals ever"", ""Mother Monster is back!"") convey a strong sense of admiration and excitement for the artist's performance."
"I love how sexy it is as a result, those lyrics are so juicy, I love it and can listen to it all day as well, lol! 💯","I would classify this comment as Positive. The user explicitly states they ""love"" the video, find it ""sexy"", and think the lyrics are ""juicy"" and enjoyable, indicating a strong positive sentiment towards the music and its presentation."
Morticia and Gomez vibes.,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the music video by comparing it to their favorite TV show characters, indicating a positive association with the content."
"This is so fantastic. The raw, campy and passionate vocals, like a rock or metal song, the epicness of the adlibs and the harmonies, the heavy and hard as fuck synth pop or industrial rock instrumental(its giving me 2000s vibes, kinda like Marilyn Manson-esque, the spooky lyrics, the overall Halloween-ish vibe to it, the darkness of it all, it's so precious, it's giving Government Hooker, Heavy Metal Lover and BTW in general vibes, but in a more edgy and chaotic and thriller movie way, I love it. It's so Gaga🖤🤩✨","I would classify this comment as Positive. The commenter uses superlatives such as ""so fantastic"", ""precious"", and expresses their love for the song, indicating a strong positive sentiment towards the music video."
"500,000 of these views are from me alone. Promise. I CANT GET ENOUGH IT HASNT EVEN BEEN OUT 24 HOURS AND THIS SHIT IS INGRAINED IN MY BRAIN. I NEEDED THIS GAGA. Inject it into my veins now, I need more and more. Please and thank you. Like, this is giving me 2010 Gaga mixed with 2024 Gaga, and it’s giving me everything I’ve needed this year. Like. WOW. The Rob zombie vibes are KILLING ME.","I classify this comment as Positive. Justification: The commenter uses strong language to express their enthusiasm and admiration for the music video, stating that they ""can't get enough"" and needed it to feel satisfied. They also compare it favorably to previous Gaga eras and use superlatives like ""WOW"" to emphasize their excitement."
excellent bass synth sounds,"Positive: This comment expresses admiration for the musical elements of the video, specifically praising the ""bass synth sounds"", indicating a positive sentiment towards the music."
It's just ok. I wish the lyrics were a little better. 🤷‍♂,"I would classify this comment as Neutral. The user is not overly enthusiastic about the song, stating it's ""just ok"", but they also provide a constructive criticism by suggesting the lyrics could be improved, showing some level of engagement with the content."
"""The fame Monster Age"" Vibe","I would classify this comment as Neutral. The phrase ""Vibe"" is often used to describe a feeling or atmosphere, rather than expressing a strong opinion about the song itself."
Judas vibes 😍😍😍😍😍,Positive: The excessive use of smiley faces (😍) and enthusiastic tone convey a strong positive sentiment towards the music video.
This song literally brings me back to when I first heard Gaga. Nobody beating these hooks 🤩,"I would classify this comment as Positive. The user is expressing nostalgia for a memorable experience associated with the artist (Lady Gaga), and they're also praising the song's ""hooks"" with an enthusiastic emoji (🤩)."
RedOne vibes..Love it!!!,"I would classify this comment as Positive. The use of ""Love it"" and the enthusiastic tone (""RedOne vibes"") convey a strong positive sentiment towards the music video."
Yeahhhh nice beat,"Positive: The commenter uses the enthusiastic phrase ""Yeahhhh"" and praises the song's ""nice beat"", indicating they are enjoying the music."
"Gaga's new Release »Disease« marks the start of her 7th Studio Album, known to her fans as LG7. This dark, theatrical track explores themes of illness and healing, contrasting with the energy of her previous Chromatica-Hits. Lyrics shared online hint at Gaga's role as a healer, featuring lines like »I can heal your disease« which have sparked excitement and theories among her fanbase. Fans have discovered cryptic hints and lyrics in Gaga's social media posts, inc. a countdown on her website and playlists alluding to her artistic focus on the themes of »illness« and »recovery« 😉","I would classify this comment as Positive, justifying that it expresses enthusiasm and excitement for Lady Gaga's new music release and album, with phrases like ""marks the start of her 7th Studio Album"" and ""excitement and theories among her fanbase""."
Bloody marry vibes but darker,"I would classify this comment as Positive. Although it mentions ""bloody"" which could imply some level of darkness or intensity, the overall tone is positive due to the use of ""marry"" which implies a sense of romance and happiness."
🎩 🪄 swallows the beats 🎩 🪄,"I would classify this comment as Positive because it uses enthusiastic language and emojis to express admiration for the song's instrumental ""beats""."
Getting very heavy Prince of Egypt vibes !!! Here for it !!!,"I would classify this comment as Positive. The use of excited language (""Here for it!!!"") and enthusiastic tone suggest that the commenter is thoroughly enjoying the music video and is eager to share their enthusiasm with others."
Song is brand new but feels nostalgic. Brings me back to 2011,"I would classify this comment as Positive. The commenter uses positive language, expressing nostalgia and appreciation for the song's ability to bring them back to a specific time period, indicating they have a strong emotional connection to the music."
Vocals ❤❤,"I would classify this comment as Positive. The use of multiple heart emojis (❤❤) is a common way to express strong enthusiasm and admiration, indicating that the commenter has a very positive sentiment towards the vocals."
Silent hill vibes 😮 anyone?,"I would classify this comment as Positive. The use of emojis, such as 😮, suggests excitement and enthusiasm for the music video's theme, which is reminiscent of Silent Hill, implying that the commenter enjoyed the creative direction."
Sounds like a deep cut off ArtPop or Fame Monster. Nothing innovative or special.,"I would classify this comment as Negative. The commenter expresses disappointment with the song, stating it doesn't offer anything new or exciting, which indicates a negative sentiment towards the music."
"IT'S GIVING!!! The Cure"" vibe I'm so here for this mother monster","I would classify this comment as Positive. The commenter uses enthusiastic language (""IT'S GIVING!!!"") and expresses their admiration for the music video's aesthetic (""The Cure"" vibe) and artist (calling Lady Gaga ""mother monster""), indicating a strong positive sentiment towards the content."
First album Gago vibes is a really good thing. This song could have easily BEEN on the first album. So rare that I hear actual good pop music.,"I would classify this comment as Positive. The commenter uses phrases like ""really good thing"", ""could have easily been"" (implying it's a great fit), and ""actual good pop music"" to express enthusiasm and approval for the song."
Love it!  It's got some great industrial tones to it... Reminds me of early NIN or Skinny Puppy.,"I classify this comment as Positive. The use of ""Love it!"" and the enthusiastic tone convey a strong appreciation for the music video, and the comparison to influential bands like Nine Inch Nails (NIN) and Skinny Puppy suggests a high level of admiration for the artist's style and sound."
The beat DROP… This song holy fuckkk she is so back!!!🔥🔥🔥,"I would classify this comment as Positive. The use of enthusiastic language such as ""DROP"", ""holy fuckkk"", and the repeated 🔥 symbols conveys a strong sense of excitement and admiration for the artist's performance."
That beginning scale is beautiful. I’m not sure what mode it’s in or key signature but I’m very much in love with her detail to music 🎶. That minor sound  really caught my attention immediately.. Also the lyrics and sound are so dark but very relevant to what’s happening. It has such eerie undertones. ❤ welcome back mother monster ❤️ 👺,"I classify this comment as Positive, because although it expresses some criticisms (not knowing the mode or key signature), the overall tone is enthusiastic and admiring, with praise for the artist's attention to detail, sound, and relevance of the music."
It's a great song. But it somewhat kinda hurts me to listen to... Deeply... Like an open wound... 🃏,"I would classify this comment as Positive because despite mentioning that the song is emotionally painful, the user still praises the song as ""great"", showing that their overall sentiment towards the music is positive."
"The verses have a great melody; enjoying the new, deeper, darker vibe.","I would classify this comment as Positive. The user mentions specific things they like about the song (""great melody"") and uses positive adjectives (""new"", ""deeper"", ""darker"") to describe their experience of it."
"I'll create another Google account to like this video twice, cuz 1 is not enough. I know the live vocals for this will be DIVINE",I would classify this comment as Positive. The commenter's enthusiasm and desire to show their appreciation by creating multiple accounts to like the video twice demonstrates a strong positive sentiment towards the music video.
Anyone else get complete head to toe goosebumps from how powerful her voice is?,"I would classify this comment as Positive. The commenter uses enthusiastic language (""complete head to toe goosebumps"") and explicitly states their admiration for the singer's voice, indicating a strong positive sentiment towards the video."
"This feels so witchy and dark...Like The Craft, the vibe I'm getting: Lydia meets Agatha and make friends with Delia","I would classify this comment as Positive. The user is expressing enthusiasm for the ""witchy and dark"" atmosphere of the video, drawing parallels to a popular cult classic film and comparing the characters to their favorite ones from the movie, indicating a strong emotional connection and appreciation for the content."
"Listen to it through some buds or headphones, the vocal and instrumental layering is insane! Gaga just understands music!","I would classify this comment as Positive. The commenter uses enthusiastic language (""insane""), expresses admiration for Lady Gaga's understanding of music, and encourages others to experience the song in a way that will enhance its quality (listening through headphones). Overall, the tone is overwhelmingly positive."
This Song is reminding me of Michael Jackson's Morphine don't know why it's just in my mind giving same vibe and the powerful effect drugs give.,"I would classify this comment as Neutral. The commenter is simply stating an observation about the song's resemblance to another artist's work, without expressing a positive or negative opinion about the video itself."
the beat is so artpop...,"I would classify this comment as Positive. The use of ""so"" to emphasize the adjective ""artpop"" suggests that the commenter has a strong affinity for the song's style and is expressing enthusiasm."
Anyone else getting Nine Inch Nails vibes in the best way?,"I would classify this comment as Positive. The user is expressing excitement and enthusiasm about the song's similarity to Nine Inch Nails' style, indicating that they are enjoying the video and have a positive association with it."
Love the Nine Inch Nails vibes,"I would classify this comment as Positive. The user explicitly states they ""love"" the similarity to Nine Inch Nails, indicating a positive sentiment towards the music video's style or aesthetic."
I love this song but im christian and some of these lyrics are convicting 😔,"I would classify this comment as Positive because despite having some reservations about certain lyrics, the user's overall tone is enthusiastic and affectionate towards the song."
It’s giving me The Fame energy era vibes and I’m here for it,"I would classify this comment as Positive. This is because the user explicitly states that they are ""here for it"", implying enthusiasm and approval towards the music video's aesthetic and vibe, which is reminiscent of Lady Gaga's popular era, ""The Fame""."
Monster mama is back where she belongs🎉❤😊 this may have trace beats of all the previous  hits but i am not complaining 😂😅,"I would classify this comment as Positive. The use of enthusiastic emojis such as 🎉, ❤, and 😊, along with phrases like ""Monster mama is back where she belongs"" and ""not complaining"", convey a sense of excitement and satisfaction, indicating a positive sentiment towards the music video."
"i can't believe i finally entered the new era of Mother Monster again, this is so emotional for me 😢 thank you for put such an incredible song, love, LM ❤","I would classify this comment as Positive. The commenter expresses strong emotions (emotional) and gratitude (""thank you"") towards Lady Gaga/Mother Monster, indicating a positive sentiment towards the artist and her music."
SAW vibe?,"I would classify this comment as Positive. The commenter is referencing the popular horror franchise ""Saw"", implying that they have a strong emotional connection to the music video's theme, tone, or style, which suggests a positive sentiment."
"The song itself gives me ""Björk's 'Army of Me'"" vibes","I would classify this comment as Positive. The commenter is comparing the song to Björk's iconic track ""Army of Me"", which implies that they have a high level of enthusiasm and admiration for the song, and are likely enjoying it just as much as they do the reference song."
"Her music is always so fun and upbeat!!! Her vocals are really good here, I like the Dark Metal Vibez","I would classify this comment as Positive. The commenter uses enthusiastic language (""so fun"", ""really good""), expresses appreciation for the singer's vocals and musical style (""I like""), and includes emojis that convey excitement (!!!!). Overall, the tone is energetic and praising."
This kinda giving bloody marry vibe,"I would classify this comment as Positive, justifying my answer with: The use of ""kinda"" and ""giving"" suggests that the commenter is generally enjoying the music video's atmosphere and tone, which evokes a positive sentiment."
its giving the fame vibes and born this way i love itttttt GAGAAAa xo,"I would classify this comment as Positive. The commenter uses enthusiastic language (""love itttttt"", ""GAGAAAa"") and mentions specific songs that they enjoy, indicating a strong positive emotional response to the music video."
Its awful literally,"I would classify this comment as Negative. The word ""awful"" is a strong negative adjective that clearly expresses a dislike for the music video."
worst song of the year,"I would classify this comment as Negative. The comment explicitly states that the song is ""worst"", which indicates a strong negative sentiment towards the song."
MEH. Forgettable music.,"I would classify this comment as Negative because it uses a dismissive tone (""Meh"") and describes the music as ""Forgettable"", which implies that the commenter found it unmemorable and unimpressive."
I just got the judas nostalgia ! Sick song sick beats 🥶,"I would classify this comment as Positive. The user mentions getting ""juda"" (a feeling of nostalgia) which implies a strong emotional connection to the song, and describes it as ""Sick"" twice, emphasizing their enthusiasm and approval."
"ok loving the music, but those lyrics are very very very coming from evil... literly its like: come on! im the devil and beg for what you want me to give you... daamn gaga, this is very diabolic, you cant deny.","I would classify this comment as Neutral with a hint of Negative. The commenter starts off positively by stating they ""love"" the music, but then expresses strong negativity towards the lyrics, using words like ""evil"", ""diabolical"", and ""come on!"" to emphasize their disapproval. Overall, while there is some positivity towards the music, the majority of the comment's tone is critical."
Vibesss,"I would classify this comment as Positive. The use of ""vibes"" (a colloquialism for good energy) suggests that the commenter is expressing approval or enthusiasm for the music video."
GAGA that fucking vocal on the bridge!!!! I LIVEEEEEE,"Positive!

Justification: The comment is overwhelmingly enthusiastic, using superlatives like ""GAGA"", ""fucking"", and ""I LIVEEEEEE"" to express extreme admiration for the singer's vocals."
Anybody getting Nine Inch Nails Closer vibes here?,"I would classify this comment as Positive. The user is expressing excitement and similarity to a well-known and popular song (Nine Inch Nails' ""Closer""), indicating a positive sentiment towards the music video."
2024 was such a nostalgic year for music. I loved this year 100% 100%,"I would classify this comment as Positive. The commenter uses enthusiastic language (""loved""), exclaims it was ""100% 100%"", and expresses nostalgia, which indicates a strong positive sentiment towards the music year of 2024."
I’m gonna dieeeeeeeee😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 die with happy emotional,"I would classify this comment as Positive. The excessive use of the word ""die"" and the emojis 😭 represent a strong emotional response, suggesting that the commenter is extremely enthusiastic and moved by the music video."
"How synthwave of her, now this is right in my lane!","I would classify this comment as Positive. The user uses enthusiastic language (""right in my lane!"") and expresses excitement about the music being ""synthwave"", which implies they enjoy the genre and are pleased with the video's content."
Very forgettable track.,"I would classify this comment as Negative. The phrase ""very forgettable"" has a negative connotation, implying that the song is not memorable or impactful."
It's like my prescribed benzodiazepines are singing to me😔 Lyrics hit hard and the song is just marvellous ❤ Go Gaga,"I would classify this comment as Positive. The commenter uses words with strong positive connotations such as ""marvellous"" and emojis like ❤, indicating a very favorable opinion of the music video."
Her lyrics are Stupid Gaga this is a JOJO SIWA type song.  Sad she tried to sing loud at end like song was banging,"I would classify this comment as Negative. The commenter uses strong language to criticize the singer's lyrics (""Stupid"") and singing style, calling the song ""JOJO SIWA type"" which is likely meant as an insult. While they do mention that the song was ""banging"" at the end, their overall tone is critical rather than praising."
BORN THIS WAY x THE FAME MONSTER vibes and i’m here for it,"I would classify this comment as Positive. The phrase ""here for it"" is a strong expression of enthusiasm and approval, indicating that the commenter enjoys the music video's vibe."
This is so Born This Way vibes and I'm here for it!!!,"I would classify this comment as Positive. The use of enthusiastic language such as ""so"" and ""here for it"" conveys a strong sense of excitement and approval towards the music video, making it clear that the commenter has a positive sentiment about it."
❤🔥💥Chorus Disease = Chorus P!nk’s Try 💥🔥❤,"I would classify this comment as Positive. The use of emotive emojis (❤, 🔥, 💥) and the comparison of ""Chorus Disease"" to a popular artist's song (""Try"" by Pink), implies that the commenter is excited and enthusiastic about the music video."
I am so glad its almost 4 minutes long. Its very catchy as well. I love it. Welcome Back Gaga!,"Positive: The commenter explicitly states they ""love"" the song and uses enthusiastic language (""so glad"", ""very catchy""), indicating a strong positive sentiment towards the music video."
"I hear a lot of influence from the Nine Inch Nails song ""Closer"". Has the downed tones of a lot of 90's grunge.","I would classify this comment as Neutral. The commenter is making an observation about the music video, noting influences and similarities to other artists, without expressing a positive or negative opinion."
"No soy muy fan de gaga pero el beat es la osti*, el tema se repite mucho, pero el beat, GG al productor","I would classify this comment as Neutral. The commenter expresses some criticism (""el tema se repite mucho""), but overall they seem to appreciate the song's beat and give credit to the producer, which balances out their negative sentiments."
"This song is so SCORPIO MOON, love its dark vibes, Gaga is back, can’t wait to listen to the album 🖤♏️🌙🦂","I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""love"" and ""can't wait"", and praises the song's ""dark vibes"" and Lady Gaga's return to music, indicating a strong positive sentiment towards the song."
The instrumental is interesting. The lyrics -not sure if it is mine.,"I would classify this comment as Neutral. The commenter finds the instrumental ""interesting"", which shows some level of engagement with the song, but their uncertainty about the lyrics suggests they are not strongly attached to either liking or disliking the music."
"The song has a dark pop vibe to it and similarities to ""you should see me in a crown"" by Billie Eilish.","I would classify this comment as Neutral. The commenter is simply describing the song's genre and comparing it to another artist's work, without expressing any emotional opinion or sentiment about the video itself."
"Scale from 1 to 10. The song deserve 4 points.  So boring, the lyrics are silly","I would classify this comment as Negative. The user expresses their disappointment with the song by stating it ""deserve[s] 4 points"" (implying it's not good) and calls the lyrics ""silly"", which is a derogatory term."
"I'm sure someone else has mentioned this but these beats are totally reminiscent of ""Bloody Mary""","I would classify this comment as Positive. The commenter is expressing their appreciation for the song's similarity to another well-liked track, indicating a positive sentiment towards the music video."
"Só sou eu ou mais alguém achou uma vibe dos discos da Demi Lovato, holy fuck  e o revamped?","I would classify this comment as Positive. The use of the phrase ""holy fuck"" is an enthusiastic expression, and the mention of finding a ""vibe"" similar to Demi Lovato's music suggests that the commenter is excited about the song or artist."
Not a fan of the lyrics but overall it's 👌🤌,"I would classify this comment as Neutral, because although the commenter expresses dislike for the lyrics, they also use emojis to convey a generally positive sentiment (👌 and 🤌) indicating that their overall opinion is not entirely negative."
0:11 THE BEAT DROP IS SICKENING,"Positive: The commenter uses the phrase ""SICKENING"" to express their enthusiasm and admiration for the beat drop, indicating a strong positive reaction."
"LOVE GAGA!  ESPECIALLY HER HAIR TUNE!  LYRICS SPEAK OF SOMEONE WHO IS   MIGHTY ARROGANT AND COCK-SURE OF HIM/HERSELF, YES?   YOUR EGO NEEDS SOME REALITY THERAPY, I BELIEVE. YOUR DISEASE INCLUDES DELUSIONS OF GRANDURE . . . PERHAPS A PSYCHIATRIC REFERRAL?  JUDGE NOT LEST YE BE JUDGED. READ YO BIBLE MORE CLOSELY.","I would classify this comment as Negative, but with a twist. On the surface, it appears to be negative due to its harsh language and personal attacks on Lady Gaga. However, upon closer reading, it's clear that the commenter is actually criticizing Lady Gaga's lyrics and perceived ego rather than the artist herself. The tone is somewhat tongue-in-cheek and self-referential, with the commenter warning others not to judge Lady Gaga without first checking their own moral compass (hence ""Judge not lest ye be judged"")."
❤ I am the biggest fan of Lady Gaga and my in love  with  this song I am so happy that Lady Gaga is back and I hope she will do a tour I really love the disease. The lyrics of just amazing Lady Gaga has done a good job on disease and I can’t believe it’s her new single coming of her new album. I’m just so happy and excited and what Lady Gaga is going to do next and I like Lady Gaga in the new Joker film two Lady Gaga is so amazing. I just love her,"I would classify this comment as Positive. The commenter expresses their enthusiasm and admiration for Lady Gaga, using words and phrases such as ""biggest fan"", ""in love"", ""so happy"", ""amazing"", and ""so amazing"" to describe their feelings towards the artist and her music."
damn the OG gaga is back. That crazy powerful voice! omg goosebumps!,"I would classify this comment as Positive. The user expresses enthusiasm and admiration for Lady Gaga's return and her powerful voice, using superlatives like ""crazy"" and ""omg"" to emphasize their excitement."
Too much 2014-2017 vibes 🥹😭,"I would classify this comment as Positive. The use of ""vibes"" with a smiling face emoji (🥹) and crying laughing face emoji (😭) suggests that the commenter is expressing nostalgia and fondness for the mentioned time period, which implies a positive sentiment towards the music video or its era."
No melody..no tune..this is utter crud LMAO,"I would classify this comment as Negative.

The words ""utter crud"" clearly express a strong dislike for the song, but the inclusion of ""LMAO"" (Laughing My Ass Off) suggests that the commenter is also aware of the absurdity or humor in their negative reaction, making it slightly more playful and less serious."
This is so perfect illusion with The fame beats,"I would classify this comment as Positive. This is because the user describes the video as ""perfect"" and explicitly mentions their favorite song/artist (""The Fame""), indicating enthusiasm and appreciation for the content."
The beginning gives Rezz vibes and for some reason she sounds like Miley in this song...,"I would classify this comment as Neutral. The commenter is simply stating their observation about the song's sound and style, without expressing any strong positive or negative emotions towards it."
"Seems like someone's been listening to ""Un Millón de Años Luz"" and ""Juegos de Seducción"" by Soda Stereo, isn't it? Nonetheless it's a brilliant song, Stefani. Keep it up: if your album's playing on the key of Latin American early synthpop and new wave, you're gonna hit a home run girl. Easily your best first single in more than a decade.","I would classify this comment as Positive. The commenter explicitly states that they think the song is ""brilliant"" and that Stefani will ""hit a home run"", indicating strong praise and approval."
LOVE IT!!!!!!!!!!  Total  born this way vibes which i love. She is speaking to the nurse in me!,"I would classify this comment as Positive.

The enthusiastic use of ""LOVE IT!!!!!!!!!!"" and phrases like ""Total born this way vibes which I LOVE"" clearly convey a strong positive sentiment towards the music video. The commenter also mentions that the song is ""speaking to [them]"" in a personal and relatable way, further emphasizing their positivity."
"It's giving me ""Bad Romance"" era vibes, and I'm here for it!!❤","I would classify this comment as Positive. The user explicitly states they're ""here for it,"" indicating enthusiasm and approval, and the reference to a well-known popular song (""Bad Romance"") adds to the positive tone."
"The cure vibes, i love it!","I would classify this comment as Positive. The use of ""i love it"" explicitly expresses a positive sentiment towards the music video."
A.I lyrics,"Neutral

I classify this comment as Neutral because it is simply stating the title of the song (""A.I lyrics"") without expressing any opinion or emotion about the content or quality of the music."
"Isso é TAO the fame monster,  mas ao mesmo tempo parece ser bem diferente dele. Gaga lenda","I would classify this comment as Positive. The commenter is expressing admiration for Lady Gaga's unique qualities (""lenda"" means ""legend"" in Portuguese), indicating a positive sentiment towards her and her music."
Excellent. The song´s progression it´s so exciting that the running time seems too short. You just want more. Cannot wait the album.,"I would classify this comment as Positive. The commenter uses phrases such as ""Excellent"", ""exciting"", and ""Cannot wait"" to express their enthusiasm and anticipation for the music, indicating a strong positive sentiment towards the song and upcoming album."
There is literally NO MELODY,"I would classify this comment as Negative. The commenter's use of the word ""literally"" emphasizes their strong dislike for the lack of melody in the song, making their sentiment clear."
This beat reminds me of Britney's Blackout era. :),"I would classify this comment as Positive. The user mentions that the beat ""reminds"" them of a specific era of another artist's music, which implies admiration and nostalgia for that era, indicating a positive sentiment towards the video. The smiley face at the end (:) also reinforces this classification."
"Que perfeição de clipe  ❤ vibe meio alienígena  , ela mesmo se mata ❤❤❤","I would classify this comment as Positive. The use of words like ""perfeição"" (perfection) and multiple heart emojis ❤❤❤ convey strong enthusiasm and admiration for the music video, indicating a positive sentiment."
gives matrix club vibes,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the music video's style, comparing it to ""matrix club vibes"", which suggests they enjoyed the futuristic and energetic atmosphere presented in the video."
"Crlh me senti em 2010 novamente, que saudade desse tempo ❤️","I would classify this comment as Positive. The use of the word ""saudade"" (a Portuguese term for a deep emotional state of melancholic nostalgia) and the heart symbol ❤️ suggest that the commenter is expressing a fond or wistful sentiment, indicating a positive emotional tone towards the video or memory associated with it."
Such an awesome song! I love the vocals 😍😍😍,"Positive: The commenter uses enthusiastic language (""awesome""), expresses their admiration for the song's quality (vocals), and adds multiple smiling emojis to convey their excitement."
How come the lyrics and the beat and even the voice sounds like Jann?The beat and the lyrics is almost exactly like Jann's song Charisma.Gags voice even sounds like Jann's voice!How come Gags music is like this now?,"I would classify this comment as Negative. The commenter seems to be expressing disappointment or frustration that the video sounds too similar to another artist (Jann), implying that they were expecting something more unique and original from the featured artist (Gags)."
Lol this was the most divisive song in fantano's weekly track review for putting it in worst track. He was 100% correct 😭,"I would classify this comment as Negative. The user is expressing agreement with Pitchfork's music critic Anthony Fantano's negative assessment of the song, using words like ""worst"" and ""divisive"", which convey a sense of disapproval and criticism towards the song."
"This is giving me serious Trent Reznor vibes.  I don't know if he was involved in the production, but a Gaga/Trent collaboration would be mind-blowing! 🖤🖤🖤","I classify this comment as Positive. The user expresses admiration for the music video's similarity to Trent Reznor's style and enthusiasm for the potential of a Gaga-Trent collaboration, conveying a sense of excitement and appreciation."
"I thought that the lyrics at the beginning ""I heard you're begging for life"" were ""I heard you play give a life"". I think i play too much fnaf...","I would classify this comment as Neutral. The commenter is simply stating their initial misunderstanding of the lyrics and then making a humorous connection to their own gaming habits, showing no strong emotion or opinion about the music video itself."
"What a song, I'm dancing with it's every beat, perfect song after a very long time, ❤❤❤❤❤❤️❤❤❤❤","I would classify this comment as Positive. The user explicitly states that the song is ""perfect"" and expresses their enthusiasm by writing that they're dancing to its every beat, using multiple emojis to convey their joy and admiration."
I listened to this song on 1.25x on accident for the first listen a few days ago and so when I watched the MV just now I was SHOCKED at how slow it was… I HIGHLY recommend listening to this song at 1.25x song it becomes so much more upbeat and actually could be a good clubbing song while maintaining the originality of the production!,"I classify this comment as Positive. The commenter is excitedly recommending the song to others, calling it ""upbeat"" and suggesting it would be great for clubbing, showing enthusiasm and support for the music."
Sorry gaga but tho chorus is boring and lyrivcs are pretty bad. There is no deep in this song. Same as Katy Peery was deceiving this is little bit less but still deceiving,"I would classify this comment as Negative. The commenter explicitly states that the chorus is ""boring"" and the lyrics are ""pretty bad"", indicating a strong negative sentiment towards the music video."
