comentario,resposta_api
Die with a smile on top of lyrics in the billionaire people of world,"I would classify this comment as Positive. The phrase ""die with a smile"" is an idiomatic expression meaning to be content and happy until the end, which conveys a positive sentiment, and the mention of being part of the ""billionaire people of world"" implies wealth and success, further reinforcing the positive tone."
"Its not just a song is a feeling, emotions , pain and happiness. Truly iconic song , just feel this song 😌","I would classify this comment as Positive. The user uses superlatives such as ""truly iconic"" to describe the song, and their emotional connection to it (""a feeling, emotions, pain and happiness"") is presented in a positive light, with a smiling face emoji (😌) indicating enthusiasm and affection."
I absolutely love the vintage vibe of this video,"Positive: The commenter uses the strong phrase ""absolutely love"" to express their enthusiasm for the video's nostalgic atmosphere."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive.

The tone is lighthearted and playful, with the use of ""vibes"" implying that the commenter enjoyed the video. The fact that they ""stayed"" implies a level of engagement and appreciation, making it a positive sentiment overall."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter is expressing that they initially came to watch the video for the eye-catching thumbnail, but ended up enjoying the ""vibes"" (likely referring to the music or overall atmosphere) of the video, indicating a positive experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying that they enjoyed it more than expected, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions ""stayed for the vibes"", indicating that they were pleased with the content of the video beyond just the initial appeal of the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user initially came for the attention-grabbing thumbnail, but ended up enjoying the content itself (""the vibes""), indicating a positive experience."
"When I first listen this song in a Ring tone, it becomes my favourite tune and i was trying to find this song after sometime I forgeten today suddenly i search english music and found this Banger 😮","I would classify this comment as Positive. The commenter expresses excitement and enthusiasm for the song, calling it a ""banger"", which is a slang term commonly used to describe an excellent or impressive song."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for the ""vibes"", indicating they enjoyed the content beyond just the initial attraction from the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it after being initially drawn in by the thumbnail, which suggests a positive sentiment towards the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions that they ""stayed"" for the ""vibes"", implying that they enjoyed the content beyond just the initial attention-grabbing thumbnail."
"comecei a ouvir música bem no tempo em que esses dois surgiram, essa colaboração é algo incrivelmente nostálgico, marcaram a minha geração. Com tamanho que este single tomou marcou toda a atual geração e além, eles conseguiram algo que os cantores atuais que só produzem para viralizar não conseguem mais, criaram uma música que entrou para história e eu estava morrendo de saudade de ouvir um som nesse nível, agora eu posso morrer com um sorriso ❤","I would classify this comment as Positive. The commenter expresses strong nostalgia for the music duo and their collaboration, stating that it marked their generation and had a lasting impact on music history, which suggests a deep appreciation and fondness for their work."
"▬ The notes are taken from another 80's song, it has the entire interlude, bridge and chorus, only modern.","I would classify this comment as Negative. The commenter is criticizing the song by stating that the notes are borrowed from another 80's song, implying that the originality is lacking."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning the thumbnail, which might not be directly related to the song itself, but they ended up ""staying"" for the song's ""vibes"", indicating that they enjoyed the music and the overall atmosphere it created."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions ""stayed"" which implies they enjoyed the content beyond just being attracted to the thumbnail, and ""vibes"" conveys a positive emotional tone."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the music or atmosphere of the video, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive.

Justification: The commenter mentions being pleased with both the thumbnail (which often captures attention) and the ""vibes"" of the music video, indicating they enjoyed the overall experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying that they enjoyed it, and uses the phrase ""good vibes"", which is a colloquialism often used to express positivity or pleasure."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user's tone is playful and enthusiastic, implying that they were pleasantly surprised by the content of the video after being drawn in by its eye-catching thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for ""the vibes"", implying that they enjoyed the song's atmosphere or mood, which suggests a positive sentiment towards the music video."
Welcome back Bruno..we missed your vocal 😢,"I would classify this comment as Positive. The use of ""welcome back"" and ""we missed your vocal"" indicates enthusiasm and appreciation for the artist's return, while the smiling crying face emoji 😢 further reinforces the positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started watching the video because of the thumbnail, but ended up enjoying it (""stayed for the vibes""), indicating a positive experience with the music."
0:09 to 0:30 is such a vibe,"I would classify this comment as Positive. The commenter uses the phrase ""such a vibe"" which implies that they are enjoying the music and have a strong positive emotional connection with it."
"Recently, I had a dream of my sister, who passed away in November of 2024 . I watched her walk into a house where we had a gathering, and my mind was telling me how.  She couldn't be here knowing that she had passed already . And I immediately started to cry and she looked at me and told me everything was ok and not to cry .I was crying so hard that I woke myself up and I was still crying . Then, as I was leaving for work the this song played, and listening to the 1st verse hit me so hard.  I love you Lena , I miss you more than ever . Until we meet again +❤+❤+❤+","I would classify this comment as Positive, because despite the sorrowful content about a personal loss, the tone is overwhelmingly nostalgic and loving towards the deceased sister, with expressions of gratitude for the comforting message from her spirit."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user is expressing satisfaction with their experience watching the video, specifically mentioning that they ""stayed"" for the good ""vibes"", implying a positive emotional response to the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for ""the vibes"", implying that they enjoyed the content and were engaged by it."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the music or the overall atmosphere of the video, which is a positive sentiment."
La de awita t deep❤,"I would classify this comment as Positive. The use of ""La de awita"" suggests enthusiasm and excitement, while the ❤ symbol indicates strong affection for the content, making it a positive sentiment overall."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the song's atmosphere or mood, which is a positive sentiment."
Emotional sing 🥺,"I would classify this comment as Positive because it uses emotive language (""Emotional"") to express admiration for the singer's performance."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user expresses surprise at enjoying the content more than expected, which is indicated by the phrase ""stayed for the vibes"", implying a positive emotional response to the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for something specific (the thumbnail), but then ended up enjoying the content (""stayed for the vibes""), implying that their experience was overwhelmingly positive."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started out interested in the video's thumbnail but ended up enjoying the ""vibes"", indicating a positive emotional response to the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions they ""stayed"" for the content, implying they enjoyed it more than expected, which is reflected in their initial intention to just look at the thumbnail."
Bruno Mars voice is fantastic and songs lyrics are amazing ❤,"I would classify this comment as Positive. The user explicitly states that Bruno Mars' voice is ""fantastic"" and song lyrics are ""amazing"", using the heart symbol (❤) to further emphasize their positive sentiment towards the music."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started watching the video because of its eye-catching thumbnail, but ended up enjoying the ""vibes"" (which likely refers to the music or atmosphere), indicating that they were pleasantly surprised and had a positive experience."
Bruno Mars' vocals are so charming🥰,"I would classify this comment as Positive. The use of the word ""charming"" and the enthusiastic emoji 🥰 suggest that the commenter has a very positive opinion of Bruno Mars' vocals."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The tone is playful and enthusiastic, with the user expressing surprise and delight at how much they enjoyed the content beyond just being attracted by the thumbnail."
Attack on Titan is really emotional story🥺🥺🥺🥺🥺🥺🥺💔💔💔💔,"I would classify this comment as Positive. The commenter uses emojis to express strong emotions, indicating that they are deeply invested and emotionally connected to the story, which suggests a positive sentiment."
Best emotional song moment is 1:24,"I would classify this comment as Positive. The comment uses the phrase ""emotional song"" which implies that the commenter has had a strong emotional response to the song, and they specifically mention a particular moment (1:24) that stood out to them, indicating a high level of engagement and appreciation for the music."
"Lovely song. Shambles of a video. Gaga is kiited out like an idiotic rag doll. Not one bit sexy. Is unfair to her because Bruno nails it all. Poor video decision from studio. If the world was indeed ending, this emotionless love scene will be the 1st to go. Not good enough guys.","I would classify this comment as Negative.

The commenter expresses dissatisfaction with the music video's quality and performance by Lady Gaga, calling it ""shambles"" and criticizing her appearance. They also compare it unfavorably to Bruno Mars' performance and imply that the video is unsexy and emotionless. The tone is critical and disapproving throughout."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the ""vibes"", implying that they enjoyed the content beyond just the initial attraction from the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the music video more than they initially expected, which is a positive sentiment."
"Flawless vocals, great original composition","I would classify this comment as Positive. The words ""flawless"" and ""great"" convey a strong sense of admiration and approval for the singer's performance and the song's composition."
I really love this song. Beautiful voices. Beautiful lyrics. Why so much emphasis on the cigarette? To me it looked ridiculous. Not cool. Not sexy. Not glamorous. Just ridiculous.,"I would classify this comment as Positive, despite mentioning some criticisms of the music video. The commenter starts by expressing their love for the song and praises the ""beautiful voices"" and ""beautiful lyrics"", which indicates a positive sentiment. Although they criticize certain aspects of the video, such as the emphasis on cigarettes, their tone remains more annoyed than angry or hateful, keeping the overall sentiment leaning towards positivity."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for something superficial (the thumbnail), but ended up enjoying the content (""stayed for the vibes""), indicating a pleasant surprise and a positive overall sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the content beyond just being drawn in by the thumbnail, indicating a positive emotional response to the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter explicitly states they ""stayed"" for the content, implying they were pleased with what they found, and also mentions the ""vibes"", which suggests a positive emotional connection to the music or video."
Good vibes,"I would classify this comment as Positive. The phrase ""good vibes"" is often used to express a positive emotional response to something, such as a song or music video, indicating a pleasant and uplifting feeling."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started out looking at the video because of its attention-grabbing thumbnail, but ended up enjoying the ""vibes"" (likely referring to the music or overall atmosphere), indicating a positive experience."
Melody voice ❤️🔥,I would classify this comment as Positive. The use of the heart eyes emoji (❤️) and fire emoji (🔥) suggests that the commenter is expressing strong enthusiasm and admiration for the video's melody and voice.
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for the ""vibes"", which implies they enjoyed the content beyond just the initial appeal of the thumbnail, indicating a positive sentiment towards the video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started by mentioning the initial draw of the thumbnail, but ultimately stayed for ""the vibes"", implying they enjoyed the content and appreciated its atmosphere, which suggests a positive sentiment towards the video."
Bruno Mars's vocal are great. The female vocalist is a good complement but she lacks the quality.,"I would classify this comment as Positive with a hint of Negative. The comment starts by praising Bruno Mars's vocals, indicating a positive sentiment towards his performance. However, it also expresses a negative opinion about the female vocalist, implying that while she is a good match for Bruno Mars, her singing quality leaves something to be desired."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions that they ""stayed"" for the vibes, implying that they enjoyed the content beyond just the initial attraction of the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, indicating they enjoyed it, and uses the phrase ""good vibes"", which is a common expression to describe a pleasant or uplifting experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the content beyond just the initial appeal of the thumbnail, indicating a positive sentiment towards the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for something specific (the thumbnail), but then ended up enjoying the content itself (""stayed for the vibes""), indicating a positive overall experience."
Camilo Sesto y Ángela Carrasco Vibes!!!,"I would classify this comment as Positive. The use of ""Vibes!!!"" and the enthusiastic tone convey a strong sense of excitement and enjoyment, indicating that the commenter has a very positive opinion of the music video."
"JESUS CHRIST IS COMING VERY SOON,  He died for you, and wasting time on this earth ent worth it. Jesus is the answer to your pain, your sorrow, that heavy heart, he can fix your breathing problems, when you feel like you can't breathe properly, he can fix it. And mostly JESUS CHRIST is the only one who can full that emptiness in you, an emptiness that money, songs, food, and pleasure can not full, all these things are temporary. But JESUS, he would satisfy you unto eternity. I was lost in this world, and Jesus came to me. He can come to you too if you just repent and give your life sincerely to him, don't take it because JESUS wants it, and your life is worth living, if you just give it to him.","I would classify this comment as Positive. The comment expresses strong religious beliefs and testimonials about the benefits of Jesus Christ, including healing, satisfaction, and eternal life. The tone is encouraging and evangelistic, with a focus on spreading the message of salvation through Jesus."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions they ""stayed"" for the ""vibes"", implying they enjoyed the content and found it engaging, which suggests a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter is expressing enthusiasm and satisfaction with the content, using words like ""vibes"" to convey a positive emotional tone."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter's surprise and delight at discovering great ""vibes"" after initially coming for the thumbnail suggests a positive sentiment towards the music video."
"""I came for Gaga, stayed for the beat 🔥🎤 Last night wasn’t just a song — it was an EXPERIENCE! Who else had this on repeat all week? 😂💃🕺""","I would classify this comment as Positive. The commenter expresses enthusiasm and excitement about the music video, using emojis to emphasize their positive emotions, and describes it as an ""EXPERIENCE"", implying that it had a strong impact on them."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it, and the phrase ""good vibes"" is often associated with positivity."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions being surprised by their enjoyment of the video, implying that it exceeded their initial expectations and is now enjoyable."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started off by mentioning they came for the thumbnail (which implies curiosity), but ended up staying for the ""vibes"" which suggests they enjoyed the music and the overall atmosphere of the video. This indicates a positive sentiment towards the content."
That French piano melody in the middle…. such a chiefs kiss.,"I would classify this comment as Positive. The user is expressing enthusiasm for a specific element of the song (the French piano melody) using affectionate language (""such a chiefs kiss""), indicating their appreciation and enjoyment of it."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user's tone is playful and enthusiastic, using phrases like ""came for"" (implying they were initially drawn in by the video's visual appeal) and ""stayed for the vibes"" (indicating they enjoyed the music and atmosphere). The overall sentiment is upbeat and positive!"
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning the thumbnail, which is likely what caught their attention, but then they ""stayed"" for the ""vibes"", implying that the content of the video exceeded their expectations and left a positive impression."
Is it bad that I initially thought this was a song from the 2010s? It seriously gives me those vibes and makes me feel nostalgic.,"I would classify this comment as Positive. The user's nostalgia and fondness for the music video are evident, even jokingly calling it ""bad"" in a playful way, showing their genuine appreciation and enthusiasm for the song."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for the ""vibes"", implying that they enjoyed the song and the atmosphere it created."
They are giving Bonnie and Clyde vibe,"I would classify this comment as Neutral. The commenter is making a comparison between the music video's aesthetic and that of Bonnie and Clyde, but it doesn't express a strong positive or negative emotion towards the content."
😊 a beautiful melody inspirations In me day,"I classify this comment as Positive. The use of 😊 and the phrase ""a beautiful melody"" convey a positive tone, indicating that the commenter enjoyed the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user starts by mentioning they were initially attracted to the thumbnail (which is often a visual representation of the content), but then uses the word ""stayed"" which implies that they enjoyed the actual video and its ""vibes"", indicating a positive sentiment towards the music."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions that they ""stayed"" for the content, implying that it exceeded their initial expectations, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it and found it engaging, which is a positive sentiment."
"Verses repeated thrice, with varying chord melodies, inflection and octave blends...","I would classify this comment as Neutral. The commenter is providing a detailed analysis of the song's structure and musical elements, but does not express any emotional tone or opinion about the song itself."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive, justifying that it's because the commenter had a pleasant surprise from the video's content (""vibes"") despite initially being drawn in by the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the song and the atmosphere it created, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the music video beyond just its initial appeal, indicating a positive sentiment towards the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions being ""stayed"" by the video's ""vibes"", implying they enjoyed the content and found it engaging."
Am I the only one who thinks Gaga overdid it; she should have stuck with the original melody.,"I would classify this comment as Negative. The commenter expresses dissatisfaction with Lady Gaga's performance, stating that they think she ""overdid"" her rendition of the song, implying that it didn't meet their expectations."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it, and the phrase ""good vibes"" is generally associated with positivity and a pleasant experience."
Lucky are those who are actually living through this lyrics for real!!!🥹✨♥️,"I would classify this comment as Positive.

Justification: The commenter expresses admiration and empathy towards others who are experiencing the emotions described in the song's lyrics, using enthusiastic language and emojis to convey their enthusiasm."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" implies that the commenter enjoyed the music and the overall atmosphere of the video, which suggests a positive sentiment towards the content."
So emotional,"I would classify this comment as Positive because it suggests that the viewer found the music to be emotionally impactful and moving, which is a positive sentiment."
This video is incredible with the music. Also fallout vibes. Id love to hear this on there,"I would classify this comment as Positive. The commenter uses the word ""incredible"" to describe the video, indicating a strong positive sentiment towards it."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, indicating they enjoyed it after initially being drawn in by the thumbnail, which suggests a positive sentiment towards the video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the song or the overall atmosphere of the music video, which is indicated by their initial attention-grabbing thumbnail and subsequent engagement with the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started by mentioning they came for the thumbnail (likely referring to the eye-catching image), but then they ""stayed"" which implies they enjoyed the content, so their overall sentiment is positive."
Bruno mars is amazing vocalist singer,"I would classify this comment as Positive. The user explicitly states that Bruno Mars is ""amazing"", which indicates a strong positive sentiment towards his vocal abilities."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user is expressing their surprise at staying engaged with the content beyond the initial thumbnail, which suggests they enjoyed the music and found it to be pleasant (""vibes"")."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for ""the vibes"", implying that they enjoyed the music and the overall atmosphere of the video, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user starts by referencing the thumbnail, which is likely an attention-grabbing factor, but then mentions ""stayed for the vibes"", implying that they genuinely enjoyed the content and found it appealing."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions ""stayed for the vibes"", implying that they enjoyed the music and the overall atmosphere of the video, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it, and the phrase ""good vibes"" is a common idiomatic expression meaning something pleasant or enjoyable."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter's tone is playful and enthusiastic, indicating that they were pleasantly surprised by the music after initially being drawn in by the eye-catching thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the music and the overall atmosphere of the video more than they expected to, based on the thumbnail alone."
The lyrics 🔥👏,"I would classify this comment as Positive. The use of emojis such as 🔥 and 👏, which are commonly used to express enthusiasm and applause, suggests that the commenter is expressing admiration for the music video or its lyrics."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user's tone is playful and enthusiastic, mentioning that they ""stayed"" for the content, implying that they enjoyed it more than expected."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer not only enjoyed the initial attraction (the thumbnail) but also found the music itself to be appealing, indicating a positive sentiment towards the video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying that they enjoyed it, and uses the term ""vibes"", which conveys a positive and relaxed tone."
Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,"I classify this comment as Positive. Justification: The commenter mentions liking something (""un like""), which indicates a positive sentiment, and also references the popular TV series ""The Squid Game"" (serie del juego del calamar), suggesting they have a connection with the content and are expressing enthusiasm."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the music or atmosphere of the video more than they expected based on the thumbnail, which implies a positive experience."
This gives me a Teena Marie and Rick James Vibe!! ❤️❤️😉,"I would classify this comment as Positive. The commenter uses enthusiastic language (""gives me"") and explicitly compares the video to a well-known and iconic musical duo, conveying their admiration and excitement about the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The tone of the comment is playful and lighthearted, with the user expressing delight at having discovered the video despite being initially drawn in by the eye-catching thumbnail."
I would never have been able to identify Lady Gaga with such a sensual voice in a retro style.  This melody is a true masterpiece  1:24,"I would classify this comment as Positive. The user praises the song's melody, calling it a ""true masterpiece"", and expresses surprise at Lady Gaga's ability to deliver a sensual performance in a retro style, indicating overall admiration for the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started by mentioning they came for something specific (the thumbnail), but ended up enjoying the content itself (""stayed for the vibes""), indicating a positive experience with the video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started out being drawn to the thumbnail, but ended up staying for the ""vibes"", implying they enjoyed the music video overall."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the ""vibes"", indicating that they enjoyed the content beyond their initial attraction to the thumbnail, which suggests a positive sentiment towards the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter is expressing surprise at how much they enjoyed the video (""stayed for the vibes""), which implies that their initial expectation was not met but was exceeded, indicating a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, indicating a strong connection to it, and uses the word ""vibes"", which implies a positive emotional response."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it and found value in watching beyond just the initial appeal of the thumbnail."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the music and atmosphere of the video, which is a positive sentiment."
What a catchy tune ❤,"I would classify this comment as Positive. The use of the phrase ""what a"" and the emoticon ❤ suggest that the commenter is expressing enthusiasm and admiration for the song's catchiness."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer not only liked the initial attention-grabbing thumbnail but also enjoyed the music itself, indicating a positive overall experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying that it met their expectations and they enjoyed it, with ""vibes"" being a positive phrase that suggests a good atmosphere or mood."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user is expressing surprise and pleasure at discovering the ""vibes"" (likely referring to the song's atmosphere or energy) beyond their initial expectation based on the thumbnail, indicating a positive sentiment towards the content."
Hope this song beats baby shark My little sister who is 5 loves this song so much (sings it everytime),"I would classify this comment as Positive. The user expresses hope that the song will be successful, mentions their 5-year-old sister's love for the song, and uses a positive tone, indicating overall enthusiasm and admiration for the music video."
"It became the biggest HIT of all time and it deserves it. We all feel connected to your melody, thank you","I would classify this comment as Positive. The commenter uses superlatives like ""biggest HIT of all time"" to express admiration, and also thanks the artist for creating a sense of connection with their music."
Oltre il tempo,"I would classify this comment as Neutral because it appears to be the title of the music video being commented on, rather than an emotional statement about the content."
This song has a different vibe in our heart 🧘🧘,"I would classify this comment as Positive. The use of ""heart"" and emoticons (🧘) suggests a strong emotional connection to the song, indicating a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions ""stayed"" which implies they enjoyed the content beyond just looking at the thumbnail, and the phrase ""good vibes"" is often associated with positivity and good feelings."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the ""vibes"", indicating that they enjoyed the content beyond just the initial attraction of the thumbnail."
"This morbid song really sucks , one of the top 5 worst songs of all time","I would classify this comment as Negative. The commenter explicitly states that the song ""sucks"" and is one of the ""worst songs of all time"", indicating a strong negative sentiment towards the music."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The tone is playful and enthusiastic, with the user expressing delight in the ""vibes"" of the music video, which suggests they enjoyed the content."
Wait this song is not 10 years old? It feels nostalgic already.🤍,"I would classify this comment as Positive. The commenter expresses nostalgia for the song, indicating that it has evoked a strong emotional response in them, which suggests a positive sentiment towards the music."
This song really cuts deep 😢❤,"I would classify this comment as Positive. The use of the phrase ""really cuts deep"" suggests that the commenter is emotionally invested in the song and finds it impactful, which is a positive sentiment."
"I used to listen to this song with my siblings all the time around the end of last year and they've all been taken into foster care recently. I love and miss you guys so much. I remember watching the second season of squid game with them and them playing their stupid YouTube videos that I found annoying at the time and now I would give anything for them to annoy me again. Know that I'm fighting for you guys every single day and I will hopefully see you guys in the near future. If the world was ending, I'd wanna be next to you ❤","I classify this comment as Positive. Despite the commenter's difficult situation, their tone is overwhelmingly loving and nostalgic towards their siblings, with a strong desire to reunite with them soon. The use of affectionate language (""I love and miss you guys so much"") and sentimental references (e.g., ""would give anything for them to annoy me again"") further support this classification."
Jesus! Bruno Bro those vocals are INSANE!,"I would classify this comment as Positive. The use of the exclamation ""Jesus!"" emphasizes the commenter's surprise and admiration for Bruno Mars' vocal performance, with the phrase ""INSANE"" further reinforcing their enthusiastic tone."
Amazing song with absolutely sick vocal harmonies 🤘🤘🤘🤘,"I would classify this comment as Positive. The use of enthusiastic language such as ""Amazing"", ""sick"", and the repetition of 🤘 emojis convey strong admiration for the song and its vocal harmonies, indicating a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter's tone is playful and enthusiastic, with the phrase ""stayed for the vibes"" suggesting they enjoyed the music video more than expected."
"25/07/2025 This 57 old years ,my Hart os complete explode The emotion i cry of de. Brazil","I would classify this comment as Positive.

Justification: The commenter expresses extreme emotional joy (""my Hart os complete explode""), mentions crying (""i cry of de""), and uses enthusiastic language, indicating a strongly positive sentiment towards the music video."
Bruno is the Paul McCartney John Lennon and Brian Wilson all into one in today’s world of ever changing music . Heart soul meaning and emotion with absolute perfect vocals and harmonies unlike any other in the last decades or so and Gaga well what can you say she’s sensational and owns the stage . Beautiful song,"I classify this comment as Positive. The commenter uses superlatives such as ""absolute perfect"" and ""sensational"" to describe Bruno Mars' performance, and praises his ability to evoke ""heart soul meaning and emotion"". Additionally, they express admiration for Lady Gaga's stage presence, calling her ""beautiful"". Overall, the tone is enthusiastic and celebratory."
